model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
epiforecasts-EpiExpert_Rt,inc case,1,SK,220,192,14,14,0.54,0.39,1,1,0.05,1,4,Slovakia
EuroCOVIDhub-baseline,inc death,1,SK,55,3,9,43,1,1,0,0.8,0.21,1,10,Slovakia
EuroCOVIDhub-ensemble,inc death,1,SK,42,19,12,11,0.73,0.95,0.4,1,-0.02,1,10,Slovakia
IEM_Health-CovidProject,inc death,1,SK,50,18,11,21,0.92,1.09,0.3,0.8,0.09,1,10,Slovakia
ILM-EKF,inc death,1,SK,50,37,8,5,0.87,0.91,1,1,-0.05,1,10,Slovakia
LANL-GrowthRate,inc death,1,SK,55,11,33,12,1.01,1.1,0.2,0.6,-0.3,1,10,Slovakia
RobertWalraven-ESG,inc death,1,SK,59,9,19,32,1.06,1.1,0.3,0.5,0.01,1,10,Slovakia
USC-SIkJalpha,inc death,1,SK,44,17,7,20,0.79,1.04,0.5,0.9,0.24,1,10,Slovakia
epiforecasts-EpiExpert,inc death,1,SK,47,14,17,16,0.81,0.9,0.4,0.9,-0.03,1,10,Slovakia
epiforecasts-EpiNow2,inc death,1,SK,47,16,19,12,0.82,0.89,0.5,0.8,0.06,1,10,Slovakia
EuroCOVIDhub-baseline,inc death,2,SK,92,8,7,77,1,1,0.11,0.78,0.49,1,9,Slovakia
EuroCOVIDhub-ensemble,inc death,2,SK,69,22,23,24,0.74,0.88,0.33,1,0.05,1,9,Slovakia
IEM_Health-CovidProject,inc death,2,SK,90,24,21,45,0.99,1.16,0.11,0.89,0.16,1,9,Slovakia
ILM-EKF,inc death,2,SK,71,36,20,15,0.75,0.92,0.44,1,-0.06,1,9,Slovakia
LANL-GrowthRate,inc death,2,SK,107,16,70,20,1.18,1.18,0.22,0.56,-0.12,1,9,Slovakia
RobertWalraven-ESG,inc death,2,SK,90,11,31,47,1.01,0.97,0.22,0.44,0.3,1,9,Slovakia
USC-SIkJalpha,inc death,2,SK,82,19,15,48,0.84,0.95,0.44,0.56,0.3,1,9,Slovakia
epiforecasts-EpiExpert,inc death,2,SK,91,19,30,42,1,1.03,0.22,0.67,0.17,1,9,Slovakia
epiforecasts-EpiNow2,inc death,2,SK,87,18,40,28,0.93,0.97,0.33,0.67,0.03,1,9,Slovakia
EuroCOVIDhub-baseline,inc death,3,SK,123,12,7,104,1,1,0.12,0.62,0.6,1,8,Slovakia
EuroCOVIDhub-ensemble,inc death,3,SK,79,27,27,26,0.62,0.76,0,1,0.14,1,8,Slovakia
IEM_Health-CovidProject,inc death,3,SK,115,32,23,60,0.93,1.08,0.12,0.88,0.32,1,8,Slovakia
ILM-EKF,inc death,3,SK,80,38,26,15,0.6,0.66,0.62,1,-0.08,1,8,Slovakia
LANL-GrowthRate,inc death,3,SK,121,21,81,19,0.98,0.97,0.38,0.62,-0.1,1,8,Slovakia
RobertWalraven-ESG,inc death,3,SK,94,13,32,49,0.81,0.78,0.12,0.5,0.3,1,8,Slovakia
USC-SIkJalpha,inc death,3,SK,103,22,15,67,0.77,0.83,0.12,0.38,0.41,1,8,Slovakia
epiforecasts-EpiExpert,inc death,3,SK,118,26,37,55,0.96,0.9,0.38,0.62,0.3,1,8,Slovakia
epiforecasts-EpiNow2,inc death,3,SK,98,23,47,28,0.76,0.75,0.25,0.62,-0.01,1,8,Slovakia
EuroCOVIDhub-baseline,inc death,4,SK,124,15,0,108,1,1,0.29,0.57,0.71,1,7,Slovakia
EuroCOVIDhub-ensemble,inc death,4,SK,64,32,18,14,0.47,0.56,0.43,1,0.06,1,7,Slovakia
IEM_Health-CovidProject,inc death,4,SK,116,40,17,58,0.91,1.05,0.14,0.86,0.28,1,7,Slovakia
ILM-EKF,inc death,4,SK,76,44,22,9,0.53,0.57,0.71,1,-0.17,1,7,Slovakia
LANL-GrowthRate,inc death,4,SK,104,27,65,12,0.79,0.86,0.43,0.71,-0.24,1,7,Slovakia
RobertWalraven-ESG,inc death,4,SK,80,15,27,38,0.66,0.69,0.14,0.57,-0.05,1,7,Slovakia
UMass-MechBayes,inc death,1,SK,40,22,16,2,0.72,0.85,0.71,1,-0.3,1,7,Slovakia
UMass-SemiMech,inc death,1,SK,43,25,14,4,0.78,0.94,0.57,1,-0.19,1,7,Slovakia
USC-SIkJalpha,inc death,4,SK,87,26,9,52,0.59,0.58,0.57,0.71,0.3,1,7,Slovakia
epiforecasts-EpiExpert,inc death,4,SK,107,31,30,46,0.87,0.91,0.29,0.86,0.36,1,7,Slovakia
epiforecasts-EpiNow2,inc death,4,SK,82,29,39,14,0.59,0.62,0.43,1,-0.21,1,7,Slovakia
LANL-GrowthRate,inc death,5,SK,68,28,36,5,NA,NA,0.5,1,-0.4,1,6,Slovakia
UMass-MechBayes,inc death,2,SK,53,25,25,3,0.6,0.69,0.5,1,-0.23,1,6,Slovakia
UMass-SemiMech,inc death,2,SK,53,30,16,7,0.6,0.74,0.33,1,-0.05,1,6,Slovakia
USC-SIkJalpha,inc death,5,SK,79,31,1,46,NA,NA,0.67,0.83,0.17,1,6,Slovakia
LANL-GrowthRate,inc death,6,SK,44,27,15,2,NA,NA,0.8,1,-0.22,1,5,Slovakia
UMass-MechBayes,inc death,3,SK,52,30,21,2,0.42,0.5,0.6,1,-0.18,1,5,Slovakia
UMass-SemiMech,inc death,3,SK,56,37,11,8,0.45,0.51,0.6,1,0.08,1,5,Slovakia
UMass-MechBayes,inc death,4,SK,39,32,6,0,0.31,0.25,1,1,-0.13,1,4,Slovakia
UMass-SemiMech,inc death,4,SK,49,43,1,5,0.4,0.3,1,1,0.12,1,4,Slovakia
epiforecasts-EpiExpert_Rt,inc death,1,SK,18,13,4,1,0.48,0.61,0.75,1,-0.05,1,4,Slovakia
RobertWalraven-ESG,inc case,1,AT,NA,NA,NA,NA,NA,0.65,0.5,0.9,0.2,1,10,Austria
RobertWalraven-ESG,inc case,2,AT,NA,NA,NA,NA,NA,0.6,0.33,0.78,0.27,1,9,Austria
UVA-Ensemble,inc case,1,AT,NA,NA,NA,NA,NA,1.5,0.11,1,0.44,1,9,Austria
RobertWalraven-ESG,inc case,3,AT,NA,NA,NA,NA,NA,0.62,0.38,0.75,0.41,1,8,Austria
UVA-Ensemble,inc case,2,AT,NA,NA,NA,NA,NA,1.09,0,0.88,0.44,1,8,Austria
RobertWalraven-ESG,inc case,4,AT,NA,NA,NA,NA,NA,0.68,0.29,0.57,0.41,1,7,Austria
SDSC_ISG-TrendModel,inc case,1,AT,NA,NA,NA,NA,NA,0.44,NA,NA,NA,1,7,Austria
SDSC_ISG-TrendModel,inc death,1,AT,NA,NA,NA,NA,NA,0.73,NA,NA,NA,1,7,Austria
USyd-OneModelMan,inc death,1,AT,NA,NA,NA,NA,NA,0.58,NA,NA,NA,1,7,Austria
USyd-OneModelMan,inc death,2,AT,NA,NA,NA,NA,NA,1.26,NA,NA,NA,1,6,Austria
USyd-OneModelMan,inc death,3,AT,NA,NA,NA,NA,NA,1.72,NA,NA,NA,1,5,Austria
USyd-OneModelMan,inc death,4,AT,NA,NA,NA,NA,NA,2.26,NA,NA,NA,1,4,Austria
RobertWalraven-ESG,inc case,1,BE,NA,NA,NA,NA,NA,0.96,0.3,0.8,0.14,1,10,Belgium
RobertWalraven-ESG,inc case,2,BE,NA,NA,NA,NA,NA,0.8,0.44,0.67,0,1,9,Belgium
UVA-Ensemble,inc case,1,BE,NA,NA,NA,NA,NA,1.14,0.33,0.67,0.02,1,9,Belgium
RobertWalraven-ESG,inc case,3,BE,NA,NA,NA,NA,NA,0.81,0.38,0.75,0.13,1,8,Belgium
UVA-Ensemble,inc case,2,BE,NA,NA,NA,NA,NA,0.93,0.38,0.5,-0.32,1,8,Belgium
RobertWalraven-ESG,inc case,4,BE,NA,NA,NA,NA,NA,0.54,0.43,0.86,-0.1,1,7,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,NA,NA,NA,NA,NA,1.13,NA,NA,NA,1,7,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1,7,Belgium
USyd-OneModelMan,inc death,1,BE,NA,NA,NA,NA,NA,0.93,NA,NA,NA,1,7,Belgium
USyd-OneModelMan,inc death,2,BE,NA,NA,NA,NA,NA,1.12,NA,NA,NA,1,6,Belgium
USyd-OneModelMan,inc death,3,BE,NA,NA,NA,NA,NA,1.39,NA,NA,NA,1,5,Belgium
USyd-OneModelMan,inc death,4,BE,NA,NA,NA,NA,NA,1.9,NA,NA,NA,1,4,Belgium
RobertWalraven-ESG,inc case,1,BG,NA,NA,NA,NA,NA,0.82,0.3,0.7,-0.06,1,10,Bulgaria
RobertWalraven-ESG,inc case,2,BG,NA,NA,NA,NA,NA,0.82,0.22,0.44,0,1,9,Bulgaria
UVA-Ensemble,inc case,1,BG,NA,NA,NA,NA,NA,1.66,0.33,0.67,0.45,1,9,Bulgaria
RobertWalraven-ESG,inc case,3,BG,NA,NA,NA,NA,NA,0.81,0.12,0.5,0.09,1,8,Bulgaria
UVA-Ensemble,inc case,2,BG,NA,NA,NA,NA,NA,1.23,0.38,0.5,0.41,1,8,Bulgaria
RobertWalraven-ESG,inc case,4,BG,NA,NA,NA,NA,NA,0.89,0.14,0.43,0.44,1,7,Bulgaria
SDSC_ISG-TrendModel,inc case,1,BG,NA,NA,NA,NA,NA,0.31,NA,NA,NA,1,7,Bulgaria
SDSC_ISG-TrendModel,inc death,1,BG,NA,NA,NA,NA,NA,0.79,NA,NA,NA,1,7,Bulgaria
USyd-OneModelMan,inc death,1,BG,NA,NA,NA,NA,NA,0.99,NA,NA,NA,1,7,Bulgaria
USyd-OneModelMan,inc death,2,BG,NA,NA,NA,NA,NA,0.91,NA,NA,NA,1,6,Bulgaria
USyd-OneModelMan,inc death,3,BG,NA,NA,NA,NA,NA,0.93,NA,NA,NA,1,5,Bulgaria
USyd-OneModelMan,inc death,4,BG,NA,NA,NA,NA,NA,1.19,NA,NA,NA,1,4,Bulgaria
RobertWalraven-ESG,inc case,1,CH,NA,NA,NA,NA,NA,1.54,0.2,0.9,-0.7,1,10,Switzerland
RobertWalraven-ESG,inc case,2,CH,NA,NA,NA,NA,NA,1.54,0.22,0.89,-0.58,1,9,Switzerland
UVA-Ensemble,inc case,1,CH,NA,NA,NA,NA,NA,3.06,0,0.44,-0.11,1,9,Switzerland
RobertWalraven-ESG,inc case,3,CH,NA,NA,NA,NA,NA,1.68,0.12,0.88,-0.64,1,8,Switzerland
UVA-Ensemble,inc case,2,CH,NA,NA,NA,NA,NA,1.93,0.12,0.12,-0.31,1,8,Switzerland
RobertWalraven-ESG,inc case,4,CH,NA,NA,NA,NA,NA,2,0.29,0.86,-0.66,1,7,Switzerland
SDSC_ISG-TrendModel,inc case,1,CH,NA,NA,NA,NA,NA,1.41,NA,NA,NA,1,7,Switzerland
SDSC_ISG-TrendModel,inc death,1,CH,NA,NA,NA,NA,NA,1.11,NA,NA,NA,1,7,Switzerland
USyd-OneModelMan,inc death,1,CH,NA,NA,NA,NA,NA,1.4,NA,NA,NA,1,7,Switzerland
USyd-OneModelMan,inc death,2,CH,NA,NA,NA,NA,NA,2.37,NA,NA,NA,1,6,Switzerland
USyd-OneModelMan,inc death,3,CH,NA,NA,NA,NA,NA,3.1,NA,NA,NA,1,5,Switzerland
USyd-OneModelMan,inc death,4,CH,NA,NA,NA,NA,NA,3.58,NA,NA,NA,1,4,Switzerland
RobertWalraven-ESG,inc case,1,CY,NA,NA,NA,NA,NA,1.2,0,0.3,-0.01,1,10,Cyprus
RobertWalraven-ESG,inc case,2,CY,NA,NA,NA,NA,NA,1.22,0.22,0.33,0.22,1,9,Cyprus
UVA-Ensemble,inc case,1,CY,NA,NA,NA,NA,NA,1.36,0.22,0.67,-0.19,1,9,Cyprus
RobertWalraven-ESG,inc case,3,CY,NA,NA,NA,NA,NA,1.18,0.25,0.38,-0.1,1,8,Cyprus
UVA-Ensemble,inc case,2,CY,NA,NA,NA,NA,NA,1.49,0.25,0.38,-0.28,1,8,Cyprus
RobertWalraven-ESG,inc case,4,CY,NA,NA,NA,NA,NA,1.05,0,0.57,-0.62,1,7,Cyprus
SDSC_ISG-TrendModel,inc case,1,CY,NA,NA,NA,NA,NA,0.78,NA,NA,NA,1,7,Cyprus
SDSC_ISG-TrendModel,inc death,1,CY,NA,NA,NA,NA,NA,1.59,NA,NA,NA,1,7,Cyprus
USyd-OneModelMan,inc death,1,CY,NA,NA,NA,NA,NA,0.96,NA,NA,NA,1,7,Cyprus
USyd-OneModelMan,inc death,2,CY,NA,NA,NA,NA,NA,1.59,NA,NA,NA,1,6,Cyprus
USyd-OneModelMan,inc death,3,CY,NA,NA,NA,NA,NA,0.96,NA,NA,NA,1,5,Cyprus
USyd-OneModelMan,inc death,4,CY,NA,NA,NA,NA,NA,1.57,NA,NA,NA,1,4,Cyprus
RobertWalraven-ESG,inc case,1,CZ,NA,NA,NA,NA,NA,0.77,0.5,1,-0.07,1,10,Czechia
RobertWalraven-ESG,inc case,2,CZ,NA,NA,NA,NA,NA,0.65,0.33,1,-0.02,1,9,Czechia
UVA-Ensemble,inc case,1,CZ,NA,NA,NA,NA,NA,2.48,0.33,0.78,0.47,1,9,Czechia
RobertWalraven-ESG,inc case,3,CZ,NA,NA,NA,NA,NA,0.57,0.38,1,-0,1,8,Czechia
UVA-Ensemble,inc case,2,CZ,NA,NA,NA,NA,NA,1.93,0.25,0.5,0.72,1,8,Czechia
RobertWalraven-ESG,inc case,4,CZ,NA,NA,NA,NA,NA,0.45,0.57,1,-0.01,1,7,Czechia
SDSC_ISG-TrendModel,inc case,1,CZ,NA,NA,NA,NA,NA,0.43,NA,NA,NA,1,7,Czechia
SDSC_ISG-TrendModel,inc death,1,CZ,NA,NA,NA,NA,NA,0.56,NA,NA,NA,1,7,Czechia
USyd-OneModelMan,inc death,1,CZ,NA,NA,NA,NA,NA,0.52,NA,NA,NA,1,7,Czechia
USyd-OneModelMan,inc death,2,CZ,NA,NA,NA,NA,NA,0.77,NA,NA,NA,1,6,Czechia
USyd-OneModelMan,inc death,3,CZ,NA,NA,NA,NA,NA,0.92,NA,NA,NA,1,5,Czechia
USyd-OneModelMan,inc death,4,CZ,NA,NA,NA,NA,NA,1.11,NA,NA,NA,1,4,Czechia
RobertWalraven-ESG,inc case,1,DE,NA,NA,NA,NA,NA,1.12,0.1,0.5,-0.03,1,10,Germany
UVA-Ensemble,inc case,1,DE,NA,NA,NA,NA,NA,2.27,0.1,0.3,-0.06,1,10,Germany
RobertWalraven-ESG,inc case,2,DE,NA,NA,NA,NA,NA,1.34,0.11,0.22,-0.27,1,9,Germany
UVA-Ensemble,inc case,2,DE,NA,NA,NA,NA,NA,1.95,0.11,0.33,-0.38,1,9,Germany
RobertWalraven-ESG,inc case,3,DE,NA,NA,NA,NA,NA,1.63,0,0,-0.5,1,8,Germany
RobertWalraven-ESG,inc case,4,DE,NA,NA,NA,NA,NA,1.75,0,0,-0.71,1,7,Germany
SDSC_ISG-TrendModel,inc case,1,DE,NA,NA,NA,NA,NA,0.84,NA,NA,NA,1,7,Germany
HZI-AgeExtendedSEIR,inc case,4,DE,NA,NA,NA,NA,NA,1.64,NA,NA,NA,1,6,Germany
SDSC_ISG-TrendModel,inc death,1,DE,NA,NA,NA,NA,NA,1.55,NA,NA,NA,1,7,Germany
USyd-OneModelMan,inc death,1,DE,NA,NA,NA,NA,NA,1.37,NA,NA,NA,1,7,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,NA,NA,NA,NA,NA,1.11,NA,NA,NA,1,6,Germany
USyd-OneModelMan,inc death,2,DE,NA,NA,NA,NA,NA,1.95,NA,NA,NA,1,6,Germany
USyd-OneModelMan,inc death,3,DE,NA,NA,NA,NA,NA,2.64,NA,NA,NA,1,5,Germany
USyd-OneModelMan,inc death,4,DE,NA,NA,NA,NA,NA,2.83,NA,NA,NA,1,4,Germany
RobertWalraven-ESG,inc case,1,DK,NA,NA,NA,NA,NA,0.85,0.5,0.7,-0.52,1,10,Denmark
RobertWalraven-ESG,inc case,2,DK,NA,NA,NA,NA,NA,1.04,0.44,0.89,-0.64,1,9,Denmark
UVA-Ensemble,inc case,1,DK,NA,NA,NA,NA,NA,0.96,0.22,0.44,-0.53,1,9,Denmark
RobertWalraven-ESG,inc case,3,DK,NA,NA,NA,NA,NA,1.3,0.38,0.75,-0.65,1,8,Denmark
UVA-Ensemble,inc case,2,DK,NA,NA,NA,NA,NA,0.84,0.38,0.5,-0.41,1,8,Denmark
RobertWalraven-ESG,inc case,4,DK,NA,NA,NA,NA,NA,1.35,0.29,0.43,-0.83,1,7,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,NA,NA,NA,NA,NA,0.6,NA,NA,NA,1,7,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,NA,NA,NA,NA,NA,1.02,NA,NA,NA,1,7,Denmark
USyd-OneModelMan,inc death,1,DK,NA,NA,NA,NA,NA,1.59,NA,NA,NA,1,7,Denmark
USyd-OneModelMan,inc death,2,DK,NA,NA,NA,NA,NA,1.86,NA,NA,NA,1,6,Denmark
USyd-OneModelMan,inc death,3,DK,NA,NA,NA,NA,NA,3.8,NA,NA,NA,1,5,Denmark
USyd-OneModelMan,inc death,4,DK,NA,NA,NA,NA,NA,7.12,NA,NA,NA,1,4,Denmark
RobertWalraven-ESG,inc case,1,EE,NA,NA,NA,NA,NA,1.07,0.1,0.5,0.18,1,10,Estonia
RobertWalraven-ESG,inc case,2,EE,NA,NA,NA,NA,NA,1,0,0.33,0.12,1,9,Estonia
UVA-Ensemble,inc case,1,EE,NA,NA,NA,NA,NA,2.41,0.33,0.67,0.49,1,9,Estonia
RobertWalraven-ESG,inc case,3,EE,NA,NA,NA,NA,NA,0.96,0.12,0.25,0.19,1,8,Estonia
UVA-Ensemble,inc case,2,EE,NA,NA,NA,NA,NA,1.98,0.25,0.5,0.52,1,8,Estonia
RobertWalraven-ESG,inc case,4,EE,NA,NA,NA,NA,NA,0.87,0.14,0.14,0.36,1,7,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,NA,NA,NA,NA,NA,0.81,NA,NA,NA,1,7,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,NA,NA,NA,NA,NA,1.11,NA,NA,NA,1,7,Estonia
USyd-OneModelMan,inc death,1,EE,NA,NA,NA,NA,NA,1.21,NA,NA,NA,1,7,Estonia
USyd-OneModelMan,inc death,2,EE,NA,NA,NA,NA,NA,0.81,NA,NA,NA,1,6,Estonia
USyd-OneModelMan,inc death,3,EE,NA,NA,NA,NA,NA,1.07,NA,NA,NA,1,5,Estonia
USyd-OneModelMan,inc death,4,EE,NA,NA,NA,NA,NA,1.31,NA,NA,NA,1,4,Estonia
RobertWalraven-ESG,inc case,1,ES,NA,NA,NA,NA,NA,1.56,0.33,1,-0.43,1,9,Spain
UVA-Ensemble,inc case,1,ES,NA,NA,NA,NA,NA,2.92,0.22,0.44,-0.36,1,9,Spain
RobertWalraven-ESG,inc case,2,ES,NA,NA,NA,NA,NA,1.59,0.12,0.88,-0.5,1,8,Spain
UVA-Ensemble,inc case,2,ES,NA,NA,NA,NA,NA,2.42,0,0.12,-0.28,1,8,Spain
RobertWalraven-ESG,inc case,3,ES,NA,NA,NA,NA,NA,1.61,0.29,0.71,-0.51,1,7,Spain
SDSC_ISG-TrendModel,inc case,1,ES,NA,NA,NA,NA,NA,0.95,NA,NA,NA,1,7,Spain
RobertWalraven-ESG,inc case,4,ES,NA,NA,NA,NA,NA,2.16,0.33,0.67,-0.6,1,6,Spain
SDSC_ISG-TrendModel,inc death,1,ES,NA,NA,NA,NA,NA,1.31,NA,NA,NA,1,7,Spain
USyd-OneModelMan,inc death,1,ES,NA,NA,NA,NA,NA,1.11,NA,NA,NA,1,7,Spain
USyd-OneModelMan,inc death,2,ES,NA,NA,NA,NA,NA,1.46,NA,NA,NA,1,6,Spain
USyd-OneModelMan,inc death,3,ES,NA,NA,NA,NA,NA,2.25,NA,NA,NA,1,5,Spain
USyd-OneModelMan,inc death,4,ES,NA,NA,NA,NA,NA,1.24,NA,NA,NA,1,4,Spain
RobertWalraven-ESG,inc case,1,FI,NA,NA,NA,NA,NA,1.16,0.1,0.5,0.12,1,10,Finland
RobertWalraven-ESG,inc case,2,FI,NA,NA,NA,NA,NA,1.15,0,0.44,0.11,1,9,Finland
UVA-Ensemble,inc case,1,FI,NA,NA,NA,NA,NA,2.03,0.33,0.67,0.37,1,9,Finland
RobertWalraven-ESG,inc case,3,FI,NA,NA,NA,NA,NA,1.06,0,0.25,0.25,1,8,Finland
UVA-Ensemble,inc case,2,FI,NA,NA,NA,NA,NA,1.52,0.38,0.5,0.59,1,8,Finland
RobertWalraven-ESG,inc case,4,FI,NA,NA,NA,NA,NA,0.98,0,0.29,0.41,1,7,Finland
SDSC_ISG-TrendModel,inc case,1,FI,NA,NA,NA,NA,NA,0.59,NA,NA,NA,1,7,Finland
SDSC_ISG-TrendModel,inc death,1,FI,NA,NA,NA,NA,NA,2.24,NA,NA,NA,1,7,Finland
USyd-OneModelMan,inc death,1,FI,NA,NA,NA,NA,NA,1.13,NA,NA,NA,1,7,Finland
USyd-OneModelMan,inc death,2,FI,NA,NA,NA,NA,NA,1.33,NA,NA,NA,1,6,Finland
USyd-OneModelMan,inc death,3,FI,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1,5,Finland
USyd-OneModelMan,inc death,4,FI,NA,NA,NA,NA,NA,2.32,NA,NA,NA,1,4,Finland
RobertWalraven-ESG,inc case,1,FR,NA,NA,NA,NA,NA,0.83,0.2,0.6,0.17,1,10,France
RobertWalraven-ESG,inc case,2,FR,NA,NA,NA,NA,NA,0.8,0.11,0.33,0.14,1,9,France
UVA-Ensemble,inc case,1,FR,NA,NA,NA,NA,NA,1.28,0.33,0.78,0.16,1,9,France
RobertWalraven-ESG,inc case,3,FR,NA,NA,NA,NA,NA,1.07,0,0,0,1,8,France
UVA-Ensemble,inc case,2,FR,NA,NA,NA,NA,NA,1.25,0.25,0.38,0.1,1,8,France
RobertWalraven-ESG,inc case,4,FR,NA,NA,NA,NA,NA,1.05,0,0.29,0.11,1,7,France
SDSC_ISG-TrendModel,inc case,1,FR,NA,NA,NA,NA,NA,1.35,NA,NA,NA,1,7,France
SDSC_ISG-TrendModel,inc death,1,FR,NA,NA,NA,NA,NA,1.26,NA,NA,NA,1,7,France
USyd-OneModelMan,inc death,1,FR,NA,NA,NA,NA,NA,1.1,NA,NA,NA,1,7,France
USyd-OneModelMan,inc death,2,FR,NA,NA,NA,NA,NA,1.39,NA,NA,NA,1,6,France
USyd-OneModelMan,inc death,3,FR,NA,NA,NA,NA,NA,1.68,NA,NA,NA,1,5,France
USyd-OneModelMan,inc death,4,FR,NA,NA,NA,NA,NA,1.78,NA,NA,NA,1,4,France
RobertWalraven-ESG,inc case,1,GB,NA,NA,NA,NA,NA,1.09,0.7,1,-0.22,1,10,United Kingdom
UVA-Ensemble,inc case,1,GB,NA,NA,NA,NA,NA,2.21,0.3,0.8,0.33,1,10,United Kingdom
RobertWalraven-ESG,inc case,2,GB,NA,NA,NA,NA,NA,0.87,0.67,0.89,-0.31,1,9,United Kingdom
UVA-Ensemble,inc case,2,GB,NA,NA,NA,NA,NA,2.08,0.33,0.67,0.69,1,9,United Kingdom
RobertWalraven-ESG,inc case,3,GB,NA,NA,NA,NA,NA,0.68,0.75,1,-0.14,1,8,United Kingdom
RobertWalraven-ESG,inc case,4,GB,NA,NA,NA,NA,NA,0.39,0.86,1,0.03,1,7,United Kingdom
SDSC_ISG-TrendModel,inc case,1,GB,NA,NA,NA,NA,NA,0.79,NA,NA,NA,1,7,United Kingdom
SDSC_ISG-TrendModel,inc death,1,GB,NA,NA,NA,NA,NA,0.67,NA,NA,NA,1,7,United Kingdom
USyd-OneModelMan,inc death,1,GB,NA,NA,NA,NA,NA,0.96,NA,NA,NA,1,7,United Kingdom
USyd-OneModelMan,inc death,2,GB,NA,NA,NA,NA,NA,1.45,NA,NA,NA,1,6,United Kingdom
USyd-OneModelMan,inc death,3,GB,NA,NA,NA,NA,NA,2.51,NA,NA,NA,1,5,United Kingdom
USyd-OneModelMan,inc death,4,GB,NA,NA,NA,NA,NA,3.24,NA,NA,NA,1,4,United Kingdom
RobertWalraven-ESG,inc case,1,GR,NA,NA,NA,NA,NA,1.04,0.3,0.7,0.25,1,10,Greece
RobertWalraven-ESG,inc case,2,GR,NA,NA,NA,NA,NA,0.89,0.22,0.44,0.13,1,9,Greece
UVA-Ensemble,inc case,1,GR,NA,NA,NA,NA,NA,2.36,0.33,0.78,-0.13,1,9,Greece
RobertWalraven-ESG,inc case,3,GR,NA,NA,NA,NA,NA,0.68,0.38,0.5,0.07,1,8,Greece
UVA-Ensemble,inc case,2,GR,NA,NA,NA,NA,NA,3.19,0.25,0.75,-0.09,1,8,Greece
RobertWalraven-ESG,inc case,4,GR,NA,NA,NA,NA,NA,0.77,0.29,0.43,-0.01,1,7,Greece
SDSC_ISG-TrendModel,inc case,1,GR,NA,NA,NA,NA,NA,1.35,NA,NA,NA,1,7,Greece
SDSC_ISG-TrendModel,inc death,1,GR,NA,NA,NA,NA,NA,1.13,NA,NA,NA,1,7,Greece
USyd-OneModelMan,inc death,1,GR,NA,NA,NA,NA,NA,0.88,NA,NA,NA,1,7,Greece
USyd-OneModelMan,inc death,2,GR,NA,NA,NA,NA,NA,0.36,NA,NA,NA,1,6,Greece
USyd-OneModelMan,inc death,3,GR,NA,NA,NA,NA,NA,0.49,NA,NA,NA,1,5,Greece
USyd-OneModelMan,inc death,4,GR,NA,NA,NA,NA,NA,0.43,NA,NA,NA,1,4,Greece
RobertWalraven-ESG,inc case,1,HR,NA,NA,NA,NA,NA,1.21,0.4,0.6,0.3,1,10,Croatia
RobertWalraven-ESG,inc case,2,HR,NA,NA,NA,NA,NA,1.04,0.44,0.67,0.14,1,9,Croatia
UVA-Ensemble,inc case,1,HR,NA,NA,NA,NA,NA,2.38,0,0.22,-0.14,1,9,Croatia
RobertWalraven-ESG,inc case,3,HR,NA,NA,NA,NA,NA,1.16,0.38,0.5,0.06,1,8,Croatia
UVA-Ensemble,inc case,2,HR,NA,NA,NA,NA,NA,1.98,0,0.12,-0.28,1,8,Croatia
RobertWalraven-ESG,inc case,4,HR,NA,NA,NA,NA,NA,1.3,0.43,0.43,-0.07,1,7,Croatia
SDSC_ISG-TrendModel,inc case,1,HR,NA,NA,NA,NA,NA,0.28,NA,NA,NA,1,7,Croatia
SDSC_ISG-TrendModel,inc death,1,HR,NA,NA,NA,NA,NA,0.95,NA,NA,NA,1,7,Croatia
USyd-OneModelMan,inc death,1,HR,NA,NA,NA,NA,NA,0.63,NA,NA,NA,1,7,Croatia
USyd-OneModelMan,inc death,2,HR,NA,NA,NA,NA,NA,0.43,NA,NA,NA,1,6,Croatia
USyd-OneModelMan,inc death,3,HR,NA,NA,NA,NA,NA,0.45,NA,NA,NA,1,5,Croatia
USyd-OneModelMan,inc death,4,HR,NA,NA,NA,NA,NA,0.59,NA,NA,NA,1,4,Croatia
RobertWalraven-ESG,inc case,1,HU,NA,NA,NA,NA,NA,0.68,0.4,0.8,0.35,1,10,Hungary
RobertWalraven-ESG,inc case,2,HU,NA,NA,NA,NA,NA,0.66,0.33,0.67,0.48,1,9,Hungary
UVA-Ensemble,inc case,1,HU,NA,NA,NA,NA,NA,2.11,0.44,0.78,0.46,1,9,Hungary
RobertWalraven-ESG,inc case,3,HU,NA,NA,NA,NA,NA,0.72,0.25,0.5,0.49,1,8,Hungary
UVA-Ensemble,inc case,2,HU,NA,NA,NA,NA,NA,1.31,0.38,0.5,0.34,1,8,Hungary
