model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
UMass-MechBayes,inc death,1,SE,102,27,0,75,1.6,1.72,0,0.86,0.93,1,7,Sweden
UMass-SemiMech,inc death,1,SE,51,19,0,32,0.81,0.79,0.57,0.71,0.62,1,7,Sweden
USC-SIkJalpha,inc death,5,SE,36,20,2,13,NA,NA,0.71,0.86,0.16,1,7,Sweden
LANL-GrowthRate,inc death,6,SE,18,12,1,5,NA,NA,0.83,1,0.17,1,6,Sweden
UMass-MechBayes,inc death,2,SE,117,35,1,80,1.46,1.99,0.17,0.67,0.72,1,6,Sweden
UMass-SemiMech,inc death,2,SE,57,23,0,34,0.71,0.92,0.5,0.83,0.64,1,6,Sweden
UMass-MechBayes,inc death,3,SE,126,46,2,78,1.3,1.95,0.2,1,0.65,1,5,Sweden
UMass-SemiMech,inc death,3,SE,70,34,0,36,0.72,0.97,0.2,1,0.71,1,5,Sweden
UMass-MechBayes,inc death,4,SE,152,68,4,79,1.43,1.98,0,1,0.52,1,4,Sweden
UMass-SemiMech,inc death,4,SE,70,31,0,39,0.66,0.99,0,1,0.78,1,4,Sweden
EuroCOVIDhub-baseline,inc case,1,SI,511,77,145,288,1,1,0,1,0.35,1,11,Slovenia
EuroCOVIDhub-ensemble,inc case,1,SI,446,279,59,109,0.85,0.88,0.64,1,0.08,1,11,Slovenia
IEM_Health-CovidProject,inc case,1,SI,625,395,79,150,1.21,1.31,0.73,1,0.13,1,11,Slovenia
ILM-EKF,inc case,1,SI,547,257,95,194,1.03,1.21,0.36,1,0.13,1,11,Slovenia
LANL-GrowthRate,inc case,1,SI,630,405,225,0,1.13,1.24,0.82,1,-0.35,1,11,Slovenia
USC-SIkJalpha,inc case,1,SI,549,247,55,247,0.98,1.12,0.55,0.82,0.22,1,11,Slovenia
epiforecasts-EpiNow2,inc case,1,SI,442,183,36,223,0.73,0.89,0.73,0.91,0.15,1,11,Slovenia
DSMPG-bayes,inc case,1,SI,482,206,44,232,1.05,0.85,0.8,1,0.13,1,10,Slovenia
EuroCOVIDhub-baseline,inc case,2,SI,796,170,203,423,1,1,0.2,1,0.27,1,10,Slovenia
EuroCOVIDhub-ensemble,inc case,2,SI,803,395,151,257,1.01,1.1,0.5,1,0.09,1,10,Slovenia
IEM_Health-CovidProject,inc case,2,SI,1024,543,177,305,1.29,1.39,0.4,1,0.17,1,10,Slovenia
ILM-EKF,inc case,2,SI,944,405,187,352,1.19,1.3,0.3,1,0.14,1,10,Slovenia
LANL-GrowthRate,inc case,2,SI,829,492,299,38,1.04,1.01,0.8,1,-0.2,1,10,Slovenia
USC-SIkJalpha,inc case,2,SI,1014,279,224,511,1.27,1.19,0.2,0.5,0.25,1,10,Slovenia
epiforecasts-EpiNow2,inc case,2,SI,913,293,141,479,1.15,1.23,0.2,0.9,0.13,1,10,Slovenia
DSMPG-bayes,inc case,2,SI,977,393,119,465,1.15,0.9,0.44,1,0.13,1,9,Slovenia
EuroCOVIDhub-baseline,inc case,3,SI,1027,258,240,529,1,1,0,1,0.28,1,9,Slovenia
EuroCOVIDhub-ensemble,inc case,3,SI,1134,518,227,389,1.1,1.11,0.33,1,0.17,1,9,Slovenia
IEM_Health-CovidProject,inc case,3,SI,1429,716,275,438,1.39,1.45,0.33,1,0.22,1,9,Slovenia
ILM-EKF,inc case,3,SI,1328,587,252,490,1.29,1.34,0.56,1,0.17,1,9,Slovenia
LANL-GrowthRate,inc case,3,SI,996,539,321,136,0.97,0.92,0.67,1,-0.07,1,9,Slovenia
USC-SIkJalpha,inc case,3,SI,1288,297,351,640,1.25,1.08,0.33,0.44,0.46,1,9,Slovenia
epiforecasts-EpiNow2,inc case,3,SI,1271,402,223,646,1.24,1.21,0.33,0.89,0.14,1,9,Slovenia
EuroCOVIDhub-baseline,inc case,4,SI,1162,339,195,628,1,1,0.12,1,0.31,1,8,Slovenia
EuroCOVIDhub-ensemble,inc case,4,SI,1432,679,237,516,1.23,1.27,0.38,1,0.25,1,8,Slovenia
IEM_Health-CovidProject,inc case,4,SI,1893,934,332,627,1.63,1.61,0.38,1,0.23,1,8,Slovenia
ILM-EKF,inc case,4,SI,1853,828,278,746,1.59,1.6,0.38,1,0.25,1,8,Slovenia
LANL-GrowthRate,inc case,4,SI,1042,584,252,205,0.9,0.82,0.5,1,0.05,1,8,Slovenia
UMass-SemiMech,inc case,1,SI,561,358,31,172,1.05,1.3,0.75,1,0.29,1,8,Slovenia
USC-SIkJalpha,inc case,4,SI,1641,356,369,916,1.41,1.28,0.25,0.38,0.45,1,8,Slovenia
epiforecasts-EpiNow2,inc case,4,SI,1448,485,229,735,1.25,1.24,0.38,0.88,0.14,1,8,Slovenia
DSMPG-bayes,inc case,4,SI,2084,1087,62,935,1.31,1.28,0.57,1,0.37,1,7,Slovenia
LANL-GrowthRate,inc case,5,SI,1107,650,112,345,NA,NA,0.71,1,0.19,1,7,Slovenia
UMass-SemiMech,inc case,2,SI,911,512,37,363,1.15,1.21,0.57,1,0.39,1,7,Slovenia
USC-SIkJalpha,inc case,5,SI,2099,424,325,1350,NA,NA,0.29,0.43,0.44,1,7,Slovenia
LANL-GrowthRate,inc case,6,SI,1324,732,27,564,NA,NA,0.5,1,0.33,1,6,Slovenia
UMass-SemiMech,inc case,3,SI,1364,647,68,649,1.2,1.18,0.33,1,0.48,1,6,Slovenia
UMass-SemiMech,inc case,4,SI,1764,844,22,898,1.31,1.28,0.4,1,0.5,1,5,Slovenia
RobertWalraven-ESG,inc case,1,SI,484,77,0,407,1.62,1.16,0.27,0.64,0.3,1,11,Slovenia
EuroCOVIDhub-baseline,inc death,1,SI,6,2,1,3,1,1,0.36,1,0.04,1,11,Slovenia
EuroCOVIDhub-ensemble,inc death,1,SI,6,3,1,2,0.88,0.95,0.55,1,0.02,1,11,Slovenia
IEM_Health-CovidProject,inc death,1,SI,7,3,2,2,1.12,1.16,0.55,0.91,-0.15,1,11,Slovenia
ILM-EKF,inc death,1,SI,9,7,0,1,1.37,0.87,0.91,1,0.05,1,11,Slovenia
LANL-GrowthRate,inc death,1,SI,5,2,1,2,0.78,0.91,0.45,0.91,0.03,1,11,Slovenia
RobertWalraven-ESG,inc death,1,SI,7,2,3,1,1.02,1.09,0.45,1,-0.19,1,11,Slovenia
USC-SIkJalpha,inc death,1,SI,5,1,2,2,0.85,0.93,0.55,0.73,0.03,1,11,Slovenia
epiforecasts-EpiNow2,inc death,1,SI,7,3,1,3,1.13,1.29,0.36,1,0.26,1,11,Slovenia
EuroCOVIDhub-baseline,inc death,2,SI,9,5,1,3,1,1,0.6,1,0.05,1,10,Slovenia
EuroCOVIDhub-ensemble,inc death,2,SI,7,3,2,2,0.8,0.91,0.5,1,0.08,1,10,Slovenia
IEM_Health-CovidProject,inc death,2,SI,11,4,3,4,1.23,1.42,0.5,0.8,-0.02,1,10,Slovenia
ILM-EKF,inc death,2,SI,9,8,1,1,1.11,0.82,1,1,0.1,1,10,Slovenia
LANL-GrowthRate,inc death,2,SI,7,2,2,2,0.8,0.91,0.4,0.9,0.02,1,10,Slovenia
RobertWalraven-ESG,inc death,2,SI,9,3,5,1,1.04,1.18,0.4,0.9,-0.23,1,10,Slovenia
USC-SIkJalpha,inc death,2,SI,7,2,2,3,0.8,0.97,0.3,0.7,0.17,1,10,Slovenia
epiforecasts-EpiNow2,inc death,2,SI,8,3,1,4,0.88,1.03,0.6,1,0.34,1,10,Slovenia
EuroCOVIDhub-baseline,inc death,3,SI,9,7,1,2,1,1,0.89,1,0.12,1,9,Slovenia
EuroCOVIDhub-ensemble,inc death,3,SI,7,4,1,1,0.73,0.87,0.78,1,0.09,1,9,Slovenia
IEM_Health-CovidProject,inc death,3,SI,13,5,4,4,1.38,1.71,0.33,0.89,0.02,1,9,Slovenia
ILM-EKF,inc death,3,SI,10,8,1,1,1.09,0.92,1,1,0.11,1,9,Slovenia
LANL-GrowthRate,inc death,3,SI,8,2,3,3,0.9,1.12,0.22,0.67,-0.04,1,9,Slovenia
RobertWalraven-ESG,inc death,3,SI,11,3,7,1,1.13,1.4,0.33,0.89,-0.39,1,9,Slovenia
USC-SIkJalpha,inc death,3,SI,8,2,1,4,0.82,1.04,0.22,0.56,0.44,1,9,Slovenia
epiforecasts-EpiNow2,inc death,3,SI,8,4,0,4,0.85,1.06,0.67,1,0.37,1,9,Slovenia
EuroCOVIDhub-baseline,inc death,4,SI,9,8,0,1,1,1,1,1,0.06,1,8,Slovenia
EuroCOVIDhub-ensemble,inc death,4,SI,8,5,1,2,0.84,1.48,0.75,1,0.04,1,8,Slovenia
IEM_Health-CovidProject,inc death,4,SI,15,6,5,3,1.57,3.16,0.38,1,-0.09,1,8,Slovenia
ILM-EKF,inc death,4,SI,12,9,1,2,1.3,1.73,0.88,1,0.11,1,8,Slovenia
LANL-GrowthRate,inc death,4,SI,9,2,4,3,0.96,1.87,0.12,0.88,-0.08,1,8,Slovenia
RobertWalraven-ESG,inc death,4,SI,13,4,9,0,1.4,2.54,0.38,0.75,-0.54,1,8,Slovenia
UMass-MechBayes,inc death,1,SI,6,2,2,2,0.96,0.94,0.25,1,0.01,1,8,Slovenia
UMass-SemiMech,inc death,1,SI,6,2,1,3,1.05,1.04,0.38,1,0.14,1,8,Slovenia
USC-SIkJalpha,inc death,4,SI,8,3,0,5,0.87,1.51,0.5,0.75,0.42,1,8,Slovenia
epiforecasts-EpiNow2,inc death,4,SI,11,5,0,5,1.14,2.03,0.62,1,0.29,1,8,Slovenia
LANL-GrowthRate,inc death,5,SI,9,2,4,3,NA,NA,0,0.86,-0.01,1,7,Slovenia
UMass-MechBayes,inc death,2,SI,6,3,1,2,0.82,0.67,0.57,1,0.19,1,7,Slovenia
UMass-SemiMech,inc death,2,SI,8,3,1,4,1.07,0.95,0.43,1,0.44,1,7,Slovenia
USC-SIkJalpha,inc death,5,SI,12,4,1,8,NA,NA,0.29,0.71,0.37,1,7,Slovenia
LANL-GrowthRate,inc death,6,SI,11,3,5,4,NA,NA,0,1,0.1,1,6,Slovenia
UMass-MechBayes,inc death,3,SI,6,4,0,2,0.85,0.71,0.83,1,0.23,1,6,Slovenia
UMass-SemiMech,inc death,3,SI,7,3,0,4,1.1,1.01,0.5,1,0.57,1,6,Slovenia
UMass-MechBayes,inc death,4,SI,8,5,0,3,0.97,1.12,0.8,1,0.26,1,5,Slovenia
UMass-SemiMech,inc death,4,SI,11,5,0,6,1.31,1.77,0.4,1,0.48,1,5,Slovenia
EuroCOVIDhub-baseline,inc case,1,SK,894,136,0,758,1,1,0,1,0.75,1,11,Slovakia
EuroCOVIDhub-ensemble,inc case,1,SK,513,381,0,132,0.57,0.47,0.82,1,0.3,1,11,Slovakia
IEM_Health-CovidProject,inc case,1,SK,897,684,0,213,0.98,0.77,0.55,1,0.42,1,11,Slovakia
ILM-EKF,inc case,1,SK,550,324,5,222,0.6,0.61,0.64,1,0.29,1,11,Slovakia
LANL-GrowthRate,inc case,1,SK,758,567,191,1,0.76,0.75,1,1,-0.33,1,11,Slovakia
USC-SIkJalpha,inc case,1,SK,1170,350,0,821,1.26,1.13,0,0.18,0.94,1,11,Slovakia
epiforecasts-EpiNow2,inc case,1,SK,404,224,11,169,0.47,0.48,0.73,0.91,0.22,1,11,Slovakia
EuroCOVIDhub-baseline,inc case,2,SK,1701,303,0,1398,1,1,0,0.9,0.76,1,10,Slovakia
EuroCOVIDhub-ensemble,inc case,2,SK,911,504,1,406,0.54,0.5,0.6,1,0.41,1,10,Slovakia
IEM_Health-CovidProject,inc case,2,SK,1398,884,1,513,0.82,0.75,0.5,1,0.5,1,10,Slovakia
ILM-EKF,inc case,2,SK,952,508,12,432,0.56,0.54,0.7,1,0.3,1,10,Slovakia
LANL-GrowthRate,inc case,2,SK,905,674,158,74,0.53,0.48,1,1,-0.19,1,10,Slovakia
USC-SIkJalpha,inc case,2,SK,1931,400,0,1531,1.14,0.86,0.1,0.3,0.88,1,10,Slovakia
epiforecasts-EpiExpert,inc case,2,SK,1162,258,94,810,0.68,0.63,0.2,0.7,0.56,1,10,Slovakia
epiforecasts-EpiNow2,inc case,2,SK,781,324,15,442,0.46,0.43,0.7,1,0.26,1,10,Slovakia
DSMPG-bayes,inc case,2,SK,672,344,19,308,0.48,0.43,0.88,1,0.1,1,8,Slovakia
EuroCOVIDhub-baseline,inc case,3,SK,2574,442,0,2131,1,1,0,0.67,0.83,1,9,Slovakia
EuroCOVIDhub-ensemble,inc case,3,SK,1400,640,0,761,0.54,0.52,0.44,1,0.51,1,9,Slovakia
IEM_Health-CovidProject,inc case,3,SK,1971,1121,0,851,0.77,0.73,0.44,0.89,0.54,1,9,Slovakia
ILM-EKF,inc case,3,SK,1348,728,9,611,0.52,0.5,0.67,1,0.31,1,9,Slovakia
LANL-GrowthRate,inc case,3,SK,1061,761,33,267,0.41,0.32,0.89,1,0.04,1,9,Slovakia
USC-SIkJalpha,inc case,3,SK,2618,457,0,2161,1.02,0.77,0.11,0.33,0.89,1,9,Slovakia
epiforecasts-EpiExpert,inc case,3,SK,1838,340,89,1409,0.71,0.64,0.11,0.67,0.59,1,9,Slovakia
epiforecasts-EpiNow2,inc case,3,SK,1162,429,26,707,0.45,0.43,0.56,0.89,0.27,1,9,Slovakia
EuroCOVIDhub-baseline,inc case,4,SK,3414,558,0,2855,1,1,0,0.62,0.87,1,8,Slovakia
EuroCOVIDhub-ensemble,inc case,4,SK,1854,801,0,1053,0.54,0.53,0.5,1,0.54,1,8,Slovakia
IEM_Health-CovidProject,inc case,4,SK,2542,1400,0,1142,0.74,0.71,0.5,0.88,0.51,1,8,Slovakia
ILM-EKF,inc case,4,SK,1709,995,12,702,0.5,0.48,0.75,1,0.27,1,8,Slovakia
LANL-GrowthRate,inc case,4,SK,1422,886,0,536,0.42,0.36,0.75,1,0.35,1,8,Slovakia
UMass-SemiMech,inc case,1,SK,627,414,4,209,0.7,1.11,0.62,1,0.42,1,8,Slovakia
USC-SIkJalpha,inc case,4,SK,3205,537,0,2668,0.94,0.7,0.12,0.38,0.85,1,8,Slovakia
epiforecasts-EpiExpert,inc case,4,SK,2488,448,49,1991,0.73,0.66,0,0.62,0.64,1,8,Slovakia
epiforecasts-EpiNow2,inc case,4,SK,1446,505,37,904,0.42,0.41,0.62,0.88,0.28,1,8,Slovakia
LANL-GrowthRate,inc case,5,SK,2065,1031,0,1035,NA,NA,0.57,1,0.54,1,7,Slovakia
UMass-SemiMech,inc case,2,SK,940,503,14,422,0.65,0.58,0.29,1,0.54,1,7,Slovakia
USC-SIkJalpha,inc case,5,SK,3877,627,0,3249,NA,NA,0.14,0.43,0.83,1,7,Slovakia
LANL-GrowthRate,inc case,6,SK,2781,1202,0,1579,NA,NA,0,1,0.72,1,6,Slovakia
UMass-SemiMech,inc case,3,SK,1241,596,36,609,0.6,0.53,0.33,1,0.53,1,6,Slovakia
UMass-SemiMech,inc case,4,SK,1529,731,47,751,0.59,0.52,0.2,1,0.5,1,5,Slovakia
epiforecasts-EpiExpert_Rt,inc case,2,SK,335,236,0,100,0.87,0.8,0.75,1,0.4,1,4,Slovakia
RobertWalraven-ESG,inc case,1,SK,217,82,0,135,0.54,0.82,0.09,1,0.08,1,11,Slovakia
EuroCOVIDhub-baseline,inc death,1,SK,60,3,8,48,1,1,0,0.82,0.28,1,11,Slovakia
EuroCOVIDhub-ensemble,inc death,1,SK,46,17,12,16,0.77,0.95,0.36,0.91,0.07,1,11,Slovakia
IEM_Health-CovidProject,inc death,1,SK,55,16,11,28,0.92,1.03,0.27,0.73,0.17,1,11,Slovakia
ILM-EKF,inc death,1,SK,51,34,9,9,0.86,0.89,0.91,1,0.04,1,11,Slovakia
LANL-GrowthRate,inc death,1,SK,56,9,30,16,0.93,0.96,0.18,0.55,-0.19,1,11,Slovakia
RobertWalraven-ESG,inc death,1,SK,60,9,17,34,1.01,1.06,0.27,0.55,0.1,1,11,Slovakia
USC-SIkJalpha,inc death,1,SK,50,15,7,28,0.84,1.03,0.45,0.82,0.31,1,11,Slovakia
epiforecasts-EpiNow2,inc death,1,SK,49,14,18,17,0.82,0.87,0.45,0.73,0.14,1,11,Slovakia
EuroCOVIDhub-baseline,inc death,2,SK,97,8,7,82,1,1,0.1,0.8,0.54,1,10,Slovakia
EuroCOVIDhub-ensemble,inc death,2,SK,71,20,22,29,0.73,0.85,0.3,0.9,0.15,1,10,Slovakia
IEM_Health-CovidProject,inc death,2,SK,93,22,20,51,0.96,1.1,0.1,0.8,0.24,1,10,Slovakia
ILM-EKF,inc death,2,SK,71,33,19,18,0.73,0.9,0.4,1,0.04,1,10,Slovakia
LANL-GrowthRate,inc death,2,SK,100,14,64,23,1.04,1.04,0.2,0.6,-0.01,1,10,Slovakia
RobertWalraven-ESG,inc death,2,SK,88,11,29,49,0.91,0.87,0.2,0.4,0.37,1,10,Slovakia
USC-SIkJalpha,inc death,2,SK,85,17,15,54,0.88,0.95,0.4,0.5,0.37,1,10,Slovakia
epiforecasts-EpiExpert,inc death,2,SK,91,17,27,46,0.94,0.95,0.2,0.6,0.25,1,10,Slovakia
epiforecasts-EpiNow2,inc death,2,SK,86,16,37,33,0.89,0.93,0.3,0.6,0.12,1,10,Slovakia
EuroCOVIDhub-baseline,inc death,3,SK,125,12,6,107,1,1,0.11,0.67,0.63,1,9,Slovakia
EuroCOVIDhub-ensemble,inc death,3,SK,79,24,25,30,0.63,0.76,0,0.89,0.23,1,9,Slovakia
IEM_Health-CovidProject,inc death,3,SK,110,28,21,61,0.88,1.01,0.11,0.78,0.4,1,9,Slovakia
ILM-EKF,inc death,3,SK,77,35,25,18,0.62,0.71,0.56,1,0.02,1,9,Slovakia
LANL-GrowthRate,inc death,3,SK,113,18,73,22,0.9,0.9,0.33,0.67,0.02,1,9,Slovakia
RobertWalraven-ESG,inc death,3,SK,92,13,29,50,0.74,0.71,0.11,0.56,0.37,1,9,Slovakia
USC-SIkJalpha,inc death,3,SK,105,19,15,72,0.84,0.88,0.11,0.33,0.48,1,9,Slovakia
epiforecasts-EpiExpert,inc death,3,SK,111,23,33,55,0.89,0.84,0.33,0.56,0.38,1,9,Slovakia
epiforecasts-EpiNow2,inc death,3,SK,97,20,43,34,0.78,0.79,0.22,0.56,0.1,1,9,Slovakia
EuroCOVIDhub-baseline,inc death,4,SK,142,15,0,126,1,1,0.25,0.5,0.74,1,8,Slovakia
EuroCOVIDhub-ensemble,inc death,4,SK,71,29,17,25,0.5,0.59,0.38,0.88,0.17,1,8,Slovakia
IEM_Health-CovidProject,inc death,4,SK,123,36,16,71,0.86,0.99,0.12,0.75,0.37,1,8,Slovakia
ILM-EKF,inc death,4,SK,75,40,21,15,0.53,0.61,0.62,1,-0.04,1,8,Slovakia
LANL-GrowthRate,inc death,4,SK,103,24,58,21,0.73,0.79,0.38,0.62,-0.09,1,8,Slovakia
RobertWalraven-ESG,inc death,4,SK,95,15,24,56,0.67,0.69,0.12,0.5,0.08,1,8,Slovakia
UMass-MechBayes,inc death,1,SK,42,20,16,6,0.81,0.97,0.62,0.88,-0.14,1,8,Slovakia
UMass-SemiMech,inc death,1,SK,49,23,14,12,0.95,1.12,0.5,0.88,-0.04,1,8,Slovakia
USC-SIkJalpha,inc death,4,SK,98,22,9,66,0.69,0.7,0.5,0.62,0.39,1,8,Slovakia
epiforecasts-EpiExpert,inc death,4,SK,103,29,27,47,0.73,0.77,0.25,0.88,0.42,1,8,Slovakia
epiforecasts-EpiNow2,inc death,4,SK,86,26,36,25,0.61,0.67,0.38,0.88,-0.06,1,8,Slovakia
LANL-GrowthRate,inc death,5,SK,86,31,32,23,NA,NA,0.43,1,-0.21,1,7,Slovakia
UMass-MechBayes,inc death,2,SK,52,22,23,8,0.87,0.83,0.43,1,-0.07,1,7,Slovakia
UMass-SemiMech,inc death,2,SK,54,27,15,12,0.89,0.9,0.29,1,0.09,1,7,Slovakia
USC-SIkJalpha,inc death,5,SK,94,27,2,65,NA,NA,0.57,0.71,0.29,1,7,Slovakia
LANL-GrowthRate,inc death,6,SK,63,32,14,17,NA,NA,0.67,1,-0.05,1,6,Slovakia
UMass-MechBayes,inc death,3,SK,51,26,19,6,0.72,0.61,0.5,1,0,1,6,Slovakia
UMass-SemiMech,inc death,3,SK,59,32,10,17,0.84,0.68,0.5,0.83,0.23,1,6,Slovakia
UMass-MechBayes,inc death,4,SK,40,28,6,6,0.5,0.35,0.8,1,0.06,1,5,Slovakia
UMass-SemiMech,inc death,4,SK,69,39,1,28,0.86,0.63,0.8,0.8,0.3,1,5,Slovakia
epiforecasts-EpiExpert_Rt,inc death,2,SK,28,11,0,17,0.88,0.95,0.75,0.75,0.3,1,4,Slovakia
RobertWalraven-ESG,inc case,2,AT,NA,NA,NA,NA,NA,0.57,0.3,0.8,0.32,1,10,Austria
UVA-Ensemble,inc case,1,AT,NA,NA,NA,NA,NA,0.65,0.2,1,0.35,1,10,Austria
RobertWalraven-ESG,inc case,3,AT,NA,NA,NA,NA,NA,0.58,0.33,0.78,0.47,1,9,Austria
UVA-Ensemble,inc case,2,AT,NA,NA,NA,NA,NA,0.68,0,0.89,0.5,1,9,Austria
RobertWalraven-ESG,inc case,4,AT,NA,NA,NA,NA,NA,0.59,0.25,0.62,0.46,1,8,Austria
SDSC_ISG-TrendModel,inc case,1,AT,NA,NA,NA,NA,NA,0.47,NA,NA,NA,1,8,Austria
BIOCOMSC-Gompertz,inc case,1,AT,NA,NA,NA,NA,NA,0.65,1,1,NA,1,4,Austria
SDSC_ISG-TrendModel,inc death,1,AT,NA,NA,NA,NA,NA,1.07,NA,NA,NA,1,8,Austria
USyd-OneModelMan,inc death,1,AT,NA,NA,NA,NA,NA,0.73,NA,NA,NA,1,8,Austria
USyd-OneModelMan,inc death,2,AT,NA,NA,NA,NA,NA,1.27,NA,NA,NA,1,7,Austria
USyd-OneModelMan,inc death,3,AT,NA,NA,NA,NA,NA,1.46,NA,NA,NA,1,6,Austria
USyd-OneModelMan,inc death,4,AT,NA,NA,NA,NA,NA,1.86,NA,NA,NA,1,5,Austria
BIOCOMSC-Gompertz,inc death,1,AT,NA,NA,NA,NA,NA,0.78,0.75,1,-0.95,1,4,Austria
RobertWalraven-ESG,inc case,2,BE,NA,NA,NA,NA,NA,0.77,0.5,0.7,0.05,1,10,Belgium
UVA-Ensemble,inc case,1,BE,NA,NA,NA,NA,NA,0.93,0.3,0.7,-0.06,1,10,Belgium
RobertWalraven-ESG,inc case,3,BE,NA,NA,NA,NA,NA,0.8,0.44,0.78,0.17,1,9,Belgium
UVA-Ensemble,inc case,2,BE,NA,NA,NA,NA,NA,1.01,0.44,0.56,-0.34,1,9,Belgium
RobertWalraven-ESG,inc case,4,BE,NA,NA,NA,NA,NA,0.52,0.5,0.88,-0.02,1,8,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,NA,NA,NA,NA,NA,0.85,NA,NA,NA,1,8,Belgium
BIOCOMSC-Gompertz,inc case,1,BE,NA,NA,NA,NA,NA,0.93,0.75,1,-0.95,1,4,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,NA,NA,NA,NA,NA,1.47,NA,NA,NA,1,8,Belgium
USyd-OneModelMan,inc death,1,BE,NA,NA,NA,NA,NA,0.95,NA,NA,NA,1,8,Belgium
USyd-OneModelMan,inc death,2,BE,NA,NA,NA,NA,NA,0.95,NA,NA,NA,1,7,Belgium
USyd-OneModelMan,inc death,3,BE,NA,NA,NA,NA,NA,1.45,NA,NA,NA,1,6,Belgium
USyd-OneModelMan,inc death,4,BE,NA,NA,NA,NA,NA,2.26,NA,NA,NA,1,5,Belgium
BIOCOMSC-Gompertz,inc death,1,BE,NA,NA,NA,NA,NA,1.08,0.5,1,0.95,1,4,Belgium
RobertWalraven-ESG,inc case,2,BG,NA,NA,NA,NA,NA,0.82,0.3,0.5,-0.05,1,10,Bulgaria
UVA-Ensemble,inc case,1,BG,NA,NA,NA,NA,NA,0.75,0.4,0.7,0.46,1,10,Bulgaria
RobertWalraven-ESG,inc case,3,BG,NA,NA,NA,NA,NA,0.79,0.22,0.56,0.02,1,9,Bulgaria
UVA-Ensemble,inc case,2,BG,NA,NA,NA,NA,NA,0.77,0.44,0.56,0.42,1,9,Bulgaria
RobertWalraven-ESG,inc case,4,BG,NA,NA,NA,NA,NA,0.84,0.25,0.5,0.32,1,8,Bulgaria
SDSC_ISG-TrendModel,inc case,1,BG,NA,NA,NA,NA,NA,0.43,NA,NA,NA,1,8,Bulgaria
BIOCOMSC-Gompertz,inc case,1,BG,NA,NA,NA,NA,NA,0.75,1,1,NA,1,4,Bulgaria
SDSC_ISG-TrendModel,inc death,1,BG,NA,NA,NA,NA,NA,0.99,NA,NA,NA,1,8,Bulgaria
USyd-OneModelMan,inc death,1,BG,NA,NA,NA,NA,NA,1.09,NA,NA,NA,1,8,Bulgaria
USyd-OneModelMan,inc death,2,BG,NA,NA,NA,NA,NA,1.08,NA,NA,NA,1,7,Bulgaria
USyd-OneModelMan,inc death,3,BG,NA,NA,NA,NA,NA,1.06,NA,NA,NA,1,6,Bulgaria
USyd-OneModelMan,inc death,4,BG,NA,NA,NA,NA,NA,1.32,NA,NA,NA,1,5,Bulgaria
BIOCOMSC-Gompertz,inc death,1,BG,NA,NA,NA,NA,NA,0.85,0.5,1,0,1,4,Bulgaria
RobertWalraven-ESG,inc case,2,CH,NA,NA,NA,NA,NA,1.48,0.3,0.9,-0.48,1,10,Switzerland
UVA-Ensemble,inc case,1,CH,NA,NA,NA,NA,NA,1.13,0,0.5,-0.01,1,10,Switzerland
RobertWalraven-ESG,inc case,3,CH,NA,NA,NA,NA,NA,1.48,0.22,0.89,-0.52,1,9,Switzerland
UVA-Ensemble,inc case,2,CH,NA,NA,NA,NA,NA,1.06,0.11,0.11,-0.17,1,9,Switzerland
RobertWalraven-ESG,inc case,4,CH,NA,NA,NA,NA,NA,1.68,0.25,0.88,-0.48,1,8,Switzerland
SDSC_ISG-TrendModel,inc case,1,CH,NA,NA,NA,NA,NA,1.13,NA,NA,NA,1,8,Switzerland
SDSC_ISG-TrendModel,inc death,1,CH,NA,NA,NA,NA,NA,0.67,NA,NA,NA,1,8,Switzerland
USyd-OneModelMan,inc death,1,CH,NA,NA,NA,NA,NA,0.81,NA,NA,NA,1,8,Switzerland
USyd-OneModelMan,inc death,2,CH,NA,NA,NA,NA,NA,1.48,NA,NA,NA,1,7,Switzerland
USyd-OneModelMan,inc death,3,CH,NA,NA,NA,NA,NA,1.18,NA,NA,NA,1,6,Switzerland
USyd-OneModelMan,inc death,4,CH,NA,NA,NA,NA,NA,1.23,NA,NA,NA,1,5,Switzerland
RobertWalraven-ESG,inc case,2,CY,NA,NA,NA,NA,NA,1.16,0.2,0.3,0.3,1,10,Cyprus
UVA-Ensemble,inc case,1,CY,NA,NA,NA,NA,NA,0.93,0.3,0.7,-0.12,1,10,Cyprus
RobertWalraven-ESG,inc case,3,CY,NA,NA,NA,NA,NA,1.12,0.22,0.33,0.02,1,9,Cyprus
UVA-Ensemble,inc case,2,CY,NA,NA,NA,NA,NA,1.25,0.33,0.44,-0.19,1,9,Cyprus
RobertWalraven-ESG,inc case,4,CY,NA,NA,NA,NA,NA,1.04,0,0.5,-0.42,1,8,Cyprus
SDSC_ISG-TrendModel,inc case,1,CY,NA,NA,NA,NA,NA,0.89,NA,NA,NA,1,8,Cyprus
BIOCOMSC-Gompertz,inc case,1,CY,NA,NA,NA,NA,NA,0.93,0.25,1,0.32,1,4,Cyprus
SDSC_ISG-TrendModel,inc death,1,CY,NA,NA,NA,NA,NA,1.33,NA,NA,NA,1,8,Cyprus
USyd-OneModelMan,inc death,1,CY,NA,NA,NA,NA,NA,0.85,NA,NA,NA,1,8,Cyprus
