model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
EuroCOVIDhub-ensemble,inc death,3,SI,5,3,1,2,0.68,0.78,0.74,0.95,0.27,1,19,Slovenia
IEM_Health-CovidProject,inc death,3,SI,8,3,2,3,0.96,1.14,0.47,0.89,0.1,1,19,Slovenia
ILM-EKF,inc death,3,SI,6,5,0,1,0.8,0.64,0.95,0.95,0.13,1,19,Slovenia
LANL-GrowthRate,inc death,3,SI,10,2,2,6,0.85,0.91,0.11,0.44,0.45,1,18,Slovenia
RobertWalraven-ESG,inc death,3,SI,6,3,3,0,0.77,0.84,0.68,0.95,-0.21,1,19,Slovenia
USC-SIkJalpha,inc death,3,SI,5,1,1,3,0.65,0.76,0.21,0.47,0.46,1,19,Slovenia
epiforecasts-EpiNow2,inc death,3,SI,11,6,0,6,1.41,1.59,0.53,0.89,0.25,1,19,Slovenia
EuroCOVIDhub-baseline,inc death,4,SI,9,7,0,2,1,1,0.94,1,0.21,1,18,Slovenia
EuroCOVIDhub-ensemble,inc death,4,SI,6,3,1,2,0.63,0.79,0.56,0.94,0.29,1,18,Slovenia
IEM_Health-CovidProject,inc death,4,SI,10,4,2,4,1.09,1.47,0.28,0.94,0.24,1,18,Slovenia
ILM-EKF,inc death,4,SI,8,6,0,2,0.8,0.75,0.83,0.94,0.18,1,18,Slovenia
LANL-GrowthRate,inc death,4,SI,12,2,2,8,0.76,0.89,0.06,0.47,0.48,1,17,Slovenia
RobertWalraven-ESG,inc death,4,SI,8,3,4,1,0.83,0.96,0.67,0.89,-0.21,1,18,Slovenia
UMass-MechBayes,inc death,1,SI,3,1,1,1,0.92,0.74,0.61,0.94,0.06,1,18,Slovenia
USC-SIkJalpha,inc death,4,SI,6,1,0,4,0.64,0.72,0.33,0.44,0.54,1,18,Slovenia
epiforecasts-EpiNow2,inc death,4,SI,6,3,0,3,0.67,0.85,0.56,0.94,0.16,1,18,Slovenia
LANL-GrowthRate,inc death,5,SI,14,2,2,10,NA,NA,0,0.38,0.56,1,16,Slovenia
UMass-MechBayes,inc death,2,SI,3,2,1,1,0.78,0.54,0.76,0.94,0.16,1,17,Slovenia
USC-SIkJalpha,inc death,5,SI,8,2,0,6,NA,NA,0.29,0.47,0.56,1,17,Slovenia
UMass-MechBayes,inc death,3,SI,3,2,0,1,0.85,0.57,0.88,0.94,0.14,1,16,Slovenia
UMass-MechBayes,inc death,4,SI,4,2,0,1,0.57,0.5,0.8,0.93,0.19,1,15,Slovenia
UMass-SemiMech,inc death,4,SI,7,3,0,4,1.02,1.03,0.33,0.93,0.55,1,15,Slovenia
MUNI-ARIMA,inc death,1,SI,4,2,1,2,0.92,0.91,0.69,0.92,0.1,1,13,Slovenia
MUNI-ARIMA,inc death,2,SI,5,3,0,2,0.78,0.82,0.67,1,0.12,1,12,Slovenia
MUNI-ARIMA,inc death,3,SI,5,3,0,2,0.85,0.91,0.7,1,0.17,1,10,Slovenia
MUNI-ARIMA,inc death,4,SI,6,4,0,2,0.76,0.89,0.67,1,0.22,1,9,Slovenia
EuroCOVIDhub-baseline,inc case,1,SK,550,120,7,423,1,1,0.33,1,0.43,1,21,Slovakia
EuroCOVIDhub-ensemble,inc case,1,SK,308,217,10,82,0.55,0.5,0.67,1,0.1,1,21,Slovakia
IEM_Health-CovidProject,inc case,1,SK,520,372,8,140,0.89,0.78,0.52,0.9,0.2,1,21,Slovakia
ILM-EKF,inc case,1,SK,332,185,20,127,0.59,0.63,0.52,0.95,0.06,1,21,Slovakia
LANL-GrowthRate,inc case,1,SK,451,328,122,1,0.67,0.7,0.8,1,-0.39,1,20,Slovakia
USC-SIkJalpha,inc case,1,SK,675,190,21,465,1.15,1.09,0.19,0.29,0.49,1,21,Slovakia
epiforecasts-EpiNow2,inc case,1,SK,275,127,40,107,0.53,0.54,0.48,0.71,-0.01,1,21,Slovakia
EuroCOVIDhub-baseline,inc case,2,SK,1004,259,3,742,1,1,0.45,0.95,0.48,1,20,Slovakia
EuroCOVIDhub-ensemble,inc case,2,SK,515,280,12,223,0.49,0.5,0.65,0.95,0.19,1,20,Slovakia
IEM_Health-CovidProject,inc case,2,SK,783,465,13,305,0.74,0.76,0.3,0.95,0.28,1,20,Slovakia
ILM-EKF,inc case,2,SK,532,277,24,231,0.5,0.54,0.7,0.95,0.08,1,20,Slovakia
LANL-GrowthRate,inc case,2,SK,527,382,105,40,0.59,0.6,0.79,0.95,-0.28,1,19,Slovakia
USC-SIkJalpha,inc case,2,SK,1058,208,27,823,0.96,0.84,0.2,0.3,0.34,1,20,Slovakia
epiforecasts-EpiNow2,inc case,2,SK,465,174,43,247,0.47,0.45,0.55,0.85,0.03,1,20,Slovakia
EuroCOVIDhub-baseline,inc case,3,SK,1460,379,1,1080,1,1,0.47,0.84,0.51,1,19,Slovakia
EuroCOVIDhub-ensemble,inc case,3,SK,743,347,8,389,0.46,0.5,0.58,1,0.32,1,19,Slovakia
IEM_Health-CovidProject,inc case,3,SK,1083,570,15,498,0.69,0.73,0.42,0.79,0.38,1,19,Slovakia
ILM-EKF,inc case,3,SK,706,378,22,306,0.43,0.47,0.68,0.95,0.1,1,19,Slovakia
LANL-GrowthRate,inc case,3,SK,597,424,33,140,0.52,0.53,0.78,1,-0.07,1,18,Slovakia
USC-SIkJalpha,inc case,3,SK,1356,226,22,1109,0.78,0.72,0.21,0.32,0.46,1,19,Slovakia
epiforecasts-EpiNow2,inc case,3,SK,616,219,39,358,0.38,0.42,0.42,0.79,0.06,1,19,Slovakia
EuroCOVIDhub-baseline,inc case,4,SK,1863,480,1,1382,1,1,0.5,0.83,0.54,1,18,Slovakia
EuroCOVIDhub-ensemble,inc case,4,SK,968,422,7,538,0.47,0.51,0.5,0.94,0.38,1,18,Slovakia
IEM_Health-CovidProject,inc case,4,SK,1408,692,17,699,0.72,0.73,0.39,0.72,0.42,1,18,Slovakia
ILM-EKF,inc case,4,SK,846,489,23,333,0.4,0.44,0.67,0.94,0.11,1,18,Slovakia
LANL-GrowthRate,inc case,4,SK,802,493,12,297,0.49,0.5,0.59,1,0.23,1,17,Slovakia
USC-SIkJalpha,inc case,4,SK,1637,254,31,1352,0.75,0.67,0.11,0.22,0.52,1,18,Slovakia
epiforecasts-EpiNow2,inc case,4,SK,731,247,51,433,0.37,0.39,0.44,0.83,0.1,1,18,Slovakia
LANL-GrowthRate,inc case,5,SK,1167,579,9,579,NA,NA,0.25,1,0.45,1,16,Slovakia
USC-SIkJalpha,inc case,5,SK,1888,280,26,1582,NA,NA,0.18,0.29,0.5,1,17,Slovakia
UMass-SemiMech,inc case,4,SK,881,376,25,480,0.49,0.5,0.13,0.87,0.48,1,15,Slovakia
MUNI-ARIMA,inc case,1,SK,130,71,33,26,0.67,0.7,0.62,1,0.1,1,13,Slovakia
MUNI-ARIMA,inc case,2,SK,180,134,27,19,0.59,0.6,0.83,1,-0.03,1,12,Slovakia
RobertWalraven-ESG,inc case,1,SK,94,60,17,18,0.53,0.8,0.48,1,-0.09,1,21,Slovakia
MUNI-ARIMA,inc case,3,SK,208,171,25,11,0.52,0.53,0.9,1,-0.1,1,10,Slovakia
RobertWalraven-ESG,inc case,2,SK,119,71,23,24,0.5,0.58,0.5,1,-0.13,1,20,Slovakia
MUNI-ARIMA,inc case,4,SK,271,214,49,8,0.49,0.5,0.78,1,-0.22,1,9,Slovakia
RobertWalraven-ESG,inc case,3,SK,104,83,18,3,0.47,0.45,0.63,1,-0.11,1,19,Slovakia
RobertWalraven-ESG,inc case,4,SK,112,93,16,3,0.38,0.37,0.61,1,-0.12,1,18,Slovakia
EuroCOVIDhub-baseline,inc death,1,SK,35,3,5,27,1,1,0.24,0.9,0.27,1,21,Slovakia
EuroCOVIDhub-ensemble,inc death,1,SK,27,10,7,10,0.77,0.94,0.48,0.95,0.12,1,21,Slovakia
IEM_Health-CovidProject,inc death,1,SK,33,9,7,17,0.94,1.05,0.38,0.67,0.13,1,21,Slovakia
ILM-EKF,inc death,1,SK,30,20,5,6,0.85,0.89,0.86,1,0.04,1,21,Slovakia
LANL-GrowthRate,inc death,1,SK,34,6,17,11,0.89,0.99,0.25,0.65,0.03,1,20,Slovakia
RobertWalraven-ESG,inc death,1,SK,38,7,9,21,1.06,1.15,0.43,0.76,0.27,1,21,Slovakia
USC-SIkJalpha,inc death,1,SK,32,8,5,19,0.9,1.04,0.43,0.67,0.22,1,21,Slovakia
epiforecasts-EpiNow2,inc death,1,SK,29,9,10,11,0.83,0.88,0.43,0.81,0.06,1,21,Slovakia
EuroCOVIDhub-baseline,inc death,2,SK,59,8,3,48,1,1,0.45,0.9,0.44,1,20,Slovakia
EuroCOVIDhub-ensemble,inc death,2,SK,42,12,11,19,0.7,0.8,0.5,0.9,0.21,1,20,Slovakia
IEM_Health-CovidProject,inc death,2,SK,56,13,11,32,0.94,1.05,0.2,0.7,0.2,1,20,Slovakia
ILM-EKF,inc death,2,SK,41,19,10,12,0.69,0.83,0.5,0.95,0.06,1,20,Slovakia
LANL-GrowthRate,inc death,2,SK,62,8,35,18,0.81,0.88,0.21,0.53,0.1,1,19,Slovakia
RobertWalraven-ESG,inc death,2,SK,52,9,14,29,0.88,0.89,0.35,0.7,0.39,1,20,Slovakia
USC-SIkJalpha,inc death,2,SK,51,9,8,34,0.86,0.9,0.35,0.45,0.32,1,20,Slovakia
epiforecasts-EpiNow2,inc death,2,SK,49,9,19,20,0.82,0.86,0.25,0.75,0.08,1,20,Slovakia
EuroCOVIDhub-baseline,inc death,3,SK,79,12,3,64,1,1,0.47,0.84,0.53,1,19,Slovakia
EuroCOVIDhub-ensemble,inc death,3,SK,47,14,12,21,0.59,0.69,0.26,0.89,0.36,1,19,Slovakia
IEM_Health-CovidProject,inc death,3,SK,68,16,12,40,0.86,0.95,0.05,0.63,0.36,1,19,Slovakia
ILM-EKF,inc death,3,SK,44,19,12,12,0.55,0.62,0.47,0.95,0.11,1,19,Slovakia
LANL-GrowthRate,inc death,3,SK,65,10,37,18,0.68,0.73,0.17,0.67,0.27,1,18,Slovakia
RobertWalraven-ESG,inc death,3,SK,54,10,14,30,0.69,0.69,0.37,0.74,0.41,1,19,Slovakia
USC-SIkJalpha,inc death,3,SK,62,10,8,45,0.79,0.78,0.11,0.32,0.43,1,19,Slovakia
epiforecasts-EpiNow2,inc death,3,SK,54,11,22,21,0.68,0.69,0.26,0.68,0.17,1,19,Slovakia
EuroCOVIDhub-baseline,inc death,4,SK,93,15,0,77,1,1,0.5,0.78,0.62,1,18,Slovakia
EuroCOVIDhub-ensemble,inc death,4,SK,43,16,8,19,0.47,0.52,0.39,0.83,0.39,1,18,Slovakia
IEM_Health-CovidProject,inc death,4,SK,73,20,8,45,0.79,0.85,0.11,0.56,0.42,1,18,Slovakia
ILM-EKF,inc death,4,SK,41,21,10,10,0.44,0.49,0.56,1,0.14,1,18,Slovakia
LANL-GrowthRate,inc death,4,SK,58,13,28,17,0.56,0.6,0.24,0.53,0.31,1,17,Slovakia
RobertWalraven-ESG,inc death,4,SK,55,12,11,32,0.6,0.63,0.44,0.78,0.29,1,18,Slovakia
UMass-MechBayes,inc death,1,SK,22,10,8,4,0.89,0.97,0.5,0.94,-0.14,1,18,Slovakia
USC-SIkJalpha,inc death,4,SK,60,11,4,44,0.64,0.6,0.33,0.56,0.48,1,18,Slovakia
epiforecasts-EpiNow2,inc death,4,SK,48,13,17,18,0.51,0.54,0.39,0.89,0.14,1,18,Slovakia
LANL-GrowthRate,inc death,5,SK,52,16,15,21,NA,NA,0.19,0.81,0.32,1,16,Slovakia
UMass-MechBayes,inc death,2,SK,27,10,11,6,0.81,0.73,0.29,0.94,-0.1,1,17,Slovakia
USC-SIkJalpha,inc death,5,SK,62,13,1,49,NA,NA,0.41,0.47,0.51,1,17,Slovakia
UMass-MechBayes,inc death,3,SK,25,11,8,5,0.68,0.5,0.38,0.94,-0.01,1,16,Slovakia
UMass-MechBayes,inc death,4,SK,20,12,3,5,0.39,0.3,0.4,1,0.06,1,15,Slovakia
UMass-SemiMech,inc death,4,SK,42,18,1,23,0.82,0.63,0.53,0.8,0.38,1,15,Slovakia
MUNI-ARIMA,inc death,1,SK,17,7,1,10,0.89,0.99,0.77,0.92,0.27,1,13,Slovakia
MUNI-ARIMA,inc death,2,SK,31,11,0,20,0.81,0.88,0.58,0.92,0.38,1,12,Slovakia
MUNI-ARIMA,inc death,3,SK,36,14,0,22,0.68,0.73,0.5,1,0.44,1,10,Slovakia
MUNI-ARIMA,inc death,4,SK,42,18,0,24,0.56,0.6,0.56,1,0.49,1,9,Slovakia
UVA-Ensemble,inc case,1,AT,NA,NA,NA,NA,NA,0.67,0.45,1,0.32,1,20,Austria
UVA-Ensemble,inc case,2,AT,NA,NA,NA,NA,NA,0.7,0.37,0.95,0.12,1,19,Austria
SDSC_ISG-TrendModel,inc case,1,AT,NA,NA,NA,NA,NA,0.67,NA,NA,NA,1,18,Austria
UVA-Ensemble,inc case,3,AT,NA,NA,NA,NA,NA,0.76,0.41,0.76,0.07,1,17,Austria
UVA-Ensemble,inc case,4,AT,NA,NA,NA,NA,NA,0.81,0.27,0.53,0.03,1,15,Austria
SDSC_ISG-TrendModel,inc death,1,AT,NA,NA,NA,NA,NA,0.87,NA,NA,NA,1,18,Austria
USyd-OneModelMan,inc death,1,AT,NA,NA,NA,NA,NA,0.74,NA,NA,NA,1,18,Austria
USyd-OneModelMan,inc death,2,AT,NA,NA,NA,NA,NA,0.99,NA,NA,NA,1,17,Austria
USyd-OneModelMan,inc death,3,AT,NA,NA,NA,NA,NA,1.07,NA,NA,NA,1,16,Austria
USyd-OneModelMan,inc death,4,AT,NA,NA,NA,NA,NA,1.26,NA,NA,NA,1,15,Austria
UVA-Ensemble,inc case,1,BE,NA,NA,NA,NA,NA,1.01,0.3,0.7,0.3,1,20,Belgium
UVA-Ensemble,inc case,2,BE,NA,NA,NA,NA,NA,0.99,0.32,0.79,-0.03,1,19,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,NA,NA,NA,NA,NA,1.01,NA,NA,NA,1,18,Belgium
UVA-Ensemble,inc case,3,BE,NA,NA,NA,NA,NA,1.07,0.35,0.65,-0.11,1,17,Belgium
UVA-Ensemble,inc case,4,BE,NA,NA,NA,NA,NA,1.13,0,0.33,-0.05,1,15,Belgium
BIOCOMSC-Gompertz,inc case,1,BE,NA,NA,NA,NA,NA,1.01,0.43,1,-0.48,1,14,Belgium
BIOCOMSC-Gompertz,inc case,2,BE,NA,NA,NA,NA,NA,0.99,0.54,1,-0.63,1,13,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,NA,NA,NA,NA,NA,1.11,NA,NA,NA,1,18,Belgium
USyd-OneModelMan,inc death,1,BE,NA,NA,NA,NA,NA,0.87,NA,NA,NA,1,18,Belgium
USyd-OneModelMan,inc death,2,BE,NA,NA,NA,NA,NA,0.88,NA,NA,NA,1,17,Belgium
USyd-OneModelMan,inc death,3,BE,NA,NA,NA,NA,NA,1.03,NA,NA,NA,1,16,Belgium
USyd-OneModelMan,inc death,4,BE,NA,NA,NA,NA,NA,1.14,NA,NA,NA,1,15,Belgium
UVA-Ensemble,inc case,1,BG,NA,NA,NA,NA,NA,0.78,0.45,0.75,0.17,1,20,Bulgaria
UVA-Ensemble,inc case,2,BG,NA,NA,NA,NA,NA,0.82,0.58,0.79,0.09,1,19,Bulgaria
SDSC_ISG-TrendModel,inc case,1,BG,NA,NA,NA,NA,NA,0.78,NA,NA,NA,1,18,Bulgaria
UVA-Ensemble,inc case,3,BG,NA,NA,NA,NA,NA,0.92,0.53,0.71,0.09,1,17,Bulgaria
UVA-Ensemble,inc case,4,BG,NA,NA,NA,NA,NA,1.12,0.4,0.53,0.04,1,15,Bulgaria
BIOCOMSC-Gompertz,inc case,1,BG,NA,NA,NA,NA,NA,0.78,0.79,1,-0.32,1,14,Bulgaria
BIOCOMSC-Gompertz,inc case,2,BG,NA,NA,NA,NA,NA,0.82,0.69,1,-0.48,1,13,Bulgaria
SDSC_ISG-TrendModel,inc death,1,BG,NA,NA,NA,NA,NA,1,NA,NA,NA,1,18,Bulgaria
USyd-OneModelMan,inc death,1,BG,NA,NA,NA,NA,NA,0.97,NA,NA,NA,1,18,Bulgaria
USyd-OneModelMan,inc death,2,BG,NA,NA,NA,NA,NA,0.98,NA,NA,NA,1,17,Bulgaria
USyd-OneModelMan,inc death,3,BG,NA,NA,NA,NA,NA,0.95,NA,NA,NA,1,16,Bulgaria
USyd-OneModelMan,inc death,4,BG,NA,NA,NA,NA,NA,1.03,NA,NA,NA,1,15,Bulgaria
UVA-Ensemble,inc case,1,CH,NA,NA,NA,NA,NA,1.05,0.15,0.75,0.16,1,20,Switzerland
UVA-Ensemble,inc case,2,CH,NA,NA,NA,NA,NA,0.88,0.37,0.58,-0.09,1,19,Switzerland
SDSC_ISG-TrendModel,inc case,1,CH,NA,NA,NA,NA,NA,1.05,NA,NA,NA,1,18,Switzerland
UVA-Ensemble,inc case,3,CH,NA,NA,NA,NA,NA,0.89,0.24,0.53,-0.07,1,17,Switzerland
UVA-Ensemble,inc case,4,CH,NA,NA,NA,NA,NA,0.93,0.13,0.6,-0,1,15,Switzerland
SDSC_ISG-TrendModel,inc death,1,CH,NA,NA,NA,NA,NA,0.75,NA,NA,NA,1,18,Switzerland
USyd-OneModelMan,inc death,1,CH,NA,NA,NA,NA,NA,0.83,NA,NA,NA,1,18,Switzerland
USyd-OneModelMan,inc death,2,CH,NA,NA,NA,NA,NA,1.17,NA,NA,NA,1,17,Switzerland
USyd-OneModelMan,inc death,3,CH,NA,NA,NA,NA,NA,0.9,NA,NA,NA,1,16,Switzerland
USyd-OneModelMan,inc death,4,CH,NA,NA,NA,NA,NA,0.92,NA,NA,NA,1,15,Switzerland
UVA-Ensemble,inc case,1,CY,NA,NA,NA,NA,NA,1.23,0.4,0.7,-0.22,1,20,Cyprus
UVA-Ensemble,inc case,2,CY,NA,NA,NA,NA,NA,1.48,0.37,0.63,-0.29,1,19,Cyprus
SDSC_ISG-TrendModel,inc case,1,CY,NA,NA,NA,NA,NA,1.23,NA,NA,NA,1,18,Cyprus
UVA-Ensemble,inc case,3,CY,NA,NA,NA,NA,NA,1.55,0.18,0.47,-0.22,1,17,Cyprus
UVA-Ensemble,inc case,4,CY,NA,NA,NA,NA,NA,1.31,0.07,0.27,-0.05,1,15,Cyprus
BIOCOMSC-Gompertz,inc case,1,CY,NA,NA,NA,NA,NA,1.23,0.46,1,0.14,1,13,Cyprus
SDSC_ISG-TrendModel,inc death,1,CY,NA,NA,NA,NA,NA,1.09,NA,NA,NA,1,18,Cyprus
USyd-OneModelMan,inc death,1,CY,NA,NA,NA,NA,NA,0.87,NA,NA,NA,1,18,Cyprus
USyd-OneModelMan,inc death,2,CY,NA,NA,NA,NA,NA,0.96,NA,NA,NA,1,17,Cyprus
USyd-OneModelMan,inc death,3,CY,NA,NA,NA,NA,NA,0.78,NA,NA,NA,1,16,Cyprus
USyd-OneModelMan,inc death,4,CY,NA,NA,NA,NA,NA,0.83,NA,NA,NA,1,15,Cyprus
UVA-Ensemble,inc case,1,CZ,NA,NA,NA,NA,NA,0.76,0.5,0.8,0.39,1,20,Czechia
UVA-Ensemble,inc case,2,CZ,NA,NA,NA,NA,NA,0.64,0.53,0.79,0.14,1,19,Czechia
SDSC_ISG-TrendModel,inc case,1,CZ,NA,NA,NA,NA,NA,0.76,NA,NA,NA,1,18,Czechia
UVA-Ensemble,inc case,3,CZ,NA,NA,NA,NA,NA,0.58,0.41,0.71,0.11,1,17,Czechia
UVA-Ensemble,inc case,4,CZ,NA,NA,NA,NA,NA,0.52,0.33,0.73,0.07,1,15,Czechia
BIOCOMSC-Gompertz,inc case,1,CZ,NA,NA,NA,NA,NA,0.76,0.86,1,-0.95,1,14,Czechia
BIOCOMSC-Gompertz,inc case,2,CZ,NA,NA,NA,NA,NA,0.64,0.85,1,-0.95,1,13,Czechia
SDSC_ISG-TrendModel,inc death,1,CZ,NA,NA,NA,NA,NA,0.61,NA,NA,NA,1,18,Czechia
USyd-OneModelMan,inc death,1,CZ,NA,NA,NA,NA,NA,0.55,NA,NA,NA,1,18,Czechia
USyd-OneModelMan,inc death,2,CZ,NA,NA,NA,NA,NA,0.67,NA,NA,NA,1,17,Czechia
USyd-OneModelMan,inc death,3,CZ,NA,NA,NA,NA,NA,0.75,NA,NA,NA,1,16,Czechia
USyd-OneModelMan,inc death,4,CZ,NA,NA,NA,NA,NA,0.92,NA,NA,NA,1,15,Czechia
BIOCOMSC-Gompertz,inc death,2,CZ,NA,NA,NA,NA,NA,0.52,0.38,0.92,-0.27,1,13,Czechia
UVA-Ensemble,inc case,1,DE,NA,NA,NA,NA,NA,1.91,0.43,0.67,0.04,1,21,Germany
UVA-Ensemble,inc case,2,DE,NA,NA,NA,NA,NA,1.73,0.4,0.65,-0.19,1,20,Germany
UVA-Ensemble,inc case,3,DE,NA,NA,NA,NA,NA,0.99,0.33,0.5,-0.18,1,18,Germany
SDSC_ISG-TrendModel,inc case,1,DE,NA,NA,NA,NA,NA,0.97,NA,NA,NA,1,18,Germany
UVA-Ensemble,inc case,4,DE,NA,NA,NA,NA,NA,1.04,0.25,0.44,-0.14,1,16,Germany
BIOCOMSC-Gompertz,inc case,1,DE,NA,NA,NA,NA,NA,0.95,0.57,1,-0.32,1,14,Germany
BIOCOMSC-Gompertz,inc case,2,DE,NA,NA,NA,NA,NA,0.94,0.54,1,-0.63,1,13,Germany
SDSC_ISG-TrendModel,inc death,1,DE,NA,NA,NA,NA,NA,1.03,NA,NA,NA,1,18,Germany
USyd-OneModelMan,inc death,1,DE,NA,NA,NA,NA,NA,0.86,NA,NA,NA,1,18,Germany
USyd-OneModelMan,inc death,2,DE,NA,NA,NA,NA,NA,0.98,NA,NA,NA,1,17,Germany
USyd-OneModelMan,inc death,3,DE,NA,NA,NA,NA,NA,1.1,NA,NA,NA,1,16,Germany
USyd-OneModelMan,inc death,4,DE,NA,NA,NA,NA,NA,1.95,NA,NA,NA,1,15,Germany
BIOCOMSC-Gompertz,inc death,2,DE,NA,NA,NA,NA,NA,0.86,0.67,1,-0.95,1,12,Germany
UVA-Ensemble,inc case,1,DK,NA,NA,NA,NA,NA,1.08,0.4,0.65,-0.2,1,20,Denmark
UVA-Ensemble,inc case,2,DK,NA,NA,NA,NA,NA,1.22,0.42,0.68,-0.13,1,19,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,NA,NA,NA,NA,NA,1.08,NA,NA,NA,1,18,Denmark
UVA-Ensemble,inc case,3,DK,NA,NA,NA,NA,NA,1.25,0.35,0.65,-0.11,1,17,Denmark
UVA-Ensemble,inc case,4,DK,NA,NA,NA,NA,NA,1.27,0.13,0.4,0.02,1,15,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,NA,NA,NA,NA,NA,1.08,0.57,1,-0.32,1,14,Denmark
BIOCOMSC-Gompertz,inc case,2,DK,NA,NA,NA,NA,NA,1.22,0.54,1,-0.32,1,13,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,NA,NA,NA,NA,NA,0.97,NA,NA,NA,1,18,Denmark
USyd-OneModelMan,inc death,1,DK,NA,NA,NA,NA,NA,1.22,NA,NA,NA,1,18,Denmark
USyd-OneModelMan,inc death,2,DK,NA,NA,NA,NA,NA,1.24,NA,NA,NA,1,17,Denmark
USyd-OneModelMan,inc death,3,DK,NA,NA,NA,NA,NA,1.81,NA,NA,NA,1,16,Denmark
USyd-OneModelMan,inc death,4,DK,NA,NA,NA,NA,NA,2.27,NA,NA,NA,1,15,Denmark
UVA-Ensemble,inc case,1,EE,NA,NA,NA,NA,NA,1.02,0.5,0.85,0.42,1,20,Estonia
UVA-Ensemble,inc case,2,EE,NA,NA,NA,NA,NA,0.94,0.37,0.74,0.14,1,19,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,NA,NA,NA,NA,NA,1.02,NA,NA,NA,1,18,Estonia
UVA-Ensemble,inc case,3,EE,NA,NA,NA,NA,NA,0.94,0.41,0.59,0.14,1,17,Estonia
UVA-Ensemble,inc case,4,EE,NA,NA,NA,NA,NA,0.9,0.27,0.6,-0.04,1,15,Estonia
BIOCOMSC-Gompertz,inc case,1,EE,NA,NA,NA,NA,NA,1.02,0.54,1,0,1,13,Estonia
BIOCOMSC-Gompertz,inc case,2,EE,NA,NA,NA,NA,NA,0.94,0.75,1,-0.95,1,12,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,NA,NA,NA,NA,NA,0.86,NA,NA,NA,1,18,Estonia
USyd-OneModelMan,inc death,1,EE,NA,NA,NA,NA,NA,0.88,NA,NA,NA,1,18,Estonia
USyd-OneModelMan,inc death,2,EE,NA,NA,NA,NA,NA,0.82,NA,NA,NA,1,17,Estonia
USyd-OneModelMan,inc death,3,EE,NA,NA,NA,NA,NA,0.75,NA,NA,NA,1,16,Estonia
USyd-OneModelMan,inc death,4,EE,NA,NA,NA,NA,NA,0.96,NA,NA,NA,1,15,Estonia
UVA-Ensemble,inc case,1,ES,NA,NA,NA,NA,NA,1.64,0.28,0.72,-0.21,1,18,Spain
UVA-Ensemble,inc case,2,ES,NA,NA,NA,NA,NA,1.44,0.24,0.47,-0.3,1,17,Spain
SDSC_ISG-TrendModel,inc case,1,ES,NA,NA,NA,NA,NA,0.84,NA,NA,NA,1,16,Spain
UVA-Ensemble,inc case,3,ES,NA,NA,NA,NA,NA,1.11,0.13,0.27,-0.19,1,15,Spain
SDSC_ISG-TrendModel,inc death,1,ES,NA,NA,NA,NA,NA,0.86,NA,NA,NA,1,18,Spain
USyd-OneModelMan,inc death,1,ES,NA,NA,NA,NA,NA,0.77,NA,NA,NA,1,18,Spain
USyd-OneModelMan,inc death,2,ES,NA,NA,NA,NA,NA,0.93,NA,NA,NA,1,17,Spain
USyd-OneModelMan,inc death,3,ES,NA,NA,NA,NA,NA,1.31,NA,NA,NA,1,16,Spain
USyd-OneModelMan,inc death,4,ES,NA,NA,NA,NA,NA,0.74,NA,NA,NA,1,15,Spain
UVA-Ensemble,inc case,1,FI,NA,NA,NA,NA,NA,0.94,0.45,0.8,0.49,1,20,Finland
UVA-Ensemble,inc case,2,FI,NA,NA,NA,NA,NA,1,0.32,0.58,0.12,1,19,Finland
SDSC_ISG-TrendModel,inc case,1,FI,NA,NA,NA,NA,NA,0.94,NA,NA,NA,1,18,Finland
UVA-Ensemble,inc case,3,FI,NA,NA,NA,NA,NA,1.17,0.35,0.59,0.2,1,17,Finland
UVA-Ensemble,inc case,4,FI,NA,NA,NA,NA,NA,1.23,0.33,0.47,0.22,1,15,Finland
BIOCOMSC-Gompertz,inc case,1,FI,NA,NA,NA,NA,NA,0.94,0.5,1,-0.41,1,14,Finland
BIOCOMSC-Gompertz,inc case,2,FI,NA,NA,NA,NA,NA,1,0.69,1,-0.48,1,13,Finland
SDSC_ISG-TrendModel,inc death,1,FI,NA,NA,NA,NA,NA,1.08,NA,NA,NA,1,18,Finland
USyd-OneModelMan,inc death,1,FI,NA,NA,NA,NA,NA,0.82,NA,NA,NA,1,18,Finland
USyd-OneModelMan,inc death,2,FI,NA,NA,NA,NA,NA,1.03,NA,NA,NA,1,17,Finland
USyd-OneModelMan,inc death,3,FI,NA,NA,NA,NA,NA,1.03,NA,NA,NA,1,16,Finland
USyd-OneModelMan,inc death,4,FI,NA,NA,NA,NA,NA,1.29,NA,NA,NA,1,15,Finland
BIOCOMSC-Gompertz,inc death,1,FI,NA,NA,NA,NA,NA,0.77,0.23,0.77,-0.16,1,13,Finland
BIOCOMSC-Gompertz,inc death,2,FI,NA,NA,NA,NA,NA,0.7,0.17,0.75,-0.14,1,12,Finland
