model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,ae,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
EuroCOVIDhub-ensemble,inc case,4,RO,4941,1623,318,3000,0.85,7476,0.89,0.09,0.65,0.25,1,23,Romania
IEM_Health-CovidProject,inc case,4,RO,6896,1519,554,4822,1.22,9892,1.17,0.17,0.26,0.11,1,23,Romania
ILM-EKF,inc case,4,RO,5755,2003,449,3303,0.96,8531,0.99,0.39,0.65,-0.04,1,23,Romania
LANL-GrowthRate,inc case,4,RO,3460,954,453,2053,0.68,5190,0.65,0.23,0.64,0.08,1,22,Romania
USC-SIkJalpha,inc case,4,RO,4286,991,427,2868,0.78,5938,0.69,0.17,0.26,0.18,1,23,Romania
epiforecasts-EpiNow2,inc case,4,RO,4427,1381,221,2825,0.78,6908,0.86,0.3,0.65,-0.12,1,23,Romania
LANL-GrowthRate,inc case,5,RO,4934,1127,696,3111,NA,7241,NA,0.14,0.48,0.23,1,21,Romania
USC-SIkJalpha,inc case,5,RO,5375,1247,493,3635,NA,8184,NA,0.14,0.23,0.14,1,22,Romania
LANL-GrowthRate,inc case,6,RO,6417,1347,842,4228,NA,9188,NA,0.1,0.3,0.31,1,20,Romania
MUNI-ARIMA,inc case,1,RO,183,148,25,11,0.3,216,0.26,0.94,1,-0.15,1,18,Romania
MUNI-ARIMA,inc case,2,RO,401,307,85,9,0.43,561,0.42,0.94,1,-0.24,1,17,Romania
RobertWalraven-ESG,inc case,1,RO,716,136,275,305,1.48,1882,0.81,0.31,0.73,-0.06,1,26,Romania
MUNI-ARIMA,inc case,3,RO,558,398,150,10,0.51,876,0.51,0.93,1,-0.3,1,15,Romania
RobertWalraven-ESG,inc case,2,RO,1142,169,609,365,1.43,3260,0.75,0.28,0.72,-0.14,1,25,Romania
MUNI-ARIMA,inc case,4,RO,718,480,233,5,0.57,1175,0.59,0.86,1,-0.37,1,14,Romania
RobertWalraven-ESG,inc case,3,RO,1550,202,963,385,1.56,4430,0.74,0.25,0.62,-0.12,1,24,Romania
RobertWalraven-ESG,inc case,4,RO,1798,235,1176,388,1.54,5130,0.7,0.22,0.7,-0.1,1,23,Romania
Karlen-pypm,inc case,1,RO,357,291,13,53,0.64,392,0.45,0.86,1,0.14,1,7,Romania
Karlen-pypm,inc case,2,RO,851,565,16,270,0.71,1165,0.62,0.5,1,0.27,1,6,Romania
Karlen-pypm,inc case,3,RO,2094,1056,54,984,1.17,3217,1.06,0.4,1,0.46,1,5,Romania
Karlen-pypm,inc case,4,RO,5045,1963,0,3082,2.09,8054,2.06,0.25,1,0.76,1,4,Romania
EuroCOVIDhub-baseline,inc death,1,RO,122,10,49,63,1,159,1,0.23,0.73,-0.06,1,26,Romania
EuroCOVIDhub-ensemble,inc death,1,RO,81,19,50,12,0.66,111,0.7,0.5,0.81,-0.13,1,26,Romania
IEM_Health-CovidProject,inc death,1,RO,87,30,25,32,0.72,137,0.85,0.46,0.85,0.06,1,26,Romania
ILM-EKF,inc death,1,RO,95,37,47,10,0.77,115,0.73,0.62,0.85,-0.05,1,26,Romania
LANL-GrowthRate,inc death,1,RO,120,11,105,3,1,148,0.95,0.24,0.72,-0.5,1,25,Romania
RobertWalraven-ESG,inc death,1,RO,101,15,50,37,0.86,137,0.91,0.19,0.65,-0.08,1,26,Romania
USC-SIkJalpha,inc death,1,RO,118,16,57,45,1.03,143,0.95,0.27,0.35,0.06,1,26,Romania
epiforecasts-EpiNow2,inc death,1,RO,116,14,97,5,0.92,144,0.9,0.35,0.69,-0.28,1,26,Romania
EuroCOVIDhub-baseline,inc death,2,RO,170,19,60,91,1,229,1,0.2,0.68,-0.06,1,25,Romania
EuroCOVIDhub-ensemble,inc death,2,RO,113,24,66,23,0.66,155,0.69,0.48,0.76,-0.2,1,25,Romania
IEM_Health-CovidProject,inc death,2,RO,154,44,44,66,0.91,233,1,0.24,0.68,0.05,1,25,Romania
ILM-EKF,inc death,2,RO,127,36,79,12,0.72,154,0.67,0.68,0.76,-0.2,1,25,Romania
LANL-GrowthRate,inc death,2,RO,130,13,112,4,1.01,161,0.88,0.29,0.54,-0.59,1,24,Romania
RobertWalraven-ESG,inc death,2,RO,175,19,91,66,1.03,222,0.98,0.28,0.48,-0.09,1,25,Romania
USC-SIkJalpha,inc death,2,RO,138,18,84,36,0.87,167,0.78,0.28,0.44,-0.01,1,25,Romania
epiforecasts-EpiNow2,inc death,2,RO,152,15,130,7,0.85,181,0.77,0.32,0.6,-0.25,1,25,Romania
EuroCOVIDhub-baseline,inc death,3,RO,228,26,77,125,1,308,1,0.17,0.54,0.04,1,24,Romania
EuroCOVIDhub-ensemble,inc death,3,RO,134,30,73,31,0.62,180,0.63,0.42,0.75,-0.18,1,24,Romania
IEM_Health-CovidProject,inc death,3,RO,218,63,52,103,0.97,332,1.07,0.25,0.67,0.1,1,24,Romania
ILM-EKF,inc death,3,RO,157,38,105,14,0.68,185,0.62,0.54,0.71,-0.24,1,24,Romania
LANL-GrowthRate,inc death,3,RO,162,16,143,3,0.82,195,0.71,0.26,0.7,-0.56,1,23,Romania
RobertWalraven-ESG,inc death,3,RO,249,22,131,96,1.1,309,1.01,0.25,0.38,-0.11,1,24,Romania
USC-SIkJalpha,inc death,3,RO,164,20,99,44,0.82,190,0.71,0.29,0.42,0,1,24,Romania
epiforecasts-EpiNow2,inc death,3,RO,179,18,149,11,0.76,216,0.69,0.21,0.62,-0.19,1,24,Romania
EuroCOVIDhub-baseline,inc death,4,RO,285,31,86,167,1,381,1,0.22,0.43,0.07,1,23,Romania
EuroCOVIDhub-ensemble,inc death,4,RO,165,38,87,40,0.62,221,0.62,0.39,0.7,-0.02,1,23,Romania
IEM_Health-CovidProject,inc death,4,RO,317,87,68,162,1.14,486,1.26,0.13,0.65,0.16,1,23,Romania
ILM-EKF,inc death,4,RO,184,45,125,15,0.66,219,0.59,0.39,0.7,-0.15,1,23,Romania
LANL-GrowthRate,inc death,4,RO,146,21,121,4,0.65,178,0.56,0.45,0.77,-0.47,1,22,Romania
RobertWalraven-ESG,inc death,4,RO,307,26,161,120,1.07,377,0.96,0.17,0.26,-0.07,1,23,Romania
UMass-MechBayes,inc death,1,RO,109,17,66,26,0.76,133,0.76,0.26,0.65,-0.25,1,23,Romania
USC-SIkJalpha,inc death,4,RO,194,24,119,51,0.8,212,0.64,0.43,0.43,0.12,1,23,Romania
epiforecasts-EpiNow2,inc death,4,RO,196,26,152,18,0.68,235,0.61,0.22,0.61,-0.13,1,23,Romania
LANL-GrowthRate,inc death,5,RO,152,28,118,6,NA,200,NA,0.38,0.71,-0.32,1,21,Romania
UMass-MechBayes,inc death,2,RO,152,21,97,34,0.77,173,0.71,0.32,0.64,-0.33,1,22,Romania
USC-SIkJalpha,inc death,5,RO,222,30,134,59,NA,249,NA,0.18,0.32,0.25,1,22,Romania
LANL-GrowthRate,inc death,6,RO,172,36,121,16,NA,231,NA,0.45,0.8,-0.22,1,20,Romania
UMass-MechBayes,inc death,3,RO,167,25,102,39,0.71,210,0.69,0.19,0.62,-0.45,1,21,Romania
UMass-MechBayes,inc death,4,RO,208,31,129,48,0.75,249,0.67,0.3,0.5,-0.29,1,20,Romania
MUNI-ARIMA,inc death,1,RO,88,14,42,32,0.61,118,0.64,0.44,0.78,0.1,1,18,Romania
MUNI-ARIMA,inc death,2,RO,148,22,54,71,0.75,198,0.77,0.35,0.76,-0.01,1,17,Romania
MUNI-ARIMA,inc death,3,RO,207,30,77,101,0.78,277,0.8,0.4,0.6,-0.09,1,15,Romania
MUNI-ARIMA,inc death,4,RO,234,38,72,125,0.72,343,0.8,0.14,0.64,-0.1,1,14,Romania
Karlen-pypm,inc death,1,RO,24,5,19,0,1.21,13,0.47,0,1,-0.73,1,7,Romania
Karlen-pypm,inc death,2,RO,43,7,36,0,1.58,26,0.58,0.17,1,-0.73,1,6,Romania
Karlen-pypm,inc death,3,RO,53,9,44,0,1.32,39,0.59,0.2,1,-0.74,1,5,Romania
Karlen-pypm,inc death,4,RO,63,18,45,0,1.16,57,0.64,0.25,1,-0.68,1,4,Romania
EuroCOVIDhub-baseline,inc case,1,SE,2027,415,581,1032,1,2925,1,0.35,0.92,0.11,1,26,Sweden
EuroCOVIDhub-ensemble,inc case,1,SE,2157,1305,415,437,0.98,2710,0.91,0.65,0.92,-0.03,1,26,Sweden
IEM_Health-CovidProject,inc case,1,SE,2153,1065,215,873,1.02,2996,1.04,0.42,0.85,0.17,1,26,Sweden
ILM-EKF,inc case,1,SE,1774,697,373,704,0.88,2838,0.99,0.46,0.85,0.01,1,26,Sweden
LANL-GrowthRate,inc case,1,SE,3174,1967,612,595,1.51,4458,1.55,0.6,0.92,-0.15,1,25,Sweden
USC-SIkJalpha,inc case,1,SE,2178,838,845,495,0.94,3044,0.93,0.46,0.62,-0.17,1,26,Sweden
epiforecasts-EpiNow2,inc case,1,SE,2874,1994,318,562,1.35,4153,1.32,0.77,1,-0,1,26,Sweden
EuroCOVIDhub-baseline,inc case,2,SE,3359,824,739,1796,1,5096,1,0.48,0.96,0.06,1,25,Sweden
EuroCOVIDhub-ensemble,inc case,2,SE,2894,1715,461,719,0.82,3744,0.74,0.56,0.92,-0.04,1,25,Sweden
IEM_Health-CovidProject,inc case,2,SE,3571,1519,403,1650,1.03,5208,1.04,0.32,0.72,0.15,1,25,Sweden
ILM-EKF,inc case,2,SE,2675,1240,334,1102,0.8,3898,0.8,0.44,0.8,0.02,1,25,Sweden
LANL-GrowthRate,inc case,2,SE,3648,2030,799,819,1.07,5163,1.03,0.46,0.88,-0.14,1,24,Sweden
USC-SIkJalpha,inc case,2,SE,3016,937,1284,795,0.81,4447,0.81,0.36,0.56,-0.16,1,25,Sweden
epiforecasts-EpiNow2,inc case,2,SE,3617,2452,327,838,1.08,5106,0.98,0.6,1,-0.04,1,25,Sweden
EuroCOVIDhub-baseline,inc case,3,SE,4647,1167,819,2661,1,7246,1,0.42,0.92,0.09,1,24,Sweden
EuroCOVIDhub-ensemble,inc case,3,SE,3714,2226,484,1004,0.77,5007,0.7,0.58,0.92,-0.02,1,24,Sweden
IEM_Health-CovidProject,inc case,3,SE,5281,2075,582,2624,1.09,7595,1.04,0.25,0.71,0.12,1,24,Sweden
ILM-EKF,inc case,3,SE,3936,1914,446,1575,0.85,5506,0.79,0.42,0.83,0.03,1,24,Sweden
LANL-GrowthRate,inc case,3,SE,4179,2110,1063,1007,0.92,6331,0.89,0.26,0.83,-0.13,1,23,Sweden
USC-SIkJalpha,inc case,3,SE,3737,1031,1711,995,0.78,5473,0.73,0.33,0.54,-0.28,1,24,Sweden
epiforecasts-EpiNow2,inc case,3,SE,4770,2941,475,1354,1.06,6519,0.9,0.54,0.96,-0.07,1,24,Sweden
EuroCOVIDhub-baseline,inc case,4,SE,5965,1454,855,3657,1,9106,1,0.48,0.83,0.13,1,23,Sweden
EuroCOVIDhub-ensemble,inc case,4,SE,5069,2881,669,1518,0.83,6922,0.75,0.43,0.83,-0.01,1,23,Sweden
IEM_Health-CovidProject,inc case,4,SE,7232,2754,843,3635,1.11,10638,1.08,0.3,0.7,0.04,1,23,Sweden
ILM-EKF,inc case,4,SE,5751,2723,748,2281,0.92,8395,0.89,0.35,0.74,-0,1,23,Sweden
LANL-GrowthRate,inc case,4,SE,5163,2220,1382,1561,0.92,7709,0.86,0.32,0.73,-0.06,1,22,Sweden
USC-SIkJalpha,inc case,4,SE,4697,1198,2048,1451,0.83,6813,0.73,0.26,0.39,-0.26,1,23,Sweden
epiforecasts-EpiNow2,inc case,4,SE,5868,3167,780,1921,1.05,7997,0.87,0.39,0.83,-0.11,1,23,Sweden
LANL-GrowthRate,inc case,5,SE,6035,2374,1620,2041,NA,9279,NA,0.29,0.62,-0.02,1,21,Sweden
USC-SIkJalpha,inc case,5,SE,5708,1339,2519,1850,NA,7938,NA,0.32,0.41,-0.2,1,22,Sweden
LANL-GrowthRate,inc case,6,SE,6479,2604,1365,2510,NA,10008,NA,0.25,0.7,0.07,1,20,Sweden
MUNI-ARIMA,inc case,1,SE,2382,383,597,1403,1.46,3073,1.37,0.5,0.78,0.05,1,18,Sweden
MUNI-ARIMA,inc case,2,SE,3569,684,563,2322,1.3,5008,1.25,0.41,0.76,-0.04,1,17,Sweden
RobertWalraven-ESG,inc case,1,SE,1376,225,520,631,0.97,3063,1.03,0.38,0.73,-0.35,1,26,Sweden
MUNI-ARIMA,inc case,3,SE,4293,843,525,2925,1.16,6190,1.11,0.4,0.73,-0.26,1,15,Sweden
RobertWalraven-ESG,inc case,2,SE,1909,272,702,935,0.88,4741,0.93,0.24,0.6,-0.41,1,25,Sweden
MUNI-ARIMA,inc case,4,SE,5334,945,962,3427,1.21,7882,1.21,0.29,0.71,-0.3,1,14,Sweden
RobertWalraven-ESG,inc case,3,SE,2286,315,1105,867,0.88,6183,0.86,0.08,0.62,-0.54,1,24,Sweden
RobertWalraven-ESG,inc case,4,SE,2758,353,1339,1066,0.84,6846,0.77,0.17,0.61,-0.53,1,23,Sweden
Karlen-pypm,inc case,1,SE,1022,741,19,262,1.8,1344,1.56,0.86,1,0.24,1,7,Sweden
Karlen-pypm,inc case,2,SE,2228,1261,31,936,1.7,3484,1.87,0.5,1,0.43,1,6,Sweden
Karlen-pypm,inc case,3,SE,4607,2094,80,2432,2.15,7334,2.38,0.4,0.8,0.46,1,5,Sweden
Karlen-pypm,inc case,4,SE,9434,3523,136,5775,3.41,14903,3.97,0.25,0.75,0.55,1,4,Sweden
EuroCOVIDhub-baseline,inc death,1,SE,15,10,2,3,1,19,1,0.85,1,0.13,1,26,Sweden
EuroCOVIDhub-ensemble,inc death,1,SE,13,8,1,4,0.83,18,0.99,0.5,0.96,0.28,1,26,Sweden
IEM_Health-CovidProject,inc death,1,SE,17,9,4,4,1.08,28,1.44,0.5,0.92,0.08,1,26,Sweden
ILM-EKF,inc death,1,SE,15,12,1,3,0.99,16,0.88,0.73,0.96,0.14,1,26,Sweden
LANL-GrowthRate,inc death,1,SE,14,4,1,9,0.84,21,1.08,0.24,0.84,0.41,1,25,Sweden
RobertWalraven-ESG,inc death,1,SE,10,5,4,1,0.64,14,0.75,0.77,0.88,-0.16,1,26,Sweden
USC-SIkJalpha,inc death,1,SE,12,5,4,4,0.78,13,0.75,0.31,0.46,0.19,1,26,Sweden
epiforecasts-EpiNow2,inc death,1,SE,18,9,1,7,1.08,27,1.36,0.41,1,0.25,1,22,Sweden
EuroCOVIDhub-baseline,inc death,2,SE,21,17,1,2,1,21,1,0.96,1,0.11,1,25,Sweden
EuroCOVIDhub-ensemble,inc death,2,SE,16,10,1,5,0.71,24,1.1,0.6,0.96,0.34,1,25,Sweden
IEM_Health-CovidProject,inc death,2,SE,23,12,5,6,1.01,37,1.65,0.32,0.84,0.18,1,25,Sweden
ILM-EKF,inc death,2,SE,17,13,1,3,0.72,19,0.8,0.84,0.96,0.18,1,25,Sweden
LANL-GrowthRate,inc death,2,SE,14,4,1,9,0.64,22,1.02,0.25,0.92,0.51,1,24,Sweden
RobertWalraven-ESG,inc death,2,SE,11,6,4,1,0.49,15,0.69,0.76,0.96,-0.15,1,25,Sweden
USC-SIkJalpha,inc death,2,SE,14,5,3,5,0.59,16,0.73,0.52,0.64,0.17,1,25,Sweden
epiforecasts-EpiNow2,inc death,2,SE,27,16,0,11,1.02,38,1.39,0.62,1,0.33,1,21,Sweden
EuroCOVIDhub-baseline,inc death,3,SE,26,23,0,3,1,26,1,1,1,0.11,1,24,Sweden
EuroCOVIDhub-ensemble,inc death,3,SE,19,13,0,6,0.65,27,0.98,0.67,0.96,0.34,1,24,Sweden
IEM_Health-CovidProject,inc death,3,SE,33,16,6,10,1.12,54,1.88,0.33,0.88,0.11,1,24,Sweden
ILM-EKF,inc death,3,SE,19,15,0,3,0.62,21,0.72,0.83,0.96,0.19,1,24,Sweden
LANL-GrowthRate,inc death,3,SE,14,5,1,8,0.53,22,0.88,0.22,0.78,0.52,1,23,Sweden
RobertWalraven-ESG,inc death,3,SE,14,8,4,1,0.46,18,0.67,0.79,0.96,-0.16,1,24,Sweden
USC-SIkJalpha,inc death,3,SE,13,6,2,6,0.45,14,0.54,0.38,0.54,0.22,1,24,Sweden
epiforecasts-EpiNow2,inc death,3,SE,31,20,0,12,0.93,38,1.1,0.8,1,0.28,1,20,Sweden
EuroCOVIDhub-baseline,inc death,4,SE,31,27,0,3,1,33,1,1,1,0.13,1,23,Sweden
EuroCOVIDhub-ensemble,inc death,4,SE,24,16,0,8,0.67,32,0.93,0.52,0.96,0.41,1,23,Sweden
IEM_Health-CovidProject,inc death,4,SE,45,24,7,14,1.19,68,1.9,0.22,0.91,0.16,1,23,Sweden
ILM-EKF,inc death,4,SE,23,17,0,5,0.6,28,0.76,0.87,0.96,0.22,1,23,Sweden
LANL-GrowthRate,inc death,4,SE,19,6,1,13,0.57,31,0.93,0.14,0.68,0.53,1,22,Sweden
RobertWalraven-ESG,inc death,4,SE,14,9,4,1,0.4,19,0.56,0.83,1,-0.12,1,23,Sweden
USC-SIkJalpha,inc death,4,SE,14,7,2,5,0.39,16,0.47,0.48,0.65,0.22,1,23,Sweden
epiforecasts-EpiNow2,inc death,4,SE,38,24,0,13,0.92,47,1.07,0.68,0.95,0.34,1,19,Sweden
LANL-GrowthRate,inc death,5,SE,19,6,1,12,NA,30,NA,0.38,0.86,0.51,1,21,Sweden
UMass-MechBayes,inc death,1,SE,45,13,1,32,3.21,67,3.87,0.18,0.82,0.58,1,22,Sweden
USC-SIkJalpha,inc death,5,SE,16,8,2,6,NA,16,NA,0.5,0.73,0.1,1,22,Sweden
LANL-GrowthRate,inc death,6,SE,22,7,0,15,NA,34,NA,0.35,0.8,0.54,1,20,Sweden
UMass-MechBayes,inc death,2,SE,50,16,0,33,2.22,72,3.53,0.29,0.86,0.54,1,21,Sweden
UMass-MechBayes,inc death,3,SE,50,19,0,30,1.66,73,2.61,0.35,0.95,0.54,1,20,Sweden
UMass-MechBayes,inc death,4,SE,55,25,1,29,1.7,82,2.69,0.42,0.89,0.51,1,19,Sweden
MUNI-ARIMA,inc death,1,SE,11,6,0,5,1.1,13,1.1,0.67,0.94,0.28,1,18,Sweden
MUNI-ARIMA,inc death,2,SE,16,8,0,8,1.16,25,1.86,0.47,1,0.45,1,17,Sweden
MUNI-ARIMA,inc death,3,SE,22,10,0,12,1.29,33,2.1,0.47,1,0.46,1,15,Sweden
MUNI-ARIMA,inc death,4,SE,27,11,0,16,1.35,43,2.18,0.36,0.93,0.56,1,14,Sweden
Karlen-pypm,inc death,1,SE,3,1,2,0,0.77,5,1.05,0.57,1,-0.15,1,7,Sweden
Karlen-pypm,inc death,2,SE,4,1,2,1,0.8,6,1.24,0.33,1,-0.01,1,6,Sweden
Karlen-pypm,inc death,3,SE,5,2,1,1,0.84,7,1.58,0.4,0.8,0.04,1,5,Sweden
Karlen-pypm,inc death,4,SE,5,3,0,2,0.82,8,1.65,0.5,1,0.38,1,4,Sweden
EuroCOVIDhub-baseline,inc case,1,SI,364,79,126,159,1,548,1,0.15,1,0.1,1,26,Slovenia
EuroCOVIDhub-ensemble,inc case,1,SI,278,163,51,63,0.7,419,0.73,0.5,0.92,-0.03,1,26,Slovenia
IEM_Health-CovidProject,inc case,1,SI,355,214,62,79,0.84,570,0.95,0.54,0.96,-0.04,1,26,Slovenia
ILM-EKF,inc case,1,SI,357,157,106,94,0.95,590,1.06,0.31,0.96,-0.1,1,26,Slovenia
LANL-GrowthRate,inc case,1,SI,382,235,142,4,0.92,585,0.98,0.52,0.96,-0.41,1,25,Slovenia
USC-SIkJalpha,inc case,1,SI,339,127,66,146,0.83,496,0.83,0.35,0.62,-0,1,26,Slovenia
epiforecasts-EpiNow2,inc case,1,SI,376,145,38,193,0.99,526,0.9,0.5,0.81,0.03,1,26,Slovenia
EuroCOVIDhub-baseline,inc case,2,SI,598,167,187,244,1,935,1,0.32,1,0.08,1,25,Slovenia
EuroCOVIDhub-ensemble,inc case,2,SI,625,260,131,234,0.98,994,0.98,0.36,0.92,-0.04,1,25,Slovenia
IEM_Health-CovidProject,inc case,2,SI,592,283,144,165,0.86,960,0.92,0.24,0.8,-0.06,1,25,Slovenia
ILM-EKF,inc case,2,SI,583,228,195,160,0.91,943,0.95,0.24,0.8,-0.11,1,25,Slovenia
LANL-GrowthRate,inc case,2,SI,518,279,217,22,0.77,792,0.77,0.46,0.96,-0.35,1,24,Slovenia
USC-SIkJalpha,inc case,2,SI,608,138,206,265,0.92,822,0.81,0.16,0.32,-0.06,1,25,Slovenia
epiforecasts-EpiNow2,inc case,2,SI,1632,493,104,1035,2.67,2390,2.32,0.36,0.72,0,1,25,Slovenia
EuroCOVIDhub-baseline,inc case,3,SI,805,243,218,345,1,1329,1,0.21,1,0.13,1,24,Slovenia
EuroCOVIDhub-ensemble,inc case,3,SI,1129,317,232,580,1.41,1711,1.24,0.21,0.79,0,1,24,Slovenia
IEM_Health-CovidProject,inc case,3,SI,883,363,255,265,1.01,1439,0.99,0.21,0.79,-0.03,1,24,Slovenia
ILM-EKF,inc case,3,SI,830,305,301,223,0.99,1346,0.97,0.33,0.75,-0.09,1,24,Slovenia
LANL-GrowthRate,inc case,3,SI,671,305,293,72,0.8,1012,0.73,0.43,0.83,-0.25,1,23,Slovenia
USC-SIkJalpha,inc case,3,SI,878,149,339,390,1.03,1139,0.81,0.25,0.29,0.02,1,24,Slovenia
epiforecasts-EpiNow2,inc case,3,SI,3791,594,166,3031,4.73,5061,3.5,0.38,0.71,0.02,1,24,Slovenia
EuroCOVIDhub-baseline,inc case,4,SI,962,311,209,442,1,1622,1,0.26,1,0.17,1,23,Slovenia
EuroCOVIDhub-ensemble,inc case,4,SI,1141,393,318,429,1.22,1798,1.08,0.22,0.74,0.09,1,23,Slovenia
IEM_Health-CovidProject,inc case,4,SI,1220,449,391,380,1.22,1885,1.09,0.17,0.61,0.02,1,23,Slovenia
ILM-EKF,inc case,4,SI,1102,394,406,302,1.13,1691,0.98,0.26,0.78,-0.03,1,23,Slovenia
LANL-GrowthRate,inc case,4,SI,824,336,357,131,0.89,1189,0.72,0.41,0.77,-0.13,1,22,Slovenia
USC-SIkJalpha,inc case,4,SI,1140,167,449,524,1.17,1502,0.88,0.17,0.22,0.03,1,23,Slovenia
epiforecasts-EpiNow2,inc case,4,SI,2591,760,206,1625,2.97,3676,2.29,0.3,0.7,0.02,1,23,Slovenia
LANL-GrowthRate,inc case,5,SI,964,379,356,230,NA,1461,NA,0.38,0.81,0.01,1,21,Slovenia
USC-SIkJalpha,inc case,5,SI,1352,185,489,678,NA,1731,NA,0.14,0.18,0.07,1,22,Slovenia
LANL-GrowthRate,inc case,6,SI,1180,436,364,380,NA,1741,NA,0.3,0.85,0.14,1,20,Slovenia
MUNI-ARIMA,inc case,1,SI,172,98,22,52,0.61,271,0.68,0.61,1,0.08,1,18,Slovenia
MUNI-ARIMA,inc case,2,SI,356,217,43,96,0.71,589,0.81,0.59,1,0.04,1,17,Slovenia
RobertWalraven-ESG,inc case,1,SI,234,54,90,90,0.95,564,0.97,0.23,0.73,-0.11,1,26,Slovenia
MUNI-ARIMA,inc case,3,SI,445,279,82,84,0.66,750,0.73,0.53,1,-0.03,1,15,Slovenia
RobertWalraven-ESG,inc case,2,SI,459,66,281,112,1.07,1010,1.02,0.08,0.72,-0.16,1,25,Slovenia
MUNI-ARIMA,inc case,4,SI,573,361,113,99,0.71,964,0.75,0.64,1,-0.03,1,14,Slovenia
RobertWalraven-ESG,inc case,3,SI,684,77,484,122,1.13,1361,1,0.04,0.67,-0.16,1,24,Slovenia
RobertWalraven-ESG,inc case,4,SI,812,88,595,129,1.11,1575,0.95,0.13,0.61,-0.14,1,23,Slovenia
Karlen-pypm,inc case,1,SI,187,89,67,31,0.85,276,0.82,0.29,1,-0.36,1,7,Slovenia
Karlen-pypm,inc case,2,SI,374,124,231,19,0.85,581,0.89,0.33,1,-0.52,1,6,Slovenia
Karlen-pypm,inc case,3,SI,651,125,525,0,0.9,971,0.92,0.2,0.8,-0.74,1,5,Slovenia
Karlen-pypm,inc case,4,SI,1032,176,856,0,0.85,1434,0.77,0.25,0.75,-0.74,1,4,Slovenia
EuroCOVIDhub-baseline,inc death,1,SI,4,2,1,1,1,6,1,0.62,1,0.11,1,26,Slovenia
EuroCOVIDhub-ensemble,inc death,1,SI,3,2,1,1,0.74,5,0.86,0.65,0.96,0.06,1,26,Slovenia
IEM_Health-CovidProject,inc death,1,SI,4,2,1,1,0.89,6,1.04,0.54,0.88,-0.02,1,26,Slovenia
ILM-EKF,inc death,1,SI,5,5,0,0,1.16,4,0.77,0.92,0.96,0.05,1,26,Slovenia
LANL-GrowthRate,inc death,1,SI,4,1,1,2,0.91,6,1.17,0.4,0.92,0.17,1,25,Slovenia
RobertWalraven-ESG,inc death,1,SI,4,2,1,1,0.87,6,0.99,0.62,0.96,-0.1,1,26,Slovenia
USC-SIkJalpha,inc death,1,SI,3,1,1,2,0.81,5,0.84,0.46,0.58,0.12,1,26,Slovenia
epiforecasts-EpiNow2,inc death,1,SI,4,2,1,2,0.83,6,1.02,0.58,1,0.18,1,26,Slovenia
EuroCOVIDhub-baseline,inc death,2,SI,6,4,1,1,1,8,1,0.84,1,0.1,1,25,Slovenia
EuroCOVIDhub-ensemble,inc death,2,SI,4,2,1,1,0.59,6,0.71,0.68,0.96,0.11,1,25,Slovenia
IEM_Health-CovidProject,inc death,2,SI,5,2,1,2,0.8,8,1.01,0.6,0.84,0,1,25,Slovenia
ILM-EKF,inc death,2,SI,5,4,0,0,0.79,5,0.62,0.96,0.96,0.05,1,25,Slovenia
LANL-GrowthRate,inc death,2,SI,6,1,1,3,0.93,9,1.15,0.29,0.71,0.22,1,24,Slovenia
RobertWalraven-ESG,inc death,2,SI,5,2,2,0,0.7,7,0.85,0.64,0.96,-0.17,1,25,Slovenia
USC-SIkJalpha,inc death,2,SI,4,1,1,2,0.58,6,0.68,0.36,0.68,0.2,1,25,Slovenia
epiforecasts-EpiNow2,inc death,2,SI,4,2,0,2,0.65,7,0.85,0.68,1,0.23,1,25,Slovenia
EuroCOVIDhub-baseline,inc death,3,SI,7,6,0,1,1,9,1,0.96,1,0.13,1,24,Slovenia
EuroCOVIDhub-ensemble,inc death,3,SI,5,3,1,1,0.58,7,0.77,0.71,0.96,0.13,1,24,Slovenia
IEM_Health-CovidProject,inc death,3,SI,6,3,2,2,0.74,10,0.97,0.46,0.92,-0.03,1,24,Slovenia
ILM-EKF,inc death,3,SI,5,5,0,1,0.68,6,0.62,0.92,0.96,0.03,1,24,Slovenia
LANL-GrowthRate,inc death,3,SI,8,1,2,5,1.01,12,1.26,0.17,0.48,0.25,1,23,Slovenia
RobertWalraven-ESG,inc death,3,SI,5,2,3,0,0.62,7,0.72,0.67,0.96,-0.23,1,24,Slovenia
USC-SIkJalpha,inc death,3,SI,4,1,1,3,0.56,7,0.69,0.21,0.46,0.28,1,24,Slovenia
epiforecasts-EpiNow2,inc death,3,SI,9,5,0,4,1.21,14,1.53,0.62,0.92,0.23,1,24,Slovenia
EuroCOVIDhub-baseline,inc death,4,SI,8,7,0,1,1,10,1,0.96,1,0.14,1,23,Slovenia
EuroCOVIDhub-ensemble,inc death,4,SI,6,3,1,3,0.7,10,0.98,0.57,0.96,0.19,1,23,Slovenia
IEM_Health-CovidProject,inc death,4,SI,8,3,2,3,0.81,14,1.17,0.39,0.91,0.09,1,23,Slovenia
ILM-EKF,inc death,4,SI,6,5,1,1,0.66,7,0.72,0.78,0.96,0.03,1,23,Slovenia
LANL-GrowthRate,inc death,4,SI,10,2,2,6,1.04,14,1.34,0.09,0.55,0.29,1,22,Slovenia
