model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
epiforecasts-EpiNow2,inc death,1,RO,150,16,128,6,0.97,0.92,0.35,0.6,-0.35,1,20,Romania
EuroCOVIDhub-baseline,inc death,2,RO,217,19,77,121,1,1,0.05,0.58,0.01,1,19,Romania
EuroCOVIDhub-ensemble,inc death,2,RO,146,28,87,32,0.67,0.68,0.42,0.68,-0.16,1,19,Romania
IEM_Health-CovidProject,inc death,2,RO,199,55,55,90,0.92,1.03,0.32,0.74,0.26,1,19,Romania
ILM-EKF,inc death,2,RO,164,42,105,16,0.75,0.68,0.63,0.68,-0.22,1,19,Romania
Imperial-DeCa,inc death,1,RO,243,4,237,3,0.99,0.93,0.06,0.19,-0.66,1,16,Romania
Imperial-RtI0,inc death,1,RO,182,12,143,27,0.74,0.77,0.19,0.62,-0.19,1,16,Romania
Imperial-sbkp,inc death,1,RO,209,7,174,28,0.85,0.83,0.06,0.44,-0.32,1,16,Romania
LANL-GrowthRate,inc death,2,RO,160,17,138,6,0.84,0.8,0.33,0.56,-0.51,1,18,Romania
RobertWalraven-ESG,inc death,2,RO,223,19,117,88,1.03,0.96,0.16,0.37,-0.05,1,19,Romania
USC-SIkJalpha,inc death,2,RO,170,20,111,38,0.78,0.7,0.32,0.47,-0.15,1,19,Romania
epiforecasts-EpiNow2,inc death,2,RO,197,17,173,8,0.91,0.81,0.26,0.53,-0.37,1,19,Romania
EuroCOVIDhub-baseline,inc death,3,RO,289,25,102,163,1,1,0,0.39,0.08,1,18,Romania
EuroCOVIDhub-ensemble,inc death,3,RO,167,35,94,38,0.58,0.58,0.39,0.72,-0.16,1,18,Romania
IEM_Health-CovidProject,inc death,3,RO,279,77,63,139,0.96,1.1,0.33,0.72,0.26,1,18,Romania
ILM-EKF,inc death,3,RO,203,45,141,18,0.7,0.62,0.5,0.67,-0.28,1,18,Romania
LANL-GrowthRate,inc death,3,RO,205,20,181,4,0.78,0.74,0.29,0.71,-0.5,1,17,Romania
RobertWalraven-ESG,inc death,3,RO,316,22,170,125,1.09,1.01,0.17,0.22,-0.1,1,18,Romania
USC-SIkJalpha,inc death,3,RO,188,22,132,34,0.65,0.56,0.28,0.44,-0.16,1,18,Romania
epiforecasts-EpiNow2,inc death,3,RO,234,21,199,13,0.81,0.73,0.17,0.56,-0.35,1,18,Romania
EuroCOVIDhub-baseline,inc death,4,RO,339,29,116,194,1,1,0.06,0.29,0.04,1,17,Romania
EuroCOVIDhub-ensemble,inc death,4,RO,202,44,114,43,0.6,0.59,0.47,0.71,-0.02,1,17,Romania
IEM_Health-CovidProject,inc death,4,RO,395,104,84,208,1.17,1.35,0.18,0.71,0.24,1,17,Romania
ILM-EKF,inc death,4,RO,237,54,166,17,0.7,0.62,0.41,0.65,-0.18,1,17,Romania
LANL-GrowthRate,inc death,4,RO,186,26,154,6,0.8,0.76,0.5,0.75,-0.42,1,16,Romania
RobertWalraven-ESG,inc death,4,RO,388,24,215,149,1.14,1.05,0.06,0.06,-0.11,1,17,Romania
UMass-MechBayes,inc death,1,RO,135,20,83,33,0.81,0.81,0.29,0.53,-0.2,1,17,Romania
USC-SIkJalpha,inc death,4,RO,217,25,162,29,0.64,0.52,0.47,0.47,-0.09,1,17,Romania
epiforecasts-EpiNow2,inc death,4,RO,259,30,207,22,0.76,0.69,0.18,0.53,-0.33,1,17,Romania
UMass-MechBayes,inc death,2,RO,190,24,122,44,0.84,0.83,0.31,0.56,-0.24,1,16,Romania
USC-SIkJalpha,inc death,5,RO,257,32,184,40,NA,NA,0.19,0.38,0.01,1,16,Romania
UMass-MechBayes,inc death,3,RO,217,31,134,51,0.88,0.82,0.27,0.67,-0.4,1,15,Romania
UMass-SemiMech,inc death,3,RO,170,37,85,47,0.69,0.64,0.47,0.73,-0.15,1,15,Romania
UMass-MechBayes,inc death,4,RO,278,40,175,63,0.96,0.81,0.36,0.5,-0.24,1,14,Romania
UMass-SemiMech,inc death,4,RO,195,46,103,46,0.67,0.62,0.36,0.64,-0.01,1,14,Romania
MUNI-ARIMA,inc death,1,RO,129,16,63,50,0.81,0.82,0.25,0.67,0.24,1,12,Romania
MUNI-ARIMA,inc death,2,RO,221,28,81,112,0.84,0.8,0.18,0.64,0.15,1,11,Romania
MUNI-ARIMA,inc death,3,RO,317,38,122,157,0.78,0.74,0.22,0.44,-0,1,9,Romania
MUNI-ARIMA,inc death,4,RO,328,46,121,160,0.8,0.76,0,0.5,-0.16,1,8,Romania
EuroCOVIDhub-baseline,inc case,1,SE,2500,401,713,1386,1,1,0.25,0.9,0.28,1,20,Sweden
EuroCOVIDhub-ensemble,inc case,1,SE,2683,1530,549,604,1.02,0.93,0.65,0.9,0.01,1,20,Sweden
IEM_Health-CovidProject,inc case,1,SE,2656,1250,295,1111,1.03,1,0.45,0.8,0.1,1,20,Sweden
ILM-EKF,inc case,1,SE,2144,782,445,917,0.83,0.93,0.5,0.8,0.03,1,20,Sweden
LANL-GrowthRate,inc case,1,SE,3882,2360,690,831,1.03,1.05,0.68,0.89,0.01,1,19,Sweden
USC-SIkJalpha,inc case,1,SE,2776,1028,1098,651,1.05,1.07,0.55,0.6,-0.06,1,20,Sweden
epiforecasts-EpiNow2,inc case,1,SE,3482,2199,437,847,1.29,1.44,0.7,1,0.05,1,20,Sweden
EuroCOVIDhub-baseline,inc case,2,SE,4161,813,899,2450,1,1,0.32,0.95,0.21,1,19,Sweden
EuroCOVIDhub-ensemble,inc case,2,SE,3556,2012,558,987,0.82,0.73,0.63,0.89,0.03,1,19,Sweden
IEM_Health-CovidProject,inc case,2,SE,4384,1800,482,2103,1.01,1,0.37,0.74,0.17,1,19,Sweden
ILM-EKF,inc case,2,SE,3103,1425,263,1415,0.7,0.71,0.53,0.84,0.09,1,19,Sweden
LANL-GrowthRate,inc case,2,SE,4421,2479,783,1158,0.85,0.86,0.56,0.94,0.07,1,18,Sweden
USC-SIkJalpha,inc case,2,SE,3700,1165,1494,1041,0.79,0.88,0.47,0.58,-0.02,1,19,Sweden
epiforecasts-EpiNow2,inc case,2,SE,4267,2622,402,1243,0.95,1.01,0.53,1,0.02,1,19,Sweden
EuroCOVIDhub-baseline,inc case,3,SE,5840,1172,989,3679,1,1,0.22,0.89,0.25,1,18,Sweden
EuroCOVIDhub-ensemble,inc case,3,SE,4569,2653,476,1441,0.74,0.68,0.67,0.89,0.14,1,18,Sweden
IEM_Health-CovidProject,inc case,3,SE,6542,2489,559,3495,1.06,1.03,0.28,0.72,0.25,1,18,Sweden
ILM-EKF,inc case,3,SE,4592,2266,208,2119,0.71,0.7,0.5,0.89,0.17,1,18,Sweden
LANL-GrowthRate,inc case,3,SE,5043,2633,944,1465,0.79,0.8,0.35,0.88,0.14,1,17,Sweden
USC-SIkJalpha,inc case,3,SE,4346,1301,1688,1356,0.64,0.73,0.44,0.61,-0.06,1,18,Sweden
epiforecasts-EpiNow2,inc case,3,SE,5511,3058,489,1965,0.87,0.89,0.5,0.94,0.01,1,18,Sweden
EuroCOVIDhub-baseline,inc case,4,SE,7621,1484,1020,5116,1,1,0.29,0.76,0.32,1,17,Sweden
EuroCOVIDhub-ensemble,inc case,4,SE,6302,3527,567,2209,0.78,0.74,0.47,0.82,0.21,1,17,Sweden
IEM_Health-CovidProject,inc case,4,SE,9243,3405,701,5137,1.13,1.18,0.41,0.76,0.26,1,17,Sweden
ILM-EKF,inc case,4,SE,6997,3354,365,3278,0.81,0.89,0.41,0.82,0.21,1,17,Sweden
LANL-GrowthRate,inc case,4,SE,6276,2835,1151,2291,0.8,0.83,0.44,0.88,0.28,1,16,Sweden
USC-SIkJalpha,inc case,4,SE,5260,1532,1721,2007,0.61,0.7,0.35,0.53,0,1,17,Sweden
epiforecasts-EpiNow2,inc case,4,SE,6836,3313,742,2781,0.85,0.86,0.35,0.76,0.02,1,17,Sweden
USC-SIkJalpha,inc case,5,SE,6249,1740,1905,2604,NA,NA,0.44,0.56,0.09,1,16,Sweden
UMass-SemiMech,inc case,3,SE,10681,6105,2768,1807,0.79,0.8,0.79,0.79,0.17,1,14,Sweden
UMass-SemiMech,inc case,4,SE,14781,9981,2739,2062,0.8,0.83,0.62,0.85,0.23,1,13,Sweden
MUNI-ARIMA,inc case,1,SE,3358,372,843,2143,1.03,1.05,0.33,0.67,0.21,1,12,Sweden
MUNI-ARIMA,inc case,2,SE,5087,721,705,3660,0.85,0.86,0.36,0.64,0.12,1,11,Sweden
RobertWalraven-ESG,inc case,1,SE,1864,239,646,979,0.99,1.03,0.45,0.7,-0.35,1,20,Sweden
MUNI-ARIMA,inc case,3,SE,6416,890,534,4992,0.79,0.8,0.22,0.56,-0.1,1,9,Sweden
RobertWalraven-ESG,inc case,2,SE,2371,284,563,1524,0.86,0.91,0.32,0.63,-0.29,1,19,Sweden
MUNI-ARIMA,inc case,4,SE,8189,1068,964,6157,0.8,0.83,0.25,0.5,-0.05,1,8,Sweden
RobertWalraven-ESG,inc case,3,SE,2510,327,630,1553,0.82,0.82,0.11,0.67,-0.3,1,18,Sweden
RobertWalraven-ESG,inc case,4,SE,2873,373,485,2015,0.71,0.7,0.24,0.76,-0.27,1,17,Sweden
EuroCOVIDhub-baseline,inc death,1,SE,17,11,2,5,1,1,0.8,1,0.16,1,20,Sweden
EuroCOVIDhub-ensemble,inc death,1,SE,16,10,1,6,0.93,0.95,0.6,0.95,0.36,1,20,Sweden
IEM_Health-CovidProject,inc death,1,SE,22,10,6,5,1.24,1.51,0.55,0.95,0.08,1,20,Sweden
ILM-EKF,inc death,1,SE,19,14,1,4,1.07,0.85,0.75,0.95,0.14,1,20,Sweden
LANL-GrowthRate,inc death,1,SE,17,4,1,12,0.94,0.91,0.26,0.89,0.53,1,19,Sweden
RobertWalraven-ESG,inc death,1,SE,12,6,5,1,0.69,0.71,0.75,0.85,-0.21,1,20,Sweden
USC-SIkJalpha,inc death,1,SE,15,6,4,5,0.85,0.7,0.35,0.5,0.2,1,20,Sweden
epiforecasts-EpiNow2,inc death,1,SE,23,12,1,10,0.94,0.91,0.56,1,0.28,1,16,Sweden
EuroCOVIDhub-baseline,inc death,2,SE,24,19,1,4,1,1,0.95,1,0.16,1,19,Sweden
EuroCOVIDhub-ensemble,inc death,2,SE,21,12,1,8,0.85,1.13,0.63,0.95,0.42,1,19,Sweden
IEM_Health-CovidProject,inc death,2,SE,29,15,6,8,1.19,1.77,0.37,0.95,0.2,1,19,Sweden
ILM-EKF,inc death,2,SE,21,16,1,4,0.85,0.89,0.89,0.95,0.21,1,19,Sweden
LANL-GrowthRate,inc death,2,SE,18,5,0,12,0.8,0.99,0.28,0.94,0.66,1,18,Sweden
RobertWalraven-ESG,inc death,2,SE,14,7,5,1,0.56,0.71,0.74,0.95,-0.17,1,19,Sweden
USC-SIkJalpha,inc death,2,SE,17,7,3,7,0.69,0.75,0.58,0.68,0.23,1,19,Sweden
EuroCOVIDhub-baseline,inc death,3,SE,30,25,1,5,1,1,1,1,0.15,1,18,Sweden
EuroCOVIDhub-ensemble,inc death,3,SE,25,15,0,9,0.83,1.03,0.61,0.94,0.41,1,18,Sweden
IEM_Health-CovidProject,inc death,3,SE,44,21,8,15,1.45,2.13,0.39,0.94,0.18,1,18,Sweden
ILM-EKF,inc death,3,SE,24,18,1,5,0.79,0.83,0.83,0.94,0.26,1,18,Sweden
LANL-GrowthRate,inc death,3,SE,17,6,0,11,0.78,0.92,0.24,0.88,0.68,1,17,Sweden
RobertWalraven-ESG,inc death,3,SE,17,9,6,2,0.56,0.67,0.72,0.94,-0.17,1,18,Sweden
USC-SIkJalpha,inc death,3,SE,16,7,2,7,0.53,0.54,0.44,0.56,0.24,1,18,Sweden
EuroCOVIDhub-baseline,inc death,4,SE,37,30,1,6,1,1,1,1,0.18,1,17,Sweden
EuroCOVIDhub-ensemble,inc death,4,SE,32,20,1,12,0.88,0.99,0.47,0.94,0.51,1,17,Sweden
IEM_Health-CovidProject,inc death,4,SE,60,30,9,21,1.64,2.12,0.24,0.94,0.26,1,17,Sweden
ILM-EKF,inc death,4,SE,30,21,0,8,0.81,0.86,0.82,0.94,0.31,1,17,Sweden
LANL-GrowthRate,inc death,4,SE,25,7,1,17,0.77,0.87,0.12,0.69,0.68,1,16,Sweden
RobertWalraven-ESG,inc death,4,SE,18,10,6,2,0.48,0.56,0.76,1,-0.11,1,17,Sweden
USC-SIkJalpha,inc death,4,SE,18,9,2,7,0.5,0.49,0.59,0.71,0.24,1,17,Sweden
UMass-MechBayes,inc death,1,SE,57,15,1,41,0.94,0.91,0.19,0.81,0.7,1,16,Sweden
USC-SIkJalpha,inc death,5,SE,21,11,2,9,NA,NA,0.56,0.75,0.12,1,16,Sweden
UMass-MechBayes,inc death,2,SE,64,19,1,44,0.8,0.99,0.27,0.8,0.64,1,15,Sweden
UMass-MechBayes,inc death,3,SE,68,24,1,43,0.99,1.24,0.21,0.93,0.65,1,14,Sweden
UMass-SemiMech,inc death,3,SE,42,20,0,22,0.61,0.68,0.36,0.93,0.65,1,14,Sweden
UMass-MechBayes,inc death,4,SE,79,34,1,44,0.94,1.15,0.31,0.85,0.65,1,13,Sweden
UMass-SemiMech,inc death,4,SE,54,30,0,24,0.64,0.66,0.23,0.92,0.69,1,13,Sweden
MUNI-ARIMA,inc death,1,SE,14,6,0,7,0.94,0.91,0.5,0.92,0.39,1,12,Sweden
MUNI-ARIMA,inc death,2,SE,22,9,0,12,0.8,0.99,0.18,1,0.65,1,11,Sweden
MUNI-ARIMA,inc death,3,SE,31,11,0,20,0.78,0.92,0.22,1,0.7,1,9,Sweden
MUNI-ARIMA,inc death,4,SE,40,13,0,27,0.77,0.87,0.12,0.88,0.81,1,8,Sweden
EuroCOVIDhub-baseline,inc case,1,SI,376,75,86,215,1,1,0.15,1,0.35,1,20,Slovenia
EuroCOVIDhub-ensemble,inc case,1,SI,318,182,45,91,0.83,0.85,0.55,0.9,0.15,1,20,Slovenia
IEM_Health-CovidProject,inc case,1,SI,423,246,64,113,1.09,1.21,0.6,0.95,0.11,1,20,Slovenia
ILM-EKF,inc case,1,SI,375,168,76,130,0.96,1.11,0.35,1,0.08,1,20,Slovenia
LANL-GrowthRate,inc case,1,SI,432,265,161,6,1.03,1.08,0.63,0.95,-0.33,1,19,Slovenia
USC-SIkJalpha,inc case,1,SI,397,152,44,201,1.03,1.05,0.45,0.65,0.25,1,20,Slovenia
epiforecasts-EpiNow2,inc case,1,SI,435,133,48,255,1.23,1.14,0.45,0.75,0.06,1,20,Slovenia
EuroCOVIDhub-baseline,inc case,2,SI,610,163,110,337,1,1,0.32,1,0.32,1,19,Slovenia
EuroCOVIDhub-ensemble,inc case,2,SI,723,297,96,330,1.24,1.23,0.42,0.89,0.19,1,19,Slovenia
IEM_Health-CovidProject,inc case,2,SI,690,331,122,238,1.07,1.2,0.26,0.79,0.15,1,19,Slovenia
ILM-EKF,inc case,2,SI,608,255,126,228,0.91,1.06,0.26,0.89,0.12,1,19,Slovenia
LANL-GrowthRate,inc case,2,SI,564,324,204,36,1.25,1.34,0.61,0.94,-0.18,1,18,Slovenia
USC-SIkJalpha,inc case,2,SI,679,167,150,363,1.05,1,0.21,0.37,0.23,1,19,Slovenia
epiforecasts-EpiNow2,inc case,2,SI,1992,490,112,1389,3.79,3.17,0.26,0.68,0.06,1,19,Slovenia
EuroCOVIDhub-baseline,inc case,3,SI,852,243,122,486,1,1,0.17,1,0.38,1,18,Slovenia
EuroCOVIDhub-ensemble,inc case,3,SI,765,331,137,297,0.83,0.91,0.28,0.94,0.21,1,18,Slovenia
IEM_Health-CovidProject,inc case,3,SI,984,432,165,386,1.07,1.18,0.22,0.89,0.25,1,18,Slovenia
ILM-EKF,inc case,3,SI,836,361,150,324,0.87,1.01,0.44,0.89,0.2,1,18,Slovenia
LANL-GrowthRate,inc case,3,SI,673,358,204,111,0.93,0.98,0.53,0.94,-0.07,1,17,Slovenia
USC-SIkJalpha,inc case,3,SI,934,183,213,538,1,0.92,0.33,0.39,0.36,1,18,Slovenia
epiforecasts-EpiNow2,inc case,3,SI,782,238,163,382,0.79,0.88,0.33,0.72,0.04,1,18,Slovenia
EuroCOVIDhub-baseline,inc case,4,SI,1048,321,93,634,1,1,0.24,1,0.44,1,17,Slovenia
EuroCOVIDhub-ensemble,inc case,4,SI,963,433,127,403,0.83,0.93,0.29,0.94,0.35,1,17,Slovenia
IEM_Health-CovidProject,inc case,4,SI,1292,561,173,558,1.13,1.2,0.24,0.82,0.38,1,17,Slovenia
ILM-EKF,inc case,4,SI,1083,491,146,445,0.88,1.02,0.35,1,0.31,1,17,Slovenia
LANL-GrowthRate,inc case,4,SI,756,413,139,203,0.91,0.96,0.5,1,0.15,1,16,Slovenia
USC-SIkJalpha,inc case,4,SI,1147,211,204,733,0.95,0.94,0.24,0.29,0.39,1,17,Slovenia
epiforecasts-EpiNow2,inc case,4,SI,861,292,152,417,0.68,0.79,0.29,0.76,0.11,1,17,Slovenia
USC-SIkJalpha,inc case,5,SI,1357,237,161,959,NA,NA,0.19,0.25,0.47,1,16,Slovenia
UMass-SemiMech,inc case,3,SI,919,390,50,479,0.93,0.98,0.2,0.8,0.4,1,15,Slovenia
UMass-SemiMech,inc case,4,SI,1227,522,34,670,0.91,0.96,0.29,0.79,0.49,1,14,Slovenia
MUNI-ARIMA,inc case,1,SI,193,92,18,83,1.03,1.08,0.5,1,0.22,1,12,Slovenia
MUNI-ARIMA,inc case,2,SI,384,203,22,159,1.25,1.34,0.45,1,0.21,1,11,Slovenia
RobertWalraven-ESG,inc case,1,SI,236,58,27,151,1.06,1.14,0.3,0.75,0.23,1,20,Slovenia
MUNI-ARIMA,inc case,3,SI,427,232,43,152,0.93,0.98,0.22,1,0.13,1,9,Slovenia
RobertWalraven-ESG,inc case,2,SI,316,71,49,196,0.8,1.15,0.11,0.84,0.21,1,19,Slovenia
MUNI-ARIMA,inc case,4,SI,543,310,39,193,0.91,0.96,0.5,1,0.21,1,8,Slovenia
RobertWalraven-ESG,inc case,3,SI,358,88,44,226,1.07,1,0.06,0.78,0.28,1,18,Slovenia
RobertWalraven-ESG,inc case,4,SI,393,109,30,255,1.06,0.93,0.18,0.76,0.35,1,17,Slovenia
EuroCOVIDhub-baseline,inc death,1,SI,5,2,1,2,1,1,0.5,1,0.17,1,20,Slovenia
EuroCOVIDhub-ensemble,inc death,1,SI,4,2,1,1,0.78,0.83,0.7,0.95,0.09,1,20,Slovenia
IEM_Health-CovidProject,inc death,1,SI,5,2,1,2,0.96,1.02,0.6,0.85,-0.01,1,20,Slovenia
ILM-EKF,inc death,1,SI,6,5,0,1,1.24,0.76,0.9,0.95,0.08,1,20,Slovenia
LANL-GrowthRate,inc death,1,SI,5,1,1,2,0.93,0.9,0.37,0.89,0.33,1,19,Slovenia
RobertWalraven-ESG,inc death,1,SI,4,2,2,1,0.89,0.93,0.65,1,-0.1,1,20,Slovenia
USC-SIkJalpha,inc death,1,SI,4,1,1,2,0.82,0.85,0.5,0.6,0.16,1,20,Slovenia
epiforecasts-EpiNow2,inc death,1,SI,5,2,1,2,0.93,1.05,0.55,1,0.16,1,20,Slovenia
EuroCOVIDhub-baseline,inc death,2,SI,7,4,1,2,1,1,0.79,1,0.17,1,19,Slovenia
EuroCOVIDhub-ensemble,inc death,2,SI,5,2,1,1,0.67,0.74,0.63,0.95,0.21,1,19,Slovenia
IEM_Health-CovidProject,inc death,2,SI,7,3,2,3,0.97,1.11,0.53,0.84,0.06,1,19,Slovenia
ILM-EKF,inc death,2,SI,6,5,0,1,0.9,0.63,0.95,0.95,0.12,1,19,Slovenia
LANL-GrowthRate,inc death,2,SI,7,2,1,4,0.79,0.81,0.22,0.67,0.42,1,18,Slovenia
RobertWalraven-ESG,inc death,2,SI,6,2,3,1,0.81,0.85,0.63,0.95,-0.13,1,19,Slovenia
USC-SIkJalpha,inc death,2,SI,5,1,1,3,0.67,0.75,0.37,0.63,0.28,1,19,Slovenia
epiforecasts-EpiNow2,inc death,2,SI,5,3,0,2,0.77,0.87,0.63,1,0.24,1,19,Slovenia
EuroCOVIDhub-baseline,inc death,3,SI,8,6,0,2,1,1,0.94,1,0.21,1,18,Slovenia
EuroCOVIDhub-ensemble,inc death,3,SI,5,3,1,1,0.6,0.68,0.78,0.94,0.23,1,18,Slovenia
IEM_Health-CovidProject,inc death,3,SI,8,3,2,3,0.98,1.15,0.44,0.89,0.14,1,18,Slovenia
ILM-EKF,inc death,3,SI,7,6,0,1,0.82,0.64,0.94,0.94,0.15,1,18,Slovenia
LANL-GrowthRate,inc death,3,SI,10,2,2,6,0.73,0.79,0.12,0.41,0.45,1,17,Slovenia
RobertWalraven-ESG,inc death,3,SI,6,3,3,0,0.79,0.84,0.67,0.94,-0.21,1,18,Slovenia
USC-SIkJalpha,inc death,3,SI,5,1,1,3,0.66,0.76,0.22,0.44,0.53,1,18,Slovenia
epiforecasts-EpiNow2,inc death,3,SI,5,2,0,2,0.6,0.73,0.56,0.94,0.21,1,18,Slovenia
EuroCOVIDhub-baseline,inc death,4,SI,10,7,0,2,1,1,0.94,1,0.22,1,17,Slovenia
EuroCOVIDhub-ensemble,inc death,4,SI,6,3,1,2,0.64,0.79,0.53,0.94,0.32,1,17,Slovenia
IEM_Health-CovidProject,inc death,4,SI,11,4,3,4,1.11,1.48,0.29,0.94,0.31,1,17,Slovenia
ILM-EKF,inc death,4,SI,8,6,0,2,0.81,0.75,0.82,0.94,0.22,1,17,Slovenia
LANL-GrowthRate,inc death,4,SI,12,2,2,9,0.77,0.9,0.06,0.44,0.46,1,16,Slovenia
RobertWalraven-ESG,inc death,4,SI,8,3,4,1,0.84,0.96,0.65,0.88,-0.21,1,17,Slovenia
UMass-MechBayes,inc death,1,SI,3,1,1,1,0.93,0.74,0.59,0.94,0.05,1,17,Slovenia
USC-SIkJalpha,inc death,4,SI,6,2,0,5,0.64,0.72,0.35,0.47,0.64,1,17,Slovenia
epiforecasts-EpiNow2,inc death,4,SI,7,3,0,3,0.68,0.85,0.59,0.94,0.2,1,17,Slovenia
UMass-MechBayes,inc death,2,SI,3,2,1,1,0.79,0.54,0.75,0.94,0.17,1,16,Slovenia
USC-SIkJalpha,inc death,5,SI,8,2,0,6,NA,NA,0.25,0.44,0.62,1,16,Slovenia
UMass-MechBayes,inc death,3,SI,3,2,0,1,0.58,0.47,0.87,0.93,0.15,1,15,Slovenia
UMass-SemiMech,inc death,3,SI,5,2,0,3,0.91,0.85,0.4,0.93,0.51,1,15,Slovenia
UMass-MechBayes,inc death,4,SI,4,3,0,1,0.57,0.49,0.86,0.93,0.26,1,14,Slovenia
UMass-SemiMech,inc death,4,SI,8,3,0,5,1.05,1.04,0.29,0.93,0.61,1,14,Slovenia
MUNI-ARIMA,inc death,1,SI,5,2,1,2,0.93,0.9,0.67,0.92,0.1,1,12,Slovenia
MUNI-ARIMA,inc death,2,SI,5,3,0,2,0.79,0.81,0.64,1,0.17,1,11,Slovenia
MUNI-ARIMA,inc death,3,SI,6,4,0,2,0.73,0.79,0.67,1,0.19,1,9,Slovenia
MUNI-ARIMA,inc death,4,SI,7,5,0,2,0.77,0.9,0.75,1,0.34,1,8,Slovenia
EuroCOVIDhub-baseline,inc case,1,SK,569,120,4,444,1,1,0.3,1,0.48,1,20,Slovakia
EuroCOVIDhub-ensemble,inc case,1,SK,319,227,7,86,0.55,0.49,0.7,1,0.14,1,20,Slovakia
IEM_Health-CovidProject,inc case,1,SK,544,390,7,147,0.91,0.79,0.55,0.9,0.25,1,20,Slovakia
ILM-EKF,inc case,1,SK,339,194,12,133,0.57,0.62,0.55,1,0.11,1,20,Slovakia
LANL-GrowthRate,inc case,1,SK,468,344,123,1,0.67,0.69,0.84,1,-0.36,1,19,Slovakia
USC-SIkJalpha,inc case,1,SK,704,199,17,488,1.16,1.09,0.2,0.3,0.57,1,20,Slovakia
epiforecasts-EpiNow2,inc case,1,SK,281,133,35,113,0.53,0.53,0.5,0.75,0.04,1,20,Slovakia
EuroCOVIDhub-baseline,inc case,2,SK,1045,264,0,781,1,1,0.42,0.95,0.53,1,19,Slovakia
EuroCOVIDhub-ensemble,inc case,2,SK,532,294,4,235,0.48,0.49,0.68,1,0.25,1,19,Slovakia
IEM_Health-CovidProject,inc case,2,SK,817,488,7,321,0.74,0.76,0.32,0.95,0.34,1,19,Slovakia
ILM-EKF,inc case,2,SK,548,291,14,243,0.48,0.53,0.74,1,0.13,1,19,Slovakia
LANL-GrowthRate,inc case,2,SK,544,402,100,43,0.57,0.59,0.83,1,-0.24,1,18,Slovakia
USC-SIkJalpha,inc case,2,SK,1100,218,15,866,0.95,0.84,0.21,0.32,0.41,1,19,Slovakia
epiforecasts-EpiNow2,inc case,2,SK,476,182,33,260,0.45,0.45,0.58,0.89,0.08,1,19,Slovakia
EuroCOVIDhub-baseline,inc case,3,SK,1527,386,0,1140,1,1,0.44,0.83,0.55,1,18,Slovakia
EuroCOVIDhub-ensemble,inc case,3,SK,777,364,3,410,0.45,0.5,0.61,1,0.38,1,18,Slovakia
IEM_Health-CovidProject,inc case,3,SK,1132,601,5,526,0.68,0.73,0.44,0.83,0.46,1,18,Slovakia
ILM-EKF,inc case,3,SK,731,398,10,323,0.41,0.47,0.72,1,0.16,1,18,Slovakia
LANL-GrowthRate,inc case,3,SK,621,448,25,148,0.51,0.53,0.82,1,-0.02,1,17,Slovakia
USC-SIkJalpha,inc case,3,SK,1417,238,9,1170,0.76,0.72,0.22,0.33,0.54,1,18,Slovakia
epiforecasts-EpiNow2,inc case,3,SK,639,231,30,378,0.37,0.41,0.44,0.83,0.12,1,18,Slovakia
EuroCOVIDhub-baseline,inc case,4,SK,1954,490,0,1464,1,1,0.47,0.82,0.58,1,17,Slovakia
EuroCOVIDhub-ensemble,inc case,4,SK,1015,445,1,570,0.47,0.51,0.53,0.94,0.44,1,17,Slovakia
IEM_Health-CovidProject,inc case,4,SK,1476,732,4,740,0.72,0.72,0.41,0.76,0.51,1,17,Slovakia
ILM-EKF,inc case,4,SK,881,517,10,353,0.38,0.43,0.71,1,0.18,1,17,Slovakia
LANL-GrowthRate,inc case,4,SK,841,523,4,315,0.48,0.5,0.62,1,0.3,1,16,Slovakia
USC-SIkJalpha,inc case,4,SK,1715,268,15,1432,0.73,0.66,0.12,0.24,0.61,1,17,Slovakia
epiforecasts-EpiNow2,inc case,4,SK,756,261,36,459,0.35,0.38,0.47,0.88,0.16,1,17,Slovakia
USC-SIkJalpha,inc case,5,SK,1986,297,7,1681,NA,NA,0.19,0.31,0.59,1,16,Slovakia
UMass-SemiMech,inc case,3,SK,729,323,16,390,0.51,0.53,0.33,0.93,0.51,1,15,Slovakia
UMass-SemiMech,inc case,4,SK,934,398,21,515,0.48,0.5,0.14,0.86,0.56,1,14,Slovakia
MUNI-ARIMA,inc case,1,SK,136,73,35,28,0.67,0.69,0.58,1,0.13,1,12,Slovakia
MUNI-ARIMA,inc case,2,SK,186,139,27,20,0.57,0.59,0.82,1,-0,1,11,Slovakia
RobertWalraven-ESG,inc case,1,SK,93,61,12,20,0.52,0.79,0.5,1,-0.05,1,20,Slovakia
MUNI-ARIMA,inc case,3,SK,211,172,27,13,0.51,0.53,0.89,1,-0.1,1,9,Slovakia
RobertWalraven-ESG,inc case,2,SK,114,75,12,27,0.5,0.58,0.53,1,-0.08,1,19,Slovakia
MUNI-ARIMA,inc case,4,SK,277,218,50,9,0.48,0.5,0.75,1,-0.21,1,8,Slovakia
RobertWalraven-ESG,inc case,3,SK,97,87,7,3,0.48,0.44,0.67,1,-0.06,1,18,Slovakia
RobertWalraven-ESG,inc case,4,SK,107,99,4,4,0.39,0.37,0.65,1,-0.07,1,17,Slovakia
