model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,ae,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
epiforecasts-EpiNow2,inc death,4,SI,17,7,0,10,1.87,25,1.95,0.65,0.92,0.13,1,26,Slovenia
UMass-MechBayes,inc death,2,SI,3,1,1,1,0.49,5,0.58,0.68,0.96,0.08,1,25,Slovenia
UMass-MechBayes,inc death,3,SI,3,2,0,1,0.38,4,0.41,0.88,0.96,0.06,1,24,Slovenia
UMass-MechBayes,inc death,4,SI,3,2,0,1,0.38,5,0.4,0.78,0.96,0.08,1,23,Slovenia
MUNI-ARIMA,inc death,1,SI,4,2,1,1,1.09,6,1.28,0.62,0.95,-0.04,1,21,Slovenia
MUNI-ARIMA,inc death,2,SI,4,2,1,1,1,7,1.34,0.7,1,-0.04,1,20,Slovenia
MUNI-ARIMA,inc death,3,SI,5,3,1,1,0.86,7,1.07,0.67,1,-0.08,1,18,Slovenia
MUNI-ARIMA,inc death,4,SI,6,4,1,1,0.85,8,1.06,0.71,1,-0.07,1,17,Slovenia
Karlen-pypm,inc death,1,SI,2,1,1,0,0.61,2,0.66,0.6,1,-0.33,1,10,Slovenia
Karlen-pypm,inc death,2,SI,2,1,1,0,0.54,4,0.75,0.56,1,-0.32,1,9,Slovenia
Karlen-pypm,inc death,3,SI,2,1,1,0,0.48,3,0.52,0.75,0.88,-0.34,1,8,Slovenia
Karlen-pypm,inc death,4,SI,3,1,1,0,0.43,3,0.5,0.43,1,-0.49,1,7,Slovenia
EuroCOVIDhub-baseline,inc hosp,1,SI,19,6,12,0,1,29,1,0.33,1,-0.56,1,9,Slovenia
EuroCOVIDhub-baseline,inc hosp,2,SI,37,11,26,0,1,62,1,0.38,1,-0.62,1,8,Slovenia
EuroCOVIDhub-baseline,inc hosp,3,SI,58,14,43,0,1,101,1,0.29,1,-0.73,1,7,Slovenia
Karlen-pypm,inc hosp,1,SI,31,8,10,12,1.38,50,1.61,0.14,0.86,-0.33,1,7,Slovenia
EuroCOVIDhub-baseline,inc hosp,4,SI,78,16,62,0,1,140,1,0.17,1,-0.81,1,6,Slovenia
Karlen-pypm,inc hosp,2,SI,44,10,19,15,0.97,70,0.89,0.17,0.83,-0.35,1,6,Slovenia
Karlen-pypm,inc hosp,3,SI,55,10,34,11,0.75,83,0.64,0.2,0.6,-0.28,1,5,Slovenia
Karlen-pypm,inc hosp,4,SI,80,12,52,16,0.81,104,0.6,0.25,0.5,-0.29,1,4,Slovenia
EuroCOVIDhub-baseline,inc case,1,SK,525,125,104,296,1,752,1,0.38,1,0.16,1,29,Slovakia
EuroCOVIDhub-ensemble,inc case,1,SK,270,188,32,51,0.47,341,0.42,0.69,1,-0.03,1,29,Slovakia
IEM_Health-CovidProject,inc case,1,SK,417,298,29,90,0.64,509,0.62,0.55,0.86,0.05,1,29,Slovakia
ILM-EKF,inc case,1,SK,311,168,60,82,0.58,471,0.6,0.48,0.97,-0.13,1,29,Slovakia
LANL-GrowthRate,inc case,1,SK,390,273,117,0,0.66,527,0.68,0.71,0.96,-0.45,1,28,Slovakia
USC-SIkJalpha,inc case,1,SK,549,151,73,326,0.87,704,0.82,0.14,0.34,0.17,1,29,Slovakia
epiforecasts-EpiNow2,inc case,1,SK,262,146,37,78,0.51,402,0.52,0.55,0.79,-0.01,1,29,Slovakia
EuroCOVIDhub-baseline,inc case,2,SK,926,270,149,507,1,1386,1,0.5,0.96,0.2,1,28,Slovakia
EuroCOVIDhub-ensemble,inc case,2,SK,476,239,93,144,0.51,690,0.49,0.57,0.93,-0.03,1,28,Slovakia
IEM_Health-CovidProject,inc case,2,SK,649,366,89,194,0.62,944,0.64,0.36,0.89,0.05,1,28,Slovakia
ILM-EKF,inc case,2,SK,510,239,121,150,0.55,808,0.59,0.54,0.96,-0.17,1,28,Slovakia
LANL-GrowthRate,inc case,2,SK,530,310,197,23,0.58,760,0.55,0.63,0.89,-0.43,1,27,Slovakia
USC-SIkJalpha,inc case,2,SK,889,160,153,576,0.84,1056,0.7,0.14,0.29,0.03,1,28,Slovakia
epiforecasts-EpiNow2,inc case,2,SK,460,215,63,182,0.52,697,0.51,0.61,0.89,-0.04,1,28,Slovakia
EuroCOVIDhub-baseline,inc case,3,SK,1288,389,172,727,1,1948,1,0.56,0.89,0.24,1,27,Slovakia
EuroCOVIDhub-ensemble,inc case,3,SK,722,285,184,253,0.59,1068,0.56,0.44,0.96,0,1,27,Slovakia
IEM_Health-CovidProject,inc case,3,SK,944,441,186,318,0.71,1390,0.71,0.37,0.78,0.05,1,27,Slovakia
ILM-EKF,inc case,3,SK,709,308,206,195,0.59,1091,0.59,0.48,0.89,-0.2,1,27,Slovakia
LANL-GrowthRate,inc case,3,SK,737,327,324,86,0.66,906,0.5,0.54,0.85,-0.34,1,26,Slovakia
USC-SIkJalpha,inc case,3,SK,1228,169,289,770,0.92,1402,0.7,0.15,0.26,0.1,1,27,Slovakia
epiforecasts-EpiNow2,inc case,3,SK,588,243,103,241,0.47,904,0.47,0.44,0.81,-0.08,1,27,Slovakia
EuroCOVIDhub-baseline,inc case,4,SK,1562,486,161,915,1,2400,1,0.58,0.88,0.26,1,26,Slovakia
EuroCOVIDhub-ensemble,inc case,4,SK,949,334,268,347,0.67,1398,0.62,0.42,0.88,0.02,1,26,Slovakia
IEM_Health-CovidProject,inc case,4,SK,1238,522,271,445,0.82,1791,0.77,0.31,0.65,0.03,1,26,Slovakia
ILM-EKF,inc case,4,SK,849,383,260,206,0.6,1287,0.58,0.46,0.85,-0.21,1,26,Slovakia
LANL-GrowthRate,inc case,4,SK,952,367,405,180,0.72,1221,0.55,0.4,0.8,-0.15,1,25,Slovakia
USC-SIkJalpha,inc case,4,SK,1526,186,416,925,1.02,1695,0.71,0.08,0.19,0.13,1,26,Slovakia
epiforecasts-EpiNow2,inc case,4,SK,720,275,156,289,0.51,1132,0.51,0.42,0.85,-0.1,1,26,Slovakia
MUNI-ARIMA,inc case,1,SK,137,87,33,17,0.47,186,0.45,0.67,1,0.03,1,21,Slovakia
MUNI-ARIMA,inc case,2,SK,247,166,71,11,0.49,341,0.48,0.8,1,-0.11,1,20,Slovakia
RobertWalraven-ESG,inc case,1,SK,260,64,187,9,1.01,628,0.84,0.45,0.9,-0.28,1,29,Slovakia
MUNI-ARIMA,inc case,3,SK,375,215,155,6,0.55,522,0.53,0.78,1,-0.22,1,18,Slovakia
RobertWalraven-ESG,inc case,2,SK,475,72,390,12,1.02,935,0.71,0.46,0.86,-0.35,1,28,Slovakia
MUNI-ARIMA,inc case,4,SK,511,270,238,4,0.63,713,0.57,0.76,1,-0.29,1,17,Slovakia
RobertWalraven-ESG,inc case,3,SK,613,80,531,1,0.93,1103,0.62,0.48,0.85,-0.38,1,27,Slovakia
RobertWalraven-ESG,inc case,4,SK,725,85,639,1,0.9,1205,0.57,0.42,0.85,-0.41,1,26,Slovakia
Karlen-pypm,inc case,1,SK,221,111,51,60,0.69,389,0.87,0.5,1,-0.15,1,10,Slovakia
Karlen-pypm,inc case,2,SK,485,160,192,133,0.67,807,0.77,0.33,0.89,-0.18,1,9,Slovakia
Karlen-pypm,inc case,3,SK,696,167,459,71,0.59,1044,0.59,0.12,0.75,-0.33,1,8,Slovakia
Karlen-pypm,inc case,4,SK,1266,143,964,160,0.81,1784,0.73,0,0.57,-0.35,1,7,Slovakia
EuroCOVIDhub-baseline,inc death,1,SK,26,3,4,20,1,35,1,0.38,0.93,0.16,1,29,Slovakia
EuroCOVIDhub-ensemble,inc death,1,SK,20,8,5,7,0.73,33,0.92,0.48,0.97,0.1,1,29,Slovakia
IEM_Health-CovidProject,inc death,1,SK,25,7,5,12,0.92,37,1.04,0.38,0.62,0.06,1,29,Slovakia
ILM-EKF,inc death,1,SK,22,16,3,4,0.82,31,0.88,0.79,1,0.1,1,29,Slovakia
LANL-GrowthRate,inc death,1,SK,25,5,13,8,0.96,35,1.05,0.32,0.64,-0.01,1,28,Slovakia
RobertWalraven-ESG,inc death,1,SK,27,6,7,15,0.96,40,1.09,0.52,0.83,0.16,1,29,Slovakia
USC-SIkJalpha,inc death,1,SK,24,6,4,13,0.91,37,1.02,0.34,0.55,0.22,1,29,Slovakia
epiforecasts-EpiNow2,inc death,1,SK,22,7,7,8,0.79,31,0.89,0.41,0.83,0.11,1,29,Slovakia
EuroCOVIDhub-baseline,inc death,2,SK,44,7,3,34,1,59,1,0.61,0.93,0.3,1,28,Slovakia
EuroCOVIDhub-ensemble,inc death,2,SK,30,9,8,13,0.64,47,0.76,0.39,0.93,0.17,1,28,Slovakia
IEM_Health-CovidProject,inc death,2,SK,40,10,8,22,0.86,62,0.98,0.21,0.68,0.13,1,28,Slovakia
ILM-EKF,inc death,2,SK,29,15,7,8,0.62,49,0.76,0.54,0.96,0.11,1,28,Slovakia
LANL-GrowthRate,inc death,2,SK,44,6,26,12,0.93,61,0.98,0.22,0.56,0.07,1,27,Slovakia
RobertWalraven-ESG,inc death,2,SK,38,7,10,20,0.79,52,0.87,0.46,0.79,0.24,1,28,Slovakia
USC-SIkJalpha,inc death,2,SK,37,7,6,24,0.8,53,0.84,0.25,0.39,0.3,1,28,Slovakia
epiforecasts-EpiNow2,inc death,2,SK,35,7,14,14,0.73,51,0.82,0.21,0.82,0.15,1,28,Slovakia
EuroCOVIDhub-baseline,inc death,3,SK,57,11,2,44,1,80,1,0.63,0.89,0.36,1,27,Slovakia
EuroCOVIDhub-ensemble,inc death,3,SK,33,11,9,14,0.55,55,0.66,0.3,0.89,0.27,1,27,Slovakia
IEM_Health-CovidProject,inc death,3,SK,48,12,9,27,0.8,75,0.9,0.15,0.67,0.23,1,27,Slovakia
ILM-EKF,inc death,3,SK,31,15,8,8,0.48,50,0.57,0.52,0.96,0.13,1,27,Slovakia
LANL-GrowthRate,inc death,3,SK,46,8,27,12,0.73,65,0.76,0.12,0.69,0.22,1,26,Slovakia
RobertWalraven-ESG,inc death,3,SK,39,8,10,20,0.64,56,0.73,0.52,0.81,0.26,1,27,Slovakia
USC-SIkJalpha,inc death,3,SK,45,7,6,32,0.74,63,0.74,0.07,0.22,0.37,1,27,Slovakia
epiforecasts-EpiNow2,inc death,3,SK,39,8,15,15,0.62,56,0.66,0.33,0.78,0.2,1,27,Slovakia
EuroCOVIDhub-baseline,inc death,4,SK,66,14,0,52,1,93,1,0.65,0.85,0.42,1,26,Slovakia
EuroCOVIDhub-ensemble,inc death,4,SK,31,12,6,13,0.44,49,0.52,0.42,0.85,0.31,1,26,Slovakia
IEM_Health-CovidProject,inc death,4,SK,51,15,7,30,0.73,79,0.82,0.19,0.62,0.24,1,26,Slovakia
ILM-EKF,inc death,4,SK,29,16,6,7,0.38,46,0.43,0.58,1,0.12,1,26,Slovakia
LANL-GrowthRate,inc death,4,SK,41,9,20,12,0.56,62,0.62,0.16,0.56,0.27,1,25,Slovakia
RobertWalraven-ESG,inc death,4,SK,39,10,8,21,0.54,59,0.64,0.54,0.85,0.16,1,26,Slovakia
UMass-MechBayes,inc death,1,SK,17,8,6,3,0.66,25,0.82,0.46,0.96,-0.08,1,26,Slovakia
USC-SIkJalpha,inc death,4,SK,42,8,4,31,0.59,56,0.56,0.27,0.46,0.44,1,26,Slovakia
epiforecasts-EpiNow2,inc death,4,SK,34,10,11,12,0.48,52,0.53,0.42,0.85,0.17,1,26,Slovakia
UMass-MechBayes,inc death,2,SK,20,8,8,4,0.5,30,0.62,0.24,0.96,-0.05,1,25,Slovakia
UMass-MechBayes,inc death,3,SK,19,9,7,4,0.37,29,0.46,0.33,0.92,0.01,1,24,Slovakia
UMass-MechBayes,inc death,4,SK,16,9,3,4,0.27,20,0.3,0.39,0.96,0.03,1,23,Slovakia
MUNI-ARIMA,inc death,1,SK,11,5,1,6,0.99,17,1.15,0.76,0.95,0.13,1,21,Slovakia
MUNI-ARIMA,inc death,2,SK,20,8,1,11,1.12,30,1.35,0.65,0.95,0.19,1,20,Slovakia
MUNI-ARIMA,inc death,3,SK,22,9,1,11,1.08,33,1.27,0.67,1,0.2,1,18,Slovakia
MUNI-ARIMA,inc death,4,SK,24,12,1,12,1.11,37,1.31,0.71,1,0.24,1,17,Slovakia
Karlen-pypm,inc death,1,SK,2,1,1,0,0.73,4,0.87,0.5,0.8,-0.15,1,10,Slovakia
Karlen-pypm,inc death,2,SK,3,1,1,1,0.67,6,0.92,0.22,1,0.01,1,9,Slovakia
Karlen-pypm,inc death,3,SK,5,1,3,2,0.72,8,0.89,0.25,0.75,0.18,1,8,Slovakia
Karlen-pypm,inc death,4,SK,8,1,3,4,0.78,11,0.95,0.29,0.57,0.08,1,7,Slovakia
UVA-Ensemble,inc case,1,AT,NA,NA,NA,NA,NA,2238,1.45,0.43,1,0.31,1,28,Austria
UVA-Ensemble,inc case,2,AT,NA,NA,NA,NA,NA,3606,1.25,0.33,0.93,0.03,1,27,Austria
SDSC_ISG-TrendModel,inc case,1,AT,NA,NA,NA,NA,NA,730,0.48,NA,NA,NA,1,26,Austria
UVA-Ensemble,inc case,3,AT,NA,NA,NA,NA,NA,4348,1.06,0.4,0.76,-0.16,1,25,Austria
UVA-Ensemble,inc case,4,AT,NA,NA,NA,NA,NA,5722,1.12,0.17,0.57,-0.31,1,23,Austria
BIOCOMSC-Gompertz,inc case,2,AT,NA,NA,NA,NA,NA,1611,0.68,0.72,1,-0.95,1,18,Austria
SDSC_ISG-TrendModel,inc death,1,AT,NA,NA,NA,NA,NA,10,0.72,NA,NA,NA,1,26,Austria
USyd-OneModelMan,inc death,1,AT,NA,NA,NA,NA,NA,9,0.63,NA,NA,NA,1,26,Austria
USyd-OneModelMan,inc death,2,AT,NA,NA,NA,NA,NA,17,0.71,NA,NA,NA,1,25,Austria
USyd-OneModelMan,inc death,3,AT,NA,NA,NA,NA,NA,26,0.76,NA,NA,NA,1,24,Austria
USyd-OneModelMan,inc death,4,AT,NA,NA,NA,NA,NA,38,0.93,NA,NA,NA,1,23,Austria
UVA-Ensemble,inc case,1,BE,NA,NA,NA,NA,NA,5683,2.69,0.21,0.57,0.49,1,28,Belgium
UVA-Ensemble,inc case,2,BE,NA,NA,NA,NA,NA,6271,1.71,0.26,0.74,0.19,1,27,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,NA,NA,NA,NA,NA,2624,1.23,NA,NA,NA,1,26,Belgium
UVA-Ensemble,inc case,3,BE,NA,NA,NA,NA,NA,6939,1.52,0.32,0.6,0.19,1,25,Belgium
UVA-Ensemble,inc case,4,BE,NA,NA,NA,NA,NA,7826,1.41,0,0.39,0.29,1,23,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,NA,NA,NA,NA,NA,20,1.21,NA,NA,NA,1,26,Belgium
USyd-OneModelMan,inc death,1,BE,NA,NA,NA,NA,NA,15,0.91,NA,NA,NA,1,26,Belgium
USyd-OneModelMan,inc death,2,BE,NA,NA,NA,NA,NA,22,0.77,NA,NA,NA,1,25,Belgium
USyd-OneModelMan,inc death,3,BE,NA,NA,NA,NA,NA,31,0.76,NA,NA,NA,1,24,Belgium
USyd-OneModelMan,inc death,4,BE,NA,NA,NA,NA,NA,41,0.78,NA,NA,NA,1,23,Belgium
USyd-OneModelMan,inc hosp,1,BE,NA,NA,NA,NA,NA,80,2.05,NA,NA,NA,1,3,Belgium
UVA-Ensemble,inc case,1,BG,NA,NA,NA,NA,NA,3130,2.04,0.39,0.71,0.09,1,28,Bulgaria
UVA-Ensemble,inc case,2,BG,NA,NA,NA,NA,NA,4648,1.67,0.41,0.7,-0.09,1,27,Bulgaria
SDSC_ISG-TrendModel,inc case,1,BG,NA,NA,NA,NA,NA,726,0.56,NA,NA,NA,1,26,Bulgaria
UVA-Ensemble,inc case,3,BG,NA,NA,NA,NA,NA,5070,1.3,0.36,0.6,-0.23,1,25,Bulgaria
UVA-Ensemble,inc case,4,BG,NA,NA,NA,NA,NA,5047,1.06,0.26,0.48,-0.31,1,23,Bulgaria
SDSC_ISG-TrendModel,inc death,1,BG,NA,NA,NA,NA,NA,44,0.84,NA,NA,NA,1,26,Bulgaria
USyd-OneModelMan,inc death,1,BG,NA,NA,NA,NA,NA,45,0.86,NA,NA,NA,1,26,Bulgaria
USyd-OneModelMan,inc death,2,BG,NA,NA,NA,NA,NA,71,0.82,NA,NA,NA,1,25,Bulgaria
USyd-OneModelMan,inc death,3,BG,NA,NA,NA,NA,NA,100,0.83,NA,NA,NA,1,24,Bulgaria
USyd-OneModelMan,inc death,4,BG,NA,NA,NA,NA,NA,139,0.92,NA,NA,NA,1,23,Bulgaria
UVA-Ensemble,inc case,1,CH,NA,NA,NA,NA,NA,5268,2.37,0.21,0.75,0.17,1,28,Switzerland
UVA-Ensemble,inc case,2,CH,NA,NA,NA,NA,NA,5695,1.72,0.33,0.59,-0.14,1,27,Switzerland
SDSC_ISG-TrendModel,inc case,1,CH,NA,NA,NA,NA,NA,1995,0.89,NA,NA,NA,1,26,Switzerland
UVA-Ensemble,inc case,3,CH,NA,NA,NA,NA,NA,6393,1.44,0.24,0.6,-0.28,1,25,Switzerland
UVA-Ensemble,inc case,4,CH,NA,NA,NA,NA,NA,7041,1.2,0.13,0.61,-0.27,1,23,Switzerland
SDSC_ISG-TrendModel,inc death,1,CH,NA,NA,NA,NA,NA,16,1.14,NA,NA,NA,1,26,Switzerland
USyd-OneModelMan,inc death,1,CH,NA,NA,NA,NA,NA,17,1.16,NA,NA,NA,1,26,Switzerland
USyd-OneModelMan,inc death,2,CH,NA,NA,NA,NA,NA,21,1.3,NA,NA,NA,1,25,Switzerland
USyd-OneModelMan,inc death,3,CH,NA,NA,NA,NA,NA,26,1.21,NA,NA,NA,1,24,Switzerland
USyd-OneModelMan,inc death,4,CH,NA,NA,NA,NA,NA,32,1.19,NA,NA,NA,1,23,Switzerland
UVA-Ensemble,inc case,1,CY,NA,NA,NA,NA,NA,1472,1.79,0.32,0.75,-0.04,1,28,Cyprus
UVA-Ensemble,inc case,2,CY,NA,NA,NA,NA,NA,2092,1.44,0.44,0.74,-0.12,1,27,Cyprus
SDSC_ISG-TrendModel,inc case,1,CY,NA,NA,NA,NA,NA,638,0.71,NA,NA,NA,1,26,Cyprus
UVA-Ensemble,inc case,3,CY,NA,NA,NA,NA,NA,2442,1.11,0.4,0.64,-0.13,1,25,Cyprus
UVA-Ensemble,inc case,4,CY,NA,NA,NA,NA,NA,3470,1.24,0.22,0.48,-0.11,1,23,Cyprus
BIOCOMSC-Gompertz,inc case,2,CY,NA,NA,NA,NA,NA,2093,1.31,0.39,1,-0.26,1,18,Cyprus
SDSC_ISG-TrendModel,inc death,1,CY,NA,NA,NA,NA,NA,6,1.32,NA,NA,NA,1,26,Cyprus
USyd-OneModelMan,inc death,1,CY,NA,NA,NA,NA,NA,4,0.91,NA,NA,NA,1,26,Cyprus
USyd-OneModelMan,inc death,2,CY,NA,NA,NA,NA,NA,5,1,NA,NA,NA,1,25,Cyprus
USyd-OneModelMan,inc death,3,CY,NA,NA,NA,NA,NA,6,0.88,NA,NA,NA,1,24,Cyprus
USyd-OneModelMan,inc death,4,CY,NA,NA,NA,NA,NA,7,1.03,NA,NA,NA,1,23,Cyprus
UVA-Ensemble,inc case,1,CZ,NA,NA,NA,NA,NA,6096,2.49,0.43,0.82,0.43,1,28,Czechia
UVA-Ensemble,inc case,2,CZ,NA,NA,NA,NA,NA,8252,1.65,0.41,0.85,0.31,1,27,Czechia
SDSC_ISG-TrendModel,inc case,1,CZ,NA,NA,NA,NA,NA,654,0.44,NA,NA,NA,1,26,Czechia
UVA-Ensemble,inc case,3,CZ,NA,NA,NA,NA,NA,8556,1.25,0.44,0.8,0.21,1,25,Czechia
UVA-Ensemble,inc case,4,CZ,NA,NA,NA,NA,NA,9622,1.13,0.3,0.7,0.02,1,23,Czechia
BIOCOMSC-Gompertz,inc case,2,CZ,NA,NA,NA,NA,NA,703,0.46,0.7,1,-0.95,1,20,Czechia
SDSC_ISG-TrendModel,inc death,1,CZ,NA,NA,NA,NA,NA,28,0.71,NA,NA,NA,1,26,Czechia
USyd-OneModelMan,inc death,1,CZ,NA,NA,NA,NA,NA,26,0.65,NA,NA,NA,1,26,Czechia
USyd-OneModelMan,inc death,2,CZ,NA,NA,NA,NA,NA,46,0.75,NA,NA,NA,1,25,Czechia
USyd-OneModelMan,inc death,3,CZ,NA,NA,NA,NA,NA,63,0.77,NA,NA,NA,1,24,Czechia
USyd-OneModelMan,inc death,4,CZ,NA,NA,NA,NA,NA,84,0.81,NA,NA,NA,1,23,Czechia
UVA-Ensemble,inc case,1,DE,NA,NA,NA,NA,NA,21644,1.74,0.41,0.76,0.17,1,29,Germany
UVA-Ensemble,inc case,2,DE,NA,NA,NA,NA,NA,37136,1.74,0.36,0.68,-0.31,1,28,Germany
UVA-Ensemble,inc case,3,DE,NA,NA,NA,NA,NA,41669,1.38,0.35,0.58,-0.36,1,26,Germany
SDSC_ISG-TrendModel,inc case,1,DE,NA,NA,NA,NA,NA,8760,0.74,NA,NA,NA,1,26,Germany
UVA-Ensemble,inc case,4,DE,NA,NA,NA,NA,NA,54440,1.43,0.17,0.38,-0.41,1,24,Germany
SDSC_ISG-TrendModel,inc death,1,DE,NA,NA,NA,NA,NA,114,1.17,NA,NA,NA,1,26,Germany
USyd-OneModelMan,inc death,1,DE,NA,NA,NA,NA,NA,99,1.01,NA,NA,NA,1,26,Germany
USyd-OneModelMan,inc death,2,DE,NA,NA,NA,NA,NA,184,1.08,NA,NA,NA,1,25,Germany
USyd-OneModelMan,inc death,3,DE,NA,NA,NA,NA,NA,261,1.07,NA,NA,NA,1,24,Germany
USyd-OneModelMan,inc death,4,DE,NA,NA,NA,NA,NA,314,0.94,NA,NA,NA,1,23,Germany
UVA-Ensemble,inc case,1,DK,NA,NA,NA,NA,NA,2014,1.94,0.43,0.64,0,1,28,Denmark
UVA-Ensemble,inc case,2,DK,NA,NA,NA,NA,NA,2538,1.61,0.41,0.63,0.1,1,27,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,NA,NA,NA,NA,NA,764,0.75,NA,NA,NA,1,26,Denmark
UVA-Ensemble,inc case,3,DK,NA,NA,NA,NA,NA,3411,1.67,0.32,0.68,0.04,1,25,Denmark
UVA-Ensemble,inc case,4,DK,NA,NA,NA,NA,NA,4388,1.8,0.13,0.43,0.06,1,23,Denmark
BIOCOMSC-Gompertz,inc case,2,DK,NA,NA,NA,NA,NA,2006,1.07,0.65,1,-0.41,1,20,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,NA,NA,NA,NA,NA,5,1.26,NA,NA,NA,1,26,Denmark
USyd-OneModelMan,inc death,1,DK,NA,NA,NA,NA,NA,6,1.32,NA,NA,NA,1,26,Denmark
USyd-OneModelMan,inc death,2,DK,NA,NA,NA,NA,NA,5,1.21,NA,NA,NA,1,25,Denmark
USyd-OneModelMan,inc death,3,DK,NA,NA,NA,NA,NA,8,1.64,NA,NA,NA,1,24,Denmark
USyd-OneModelMan,inc death,4,DK,NA,NA,NA,NA,NA,10,1.77,NA,NA,NA,1,23,Denmark
USyd-OneModelMan,inc hosp,1,DK,NA,NA,NA,NA,NA,41,1.48,NA,NA,NA,1,3,Denmark
UVA-Ensemble,inc case,1,EE,NA,NA,NA,NA,NA,1241,2.64,0.39,0.79,0.48,1,28,Estonia
UVA-Ensemble,inc case,2,EE,NA,NA,NA,NA,NA,1644,1.82,0.37,0.81,0.03,1,27,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,NA,NA,NA,NA,NA,292,0.75,NA,NA,NA,1,26,Estonia
UVA-Ensemble,inc case,3,EE,NA,NA,NA,NA,NA,1902,1.51,0.28,0.6,-0.2,1,25,Estonia
UVA-Ensemble,inc case,4,EE,NA,NA,NA,NA,NA,1901,1.17,0.17,0.52,-0.37,1,23,Estonia
BIOCOMSC-Gompertz,inc case,2,EE,NA,NA,NA,NA,NA,429,0.97,0.72,1,-0.95,1,18,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,NA,NA,NA,NA,NA,5,0.99,NA,NA,NA,1,26,Estonia
USyd-OneModelMan,inc death,1,EE,NA,NA,NA,NA,NA,5,0.93,NA,NA,NA,1,26,Estonia
USyd-OneModelMan,inc death,2,EE,NA,NA,NA,NA,NA,5,0.69,NA,NA,NA,1,25,Estonia
USyd-OneModelMan,inc death,3,EE,NA,NA,NA,NA,NA,7,0.73,NA,NA,NA,1,24,Estonia
USyd-OneModelMan,inc death,4,EE,NA,NA,NA,NA,NA,10,0.77,NA,NA,NA,1,23,Estonia
USyd-OneModelMan,inc hosp,1,EE,NA,NA,NA,NA,NA,31,1.85,NA,NA,NA,1,3,Estonia
UVA-Ensemble,inc case,1,ES,NA,NA,NA,NA,NA,30108,1.96,0.31,0.81,0.07,1,26,Spain
UVA-Ensemble,inc case,2,ES,NA,NA,NA,NA,NA,43972,1.49,0.28,0.64,-0.08,1,25,Spain
SDSC_ISG-TrendModel,inc case,1,ES,NA,NA,NA,NA,NA,11185,0.7,NA,NA,NA,1,24,Spain
UVA-Ensemble,inc case,3,ES,NA,NA,NA,NA,NA,61676,1.44,0.22,0.48,-0.07,1,23,Spain
UVA-Ensemble,inc case,4,ES,NA,NA,NA,NA,NA,59029,1.07,0.38,0.48,-0.14,1,21,Spain
SDSC_ISG-TrendModel,inc death,1,ES,NA,NA,NA,NA,NA,171,1.19,NA,NA,NA,1,26,Spain
USyd-OneModelMan,inc death,1,ES,NA,NA,NA,NA,NA,153,1.04,NA,NA,NA,1,26,Spain
USyd-OneModelMan,inc death,2,ES,NA,NA,NA,NA,NA,200,0.93,NA,NA,NA,1,25,Spain
USyd-OneModelMan,inc death,3,ES,NA,NA,NA,NA,NA,218,0.83,NA,NA,NA,1,24,Spain
USyd-OneModelMan,inc death,4,ES,NA,NA,NA,NA,NA,250,0.71,NA,NA,NA,1,23,Spain
USyd-OneModelMan,inc hosp,1,ES,NA,NA,NA,NA,NA,194,0.32,NA,NA,NA,1,3,Spain
UVA-Ensemble,inc case,1,FI,NA,NA,NA,NA,NA,1444,2.74,0.36,0.79,0.59,1,28,Finland
UVA-Ensemble,inc case,2,FI,NA,NA,NA,NA,NA,2016,2.5,0.22,0.7,0.22,1,27,Finland
SDSC_ISG-TrendModel,inc case,1,FI,NA,NA,NA,NA,NA,419,0.79,NA,NA,NA,1,26,Finland
UVA-Ensemble,inc case,3,FI,NA,NA,NA,NA,NA,1805,1.62,0.32,0.6,0.07,1,25,Finland
UVA-Ensemble,inc case,4,FI,NA,NA,NA,NA,NA,2226,1.58,0.22,0.52,-0.02,1,23,Finland
SDSC_ISG-TrendModel,inc death,1,FI,NA,NA,NA,NA,NA,6,1.27,NA,NA,NA,1,26,Finland
USyd-OneModelMan,inc death,1,FI,NA,NA,NA,NA,NA,6,1.35,NA,NA,NA,1,26,Finland
USyd-OneModelMan,inc death,2,FI,NA,NA,NA,NA,NA,8,1.57,NA,NA,NA,1,25,Finland
USyd-OneModelMan,inc death,3,FI,NA,NA,NA,NA,NA,10,1.83,NA,NA,NA,1,24,Finland
USyd-OneModelMan,inc death,4,FI,NA,NA,NA,NA,NA,11,2.07,NA,NA,NA,1,23,Finland
UVA-Ensemble,inc case,1,FR,NA,NA,NA,NA,NA,66217,2.27,0.38,0.81,0.28,1,26,France
UVA-Ensemble,inc case,2,FR,NA,NA,NA,NA,NA,75862,1.69,0.4,0.64,0.09,1,25,France
SDSC_ISG-TrendModel,inc case,1,FR,NA,NA,NA,NA,NA,30165,0.95,NA,NA,NA,1,24,France
UVA-Ensemble,inc case,3,FR,NA,NA,NA,NA,NA,86165,1.6,0.3,0.57,-0.07,1,23,France
UVA-Ensemble,inc case,4,FR,NA,NA,NA,NA,NA,94307,1.36,0.29,0.43,-0.04,1,21,France
