model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,rel_wis,ae,rel_ae,cov_50,cov_95,bias,n_loc,n,location_name
RobertWalraven-ESG,inc death,2,SK,39,7,11,21,0.78,54,0.87,0.48,0.78,0.29,1,27,Slovakia
USC-SIkJalpha,inc death,2,SK,38,7,6,25,0.78,55,0.84,0.26,0.41,0.35,1,27,Slovakia
epiforecasts-EpiNow2,inc death,2,SK,36,7,14,15,0.74,53,0.84,0.19,0.81,0.17,1,27,Slovakia
EuroCOVIDhub-baseline,inc death,3,SK,59,11,2,46,1,82,1,0.62,0.88,0.39,1,26,Slovakia
EuroCOVIDhub-ensemble,inc death,3,SK,34,11,8,14,0.51,57,0.66,0.31,0.92,0.32,1,26,Slovakia
IEM_Health-CovidProject,inc death,3,SK,49,12,9,28,0.73,77,0.88,0.15,0.69,0.27,1,26,Slovakia
ILM-EKF,inc death,3,SK,32,15,8,8,0.47,51,0.56,0.54,0.96,0.16,1,26,Slovakia
LANL-GrowthRate,inc death,3,SK,47,8,27,12,0.68,66,0.76,0.12,0.72,0.27,1,25,Slovakia
RobertWalraven-ESG,inc death,3,SK,40,9,10,21,0.62,57,0.73,0.54,0.81,0.3,1,26,Slovakia
USC-SIkJalpha,inc death,3,SK,46,7,5,33,0.7,64,0.74,0.08,0.23,0.43,1,26,Slovakia
epiforecasts-EpiNow2,inc death,3,SK,40,9,15,16,0.61,57,0.67,0.35,0.77,0.24,1,26,Slovakia
EuroCOVIDhub-baseline,inc death,4,SK,68,14,0,54,1,96,1,0.64,0.84,0.45,1,25,Slovakia
EuroCOVIDhub-ensemble,inc death,4,SK,31,13,5,13,0.41,50,0.51,0.44,0.88,0.36,1,25,Slovakia
IEM_Health-CovidProject,inc death,4,SK,52,15,6,31,0.66,82,0.81,0.2,0.64,0.29,1,25,Slovakia
ILM-EKF,inc death,4,SK,30,16,6,7,0.36,47,0.41,0.6,1,0.15,1,25,Slovakia
LANL-GrowthRate,inc death,4,SK,42,10,20,12,0.51,63,0.62,0.17,0.58,0.32,1,24,Slovakia
RobertWalraven-ESG,inc death,4,SK,40,10,8,22,0.53,60,0.65,0.56,0.84,0.2,1,25,Slovakia
UMass-MechBayes,inc death,1,SK,17,8,6,3,0.66,25,0.83,0.48,0.96,-0.05,1,25,Slovakia
USC-SIkJalpha,inc death,4,SK,43,8,3,32,0.55,58,0.56,0.28,0.48,0.5,1,25,Slovakia
epiforecasts-EpiNow2,inc death,4,SK,35,11,11,13,0.48,53,0.54,0.44,0.84,0.21,1,25,Slovakia
LANL-GrowthRate,inc death,5,SK,37,12,10,15,NA,61,NA,0.13,0.83,0.35,1,23,Slovakia
UMass-MechBayes,inc death,2,SK,21,8,8,4,0.49,30,0.62,0.25,0.96,-0.02,1,24,Slovakia
USC-SIkJalpha,inc death,5,SK,45,9,0,35,NA,52,NA,0.46,0.5,0.48,1,24,Slovakia
LANL-GrowthRate,inc death,6,SK,39,15,4,21,NA,61,NA,0.32,0.77,0.46,1,22,Slovakia
UMass-MechBayes,inc death,3,SK,19,9,6,4,0.34,29,0.45,0.35,0.96,0.06,1,23,Slovakia
UMass-MechBayes,inc death,4,SK,15,10,2,4,0.24,20,0.29,0.41,1,0.08,1,22,Slovakia
MUNI-ARIMA,inc death,1,SK,12,5,0,6,0.97,17,1.13,0.8,0.95,0.17,1,20,Slovakia
MUNI-ARIMA,inc death,2,SK,20,8,0,12,1.13,31,1.37,0.68,0.95,0.23,1,19,Slovakia
MUNI-ARIMA,inc death,3,SK,22,10,0,12,1.09,33,1.31,0.71,1,0.26,1,17,Slovakia
MUNI-ARIMA,inc death,4,SK,25,12,0,13,1.14,38,1.37,0.75,1,0.3,1,16,Slovakia
Karlen-pypm,inc death,1,SK,2,1,1,0,0.86,3,1.05,0.56,0.78,-0.07,1,9,Slovakia
Karlen-pypm,inc death,2,SK,3,1,1,1,0.77,5,1.1,0.25,1,0.09,1,8,Slovakia
Karlen-pypm,inc death,3,SK,4,1,1,2,0.76,6,1.07,0.29,0.86,0.34,1,7,Slovakia
Karlen-pypm,inc death,4,SK,6,2,0,4,0.92,9,1.26,0.33,0.67,0.26,1,6,Slovakia
UVA-Ensemble,inc case,1,AT,NA,NA,NA,NA,NA,2228,1.49,0.44,1,0.29,1,27,Austria
UVA-Ensemble,inc case,2,AT,NA,NA,NA,NA,NA,3532,1.18,0.35,0.92,0,1,26,Austria
SDSC_ISG-TrendModel,inc case,1,AT,NA,NA,NA,NA,NA,642,0.42,NA,NA,NA,1,25,Austria
UVA-Ensemble,inc case,3,AT,NA,NA,NA,NA,NA,4465,1.06,0.38,0.75,-0.15,1,24,Austria
UVA-Ensemble,inc case,4,AT,NA,NA,NA,NA,NA,5484,1.04,0.18,0.55,-0.28,1,22,Austria
BIOCOMSC-Gompertz,inc case,1,AT,NA,NA,NA,NA,NA,628,0.53,0.67,1,-0.63,1,18,Austria
SDSC_ISG-TrendModel,inc death,1,AT,NA,NA,NA,NA,NA,11,0.74,NA,NA,NA,1,25,Austria
USyd-OneModelMan,inc death,1,AT,NA,NA,NA,NA,NA,9,0.64,NA,NA,NA,1,25,Austria
USyd-OneModelMan,inc death,2,AT,NA,NA,NA,NA,NA,17,0.72,NA,NA,NA,1,24,Austria
USyd-OneModelMan,inc death,3,AT,NA,NA,NA,NA,NA,25,0.78,NA,NA,NA,1,23,Austria
USyd-OneModelMan,inc death,4,AT,NA,NA,NA,NA,NA,38,0.96,NA,NA,NA,1,22,Austria
UVA-Ensemble,inc case,1,BE,NA,NA,NA,NA,NA,5867,2.75,0.22,0.56,0.48,1,27,Belgium
UVA-Ensemble,inc case,2,BE,NA,NA,NA,NA,NA,6509,1.72,0.23,0.73,0.22,1,26,Belgium
SDSC_ISG-TrendModel,inc case,1,BE,NA,NA,NA,NA,NA,2670,1.23,NA,NA,NA,1,25,Belgium
UVA-Ensemble,inc case,3,BE,NA,NA,NA,NA,NA,6597,1.36,0.33,0.62,0.16,1,24,Belgium
UVA-Ensemble,inc case,4,BE,NA,NA,NA,NA,NA,7492,1.25,0,0.41,0.26,1,22,Belgium
SDSC_ISG-TrendModel,inc death,1,BE,NA,NA,NA,NA,NA,20,1.18,NA,NA,NA,1,25,Belgium
USyd-OneModelMan,inc death,1,BE,NA,NA,NA,NA,NA,15,0.9,NA,NA,NA,1,25,Belgium
USyd-OneModelMan,inc death,2,BE,NA,NA,NA,NA,NA,23,0.78,NA,NA,NA,1,24,Belgium
USyd-OneModelMan,inc death,3,BE,NA,NA,NA,NA,NA,32,0.77,NA,NA,NA,1,23,Belgium
USyd-OneModelMan,inc death,4,BE,NA,NA,NA,NA,NA,42,0.8,NA,NA,NA,1,22,Belgium
UVA-Ensemble,inc case,1,BG,NA,NA,NA,NA,NA,3231,2.07,0.37,0.7,0.11,1,27,Bulgaria
UVA-Ensemble,inc case,2,BG,NA,NA,NA,NA,NA,4502,1.57,0.42,0.69,-0.13,1,26,Bulgaria
SDSC_ISG-TrendModel,inc case,1,BG,NA,NA,NA,NA,NA,734,0.54,NA,NA,NA,1,25,Bulgaria
UVA-Ensemble,inc case,3,BG,NA,NA,NA,NA,NA,4838,1.18,0.38,0.58,-0.21,1,24,Bulgaria
UVA-Ensemble,inc case,4,BG,NA,NA,NA,NA,NA,4795,0.96,0.27,0.45,-0.29,1,22,Bulgaria
SDSC_ISG-TrendModel,inc death,1,BG,NA,NA,NA,NA,NA,44,0.85,NA,NA,NA,1,25,Bulgaria
USyd-OneModelMan,inc death,1,BG,NA,NA,NA,NA,NA,46,0.89,NA,NA,NA,1,25,Bulgaria
USyd-OneModelMan,inc death,2,BG,NA,NA,NA,NA,NA,70,0.82,NA,NA,NA,1,24,Bulgaria
USyd-OneModelMan,inc death,3,BG,NA,NA,NA,NA,NA,102,0.85,NA,NA,NA,1,23,Bulgaria
USyd-OneModelMan,inc death,4,BG,NA,NA,NA,NA,NA,137,0.95,NA,NA,NA,1,22,Bulgaria
UVA-Ensemble,inc case,1,CH,NA,NA,NA,NA,NA,5279,2.49,0.19,0.74,0.16,1,27,Switzerland
UVA-Ensemble,inc case,2,CH,NA,NA,NA,NA,NA,5100,1.71,0.35,0.62,-0.18,1,26,Switzerland
SDSC_ISG-TrendModel,inc case,1,CH,NA,NA,NA,NA,NA,2030,0.95,NA,NA,NA,1,25,Switzerland
UVA-Ensemble,inc case,3,CH,NA,NA,NA,NA,NA,6516,1.47,0.21,0.58,-0.27,1,24,Switzerland
UVA-Ensemble,inc case,4,CH,NA,NA,NA,NA,NA,7162,1.24,0.09,0.59,-0.3,1,22,Switzerland
SDSC_ISG-TrendModel,inc death,1,CH,NA,NA,NA,NA,NA,16,1.11,NA,NA,NA,1,25,Switzerland
USyd-OneModelMan,inc death,1,CH,NA,NA,NA,NA,NA,17,1.16,NA,NA,NA,1,25,Switzerland
USyd-OneModelMan,inc death,2,CH,NA,NA,NA,NA,NA,21,1.29,NA,NA,NA,1,24,Switzerland
USyd-OneModelMan,inc death,3,CH,NA,NA,NA,NA,NA,26,1.19,NA,NA,NA,1,23,Switzerland
USyd-OneModelMan,inc death,4,CH,NA,NA,NA,NA,NA,33,1.2,NA,NA,NA,1,22,Switzerland
UVA-Ensemble,inc case,1,CY,NA,NA,NA,NA,NA,1486,1.84,0.33,0.74,-0.02,1,27,Cyprus
UVA-Ensemble,inc case,2,CY,NA,NA,NA,NA,NA,2163,1.44,0.42,0.73,-0.11,1,26,Cyprus
SDSC_ISG-TrendModel,inc case,1,CY,NA,NA,NA,NA,NA,620,0.69,NA,NA,NA,1,25,Cyprus
UVA-Ensemble,inc case,3,CY,NA,NA,NA,NA,NA,2525,1.11,0.38,0.62,-0.16,1,24,Cyprus
UVA-Ensemble,inc case,4,CY,NA,NA,NA,NA,NA,3563,1.22,0.23,0.45,-0.08,1,22,Cyprus
BIOCOMSC-Gompertz,inc case,1,CY,NA,NA,NA,NA,NA,819,0.91,0.5,1,0.11,1,18,Cyprus
SDSC_ISG-TrendModel,inc death,1,CY,NA,NA,NA,NA,NA,5,1.29,NA,NA,NA,1,25,Cyprus
USyd-OneModelMan,inc death,1,CY,NA,NA,NA,NA,NA,4,0.85,NA,NA,NA,1,25,Cyprus
USyd-OneModelMan,inc death,2,CY,NA,NA,NA,NA,NA,5,0.96,NA,NA,NA,1,24,Cyprus
USyd-OneModelMan,inc death,3,CY,NA,NA,NA,NA,NA,5,0.83,NA,NA,NA,1,23,Cyprus
USyd-OneModelMan,inc death,4,CY,NA,NA,NA,NA,NA,7,1,NA,NA,NA,1,22,Cyprus
UVA-Ensemble,inc case,1,CZ,NA,NA,NA,NA,NA,6320,2.44,0.41,0.81,0.46,1,27,Czechia
UVA-Ensemble,inc case,2,CZ,NA,NA,NA,NA,NA,8563,1.74,0.38,0.85,0.34,1,26,Czechia
SDSC_ISG-TrendModel,inc case,1,CZ,NA,NA,NA,NA,NA,668,0.41,NA,NA,NA,1,25,Czechia
UVA-Ensemble,inc case,3,CZ,NA,NA,NA,NA,NA,8905,1.29,0.42,0.79,0.2,1,24,Czechia
UVA-Ensemble,inc case,4,CZ,NA,NA,NA,NA,NA,10048,1.18,0.32,0.73,0.06,1,22,Czechia
BIOCOMSC-Gompertz,inc case,1,CZ,NA,NA,NA,NA,NA,448,0.53,0.8,1,-0.95,1,20,Czechia
SDSC_ISG-TrendModel,inc death,1,CZ,NA,NA,NA,NA,NA,29,0.73,NA,NA,NA,1,25,Czechia
USyd-OneModelMan,inc death,1,CZ,NA,NA,NA,NA,NA,27,0.66,NA,NA,NA,1,25,Czechia
USyd-OneModelMan,inc death,2,CZ,NA,NA,NA,NA,NA,47,0.75,NA,NA,NA,1,24,Czechia
USyd-OneModelMan,inc death,3,CZ,NA,NA,NA,NA,NA,65,0.77,NA,NA,NA,1,23,Czechia
USyd-OneModelMan,inc death,4,CZ,NA,NA,NA,NA,NA,88,0.82,NA,NA,NA,1,22,Czechia
UVA-Ensemble,inc case,1,DE,NA,NA,NA,NA,NA,22094,1.76,0.39,0.75,0.16,1,28,Germany
UVA-Ensemble,inc case,2,DE,NA,NA,NA,NA,NA,37590,1.73,0.37,0.67,-0.35,1,27,Germany
UVA-Ensemble,inc case,3,DE,NA,NA,NA,NA,NA,41141,1.34,0.32,0.56,-0.35,1,25,Germany
SDSC_ISG-TrendModel,inc case,1,DE,NA,NA,NA,NA,NA,8879,0.74,NA,NA,NA,1,25,Germany
UVA-Ensemble,inc case,4,DE,NA,NA,NA,NA,NA,54450,1.38,0.17,0.35,-0.4,1,23,Germany
SDSC_ISG-TrendModel,inc death,1,DE,NA,NA,NA,NA,NA,115,1.15,NA,NA,NA,1,25,Germany
USyd-OneModelMan,inc death,1,DE,NA,NA,NA,NA,NA,103,1.03,NA,NA,NA,1,25,Germany
USyd-OneModelMan,inc death,2,DE,NA,NA,NA,NA,NA,190,1.11,NA,NA,NA,1,24,Germany
USyd-OneModelMan,inc death,3,DE,NA,NA,NA,NA,NA,258,1.01,NA,NA,NA,1,23,Germany
USyd-OneModelMan,inc death,4,DE,NA,NA,NA,NA,NA,326,0.97,NA,NA,NA,1,22,Germany
UVA-Ensemble,inc case,1,DK,NA,NA,NA,NA,NA,2081,1.98,0.41,0.63,-0.02,1,27,Denmark
UVA-Ensemble,inc case,2,DK,NA,NA,NA,NA,NA,2560,1.61,0.42,0.62,0.08,1,26,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,NA,NA,NA,NA,NA,761,0.72,NA,NA,NA,1,25,Denmark
UVA-Ensemble,inc case,3,DK,NA,NA,NA,NA,NA,3423,1.71,0.33,0.67,0,1,24,Denmark
UVA-Ensemble,inc case,4,DK,NA,NA,NA,NA,NA,4104,1.75,0.14,0.45,0.02,1,22,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,NA,NA,NA,NA,NA,969,0.85,0.7,1,-0.32,1,20,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,NA,NA,NA,NA,NA,5,1.23,NA,NA,NA,1,25,Denmark
USyd-OneModelMan,inc death,1,DK,NA,NA,NA,NA,NA,6,1.3,NA,NA,NA,1,25,Denmark
USyd-OneModelMan,inc death,2,DK,NA,NA,NA,NA,NA,5,1.19,NA,NA,NA,1,24,Denmark
USyd-OneModelMan,inc death,3,DK,NA,NA,NA,NA,NA,9,1.67,NA,NA,NA,1,23,Denmark
USyd-OneModelMan,inc death,4,DK,NA,NA,NA,NA,NA,11,1.8,NA,NA,NA,1,22,Denmark
UVA-Ensemble,inc case,1,EE,NA,NA,NA,NA,NA,1258,2.81,0.41,0.81,0.53,1,27,Estonia
UVA-Ensemble,inc case,2,EE,NA,NA,NA,NA,NA,1703,1.91,0.35,0.81,0.05,1,26,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,NA,NA,NA,NA,NA,288,0.78,NA,NA,NA,1,25,Estonia
UVA-Ensemble,inc case,3,EE,NA,NA,NA,NA,NA,1940,1.56,0.29,0.58,-0.17,1,24,Estonia
UVA-Ensemble,inc case,4,EE,NA,NA,NA,NA,NA,1816,1.1,0.18,0.55,-0.34,1,22,Estonia
BIOCOMSC-Gompertz,inc case,1,EE,NA,NA,NA,NA,NA,294,1.19,0.56,1,-0.24,1,18,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,NA,NA,NA,NA,NA,5,0.98,NA,NA,NA,1,25,Estonia
USyd-OneModelMan,inc death,1,EE,NA,NA,NA,NA,NA,5,0.94,NA,NA,NA,1,25,Estonia
USyd-OneModelMan,inc death,2,EE,NA,NA,NA,NA,NA,5,0.68,NA,NA,NA,1,24,Estonia
USyd-OneModelMan,inc death,3,EE,NA,NA,NA,NA,NA,7,0.73,NA,NA,NA,1,23,Estonia
USyd-OneModelMan,inc death,4,EE,NA,NA,NA,NA,NA,10,0.77,NA,NA,NA,1,22,Estonia
UVA-Ensemble,inc case,1,ES,NA,NA,NA,NA,NA,31091,1.97,0.28,0.8,0.06,1,25,Spain
UVA-Ensemble,inc case,2,ES,NA,NA,NA,NA,NA,45097,1.49,0.25,0.62,-0.1,1,24,Spain
SDSC_ISG-TrendModel,inc case,1,ES,NA,NA,NA,NA,NA,11465,0.69,NA,NA,NA,1,23,Spain
UVA-Ensemble,inc case,3,ES,NA,NA,NA,NA,NA,62645,1.44,0.23,0.45,-0.11,1,22,Spain
UVA-Ensemble,inc case,4,ES,NA,NA,NA,NA,NA,61127,1.1,0.35,0.45,-0.12,1,20,Spain
SDSC_ISG-TrendModel,inc death,1,ES,NA,NA,NA,NA,NA,172,1.18,NA,NA,NA,1,25,Spain
USyd-OneModelMan,inc death,1,ES,NA,NA,NA,NA,NA,157,1.06,NA,NA,NA,1,25,Spain
USyd-OneModelMan,inc death,2,ES,NA,NA,NA,NA,NA,202,0.9,NA,NA,NA,1,24,Spain
USyd-OneModelMan,inc death,3,ES,NA,NA,NA,NA,NA,221,0.87,NA,NA,NA,1,23,Spain
USyd-OneModelMan,inc death,4,ES,NA,NA,NA,NA,NA,254,0.73,NA,NA,NA,1,22,Spain
UVA-Ensemble,inc case,1,FI,NA,NA,NA,NA,NA,1454,2.91,0.37,0.81,0.58,1,27,Finland
UVA-Ensemble,inc case,2,FI,NA,NA,NA,NA,NA,2052,2.59,0.23,0.69,0.19,1,26,Finland
SDSC_ISG-TrendModel,inc case,1,FI,NA,NA,NA,NA,NA,432,0.86,NA,NA,NA,1,25,Finland
UVA-Ensemble,inc case,3,FI,NA,NA,NA,NA,NA,1837,1.67,0.33,0.58,0.03,1,24,Finland
UVA-Ensemble,inc case,4,FI,NA,NA,NA,NA,NA,2064,1.46,0.23,0.55,-0.07,1,22,Finland
SDSC_ISG-TrendModel,inc death,1,FI,NA,NA,NA,NA,NA,6,1.31,NA,NA,NA,1,25,Finland
USyd-OneModelMan,inc death,1,FI,NA,NA,NA,NA,NA,6,1.37,NA,NA,NA,1,25,Finland
USyd-OneModelMan,inc death,2,FI,NA,NA,NA,NA,NA,8,1.59,NA,NA,NA,1,24,Finland
USyd-OneModelMan,inc death,3,FI,NA,NA,NA,NA,NA,10,1.89,NA,NA,NA,1,23,Finland
USyd-OneModelMan,inc death,4,FI,NA,NA,NA,NA,NA,12,2.12,NA,NA,NA,1,22,Finland
UVA-Ensemble,inc case,1,FR,NA,NA,NA,NA,NA,68403,2.31,0.36,0.8,0.27,1,25,France
UVA-Ensemble,inc case,2,FR,NA,NA,NA,NA,NA,75200,1.64,0.42,0.62,0.06,1,24,France
SDSC_ISG-TrendModel,inc case,1,FR,NA,NA,NA,NA,NA,31276,0.95,NA,NA,NA,1,23,France
UVA-Ensemble,inc case,3,FR,NA,NA,NA,NA,NA,83855,1.55,0.32,0.55,-0.11,1,22,France
UVA-Ensemble,inc case,4,FR,NA,NA,NA,NA,NA,88745,1.27,0.3,0.45,-0.09,1,20,France
SDSC_ISG-TrendModel,inc death,1,FR,NA,NA,NA,NA,NA,243,1.47,NA,NA,NA,1,25,France
USyd-OneModelMan,inc death,1,FR,NA,NA,NA,NA,NA,177,1.09,NA,NA,NA,1,25,France
USyd-OneModelMan,inc death,2,FR,NA,NA,NA,NA,NA,257,0.99,NA,NA,NA,1,24,France
USyd-OneModelMan,inc death,3,FR,NA,NA,NA,NA,NA,323,0.92,NA,NA,NA,1,23,France
USyd-OneModelMan,inc death,4,FR,NA,NA,NA,NA,NA,337,0.8,NA,NA,NA,1,22,France
UVA-Ensemble,inc case,1,GB,NA,NA,NA,NA,NA,76610,3.96,0.18,0.75,0.29,1,28,United Kingdom
UVA-Ensemble,inc case,2,GB,NA,NA,NA,NA,NA,96363,2.75,0.26,0.59,0.12,1,27,United Kingdom
UVA-Ensemble,inc case,3,GB,NA,NA,NA,NA,NA,103005,2.15,0.04,0.4,-0.1,1,25,United Kingdom
SDSC_ISG-TrendModel,inc case,1,GB,NA,NA,NA,NA,NA,17536,0.81,NA,NA,NA,1,25,United Kingdom
UVA-Ensemble,inc case,4,GB,NA,NA,NA,NA,NA,105002,1.83,0.09,0.3,-0.28,1,23,United Kingdom
BIOCOMSC-Gompertz,inc case,1,GB,NA,NA,NA,NA,NA,18799,0.79,0.75,1,-0.19,1,20,United Kingdom
SDSC_ISG-TrendModel,inc death,1,GB,NA,NA,NA,NA,NA,41,0.62,NA,NA,NA,1,25,United Kingdom
USyd-OneModelMan,inc death,1,GB,NA,NA,NA,NA,NA,55,0.81,NA,NA,NA,1,25,United Kingdom
USyd-OneModelMan,inc death,2,GB,NA,NA,NA,NA,NA,103,0.78,NA,NA,NA,1,24,United Kingdom
USyd-OneModelMan,inc death,3,GB,NA,NA,NA,NA,NA,192,0.97,NA,NA,NA,1,23,United Kingdom
USyd-OneModelMan,inc death,4,GB,NA,NA,NA,NA,NA,316,1.21,NA,NA,NA,1,22,United Kingdom
UVA-Ensemble,inc case,1,GR,NA,NA,NA,NA,NA,8155,4.36,0.22,0.67,0.21,1,27,Greece
UVA-Ensemble,inc case,2,GR,NA,NA,NA,NA,NA,10446,3,0.35,0.69,0.09,1,26,Greece
SDSC_ISG-TrendModel,inc case,1,GR,NA,NA,NA,NA,NA,1801,0.85,NA,NA,NA,1,25,Greece
UVA-Ensemble,inc case,3,GR,NA,NA,NA,NA,NA,11084,2.21,0.25,0.54,0.1,1,24,Greece
UVA-Ensemble,inc case,4,GR,NA,NA,NA,NA,NA,12109,2.01,0.14,0.36,-0.05,1,22,Greece
SDSC_ISG-TrendModel,inc death,1,GR,NA,NA,NA,NA,NA,35,0.86,NA,NA,NA,1,25,Greece
USyd-OneModelMan,inc death,1,GR,NA,NA,NA,NA,NA,32,0.86,NA,NA,NA,1,25,Greece
USyd-OneModelMan,inc death,2,GR,NA,NA,NA,NA,NA,32,0.44,NA,NA,NA,1,24,Greece
USyd-OneModelMan,inc death,3,GR,NA,NA,NA,NA,NA,46,0.43,NA,NA,NA,1,23,Greece
USyd-OneModelMan,inc death,4,GR,NA,NA,NA,NA,NA,52,0.38,NA,NA,NA,1,22,Greece
UVA-Ensemble,inc case,1,HR,NA,NA,NA,NA,NA,2464,1.89,0.3,0.7,0.09,1,27,Croatia
UVA-Ensemble,inc case,2,HR,NA,NA,NA,NA,NA,4060,1.64,0.42,0.65,-0.16,1,26,Croatia
SDSC_ISG-TrendModel,inc case,1,HR,NA,NA,NA,NA,NA,442,0.37,NA,NA,NA,1,25,Croatia
UVA-Ensemble,inc case,3,HR,NA,NA,NA,NA,NA,4911,1.5,0.33,0.62,-0.24,1,24,Croatia
UVA-Ensemble,inc case,4,HR,NA,NA,NA,NA,NA,4789,1.36,0.27,0.5,-0.24,1,22,Croatia
SDSC_ISG-TrendModel,inc death,1,HR,NA,NA,NA,NA,NA,18,0.86,NA,NA,NA,1,25,Croatia
USyd-OneModelMan,inc death,1,HR,NA,NA,NA,NA,NA,13,0.62,NA,NA,NA,1,25,Croatia
USyd-OneModelMan,inc death,2,HR,NA,NA,NA,NA,NA,18,0.46,NA,NA,NA,1,24,Croatia
USyd-OneModelMan,inc death,3,HR,NA,NA,NA,NA,NA,24,0.45,NA,NA,NA,1,23,Croatia
USyd-OneModelMan,inc death,4,HR,NA,NA,NA,NA,NA,34,0.49,NA,NA,NA,1,22,Croatia
UVA-Ensemble,inc case,1,HU,NA,NA,NA,NA,NA,6130,1.89,0.63,0.81,0.4,1,27,Hungary
UVA-Ensemble,inc case,2,HU,NA,NA,NA,NA,NA,6438,1.16,0.54,0.81,0.01,1,26,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,NA,NA,NA,NA,NA,1464,0.52,NA,NA,NA,1,25,Hungary
UVA-Ensemble,inc case,3,HU,NA,NA,NA,NA,NA,7097,0.92,0.54,0.67,-0.02,1,24,Hungary
UVA-Ensemble,inc case,4,HU,NA,NA,NA,NA,NA,5460,0.68,0.41,0.55,-0.2,1,22,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,NA,NA,NA,NA,NA,38,0.49,NA,NA,NA,1,25,Hungary
USyd-OneModelMan,inc death,1,HU,NA,NA,NA,NA,NA,35,0.45,NA,NA,NA,1,25,Hungary
USyd-OneModelMan,inc death,2,HU,NA,NA,NA,NA,NA,60,0.47,NA,NA,NA,1,24,Hungary
USyd-OneModelMan,inc death,3,HU,NA,NA,NA,NA,NA,102,0.53,NA,NA,NA,1,23,Hungary
USyd-OneModelMan,inc death,4,HU,NA,NA,NA,NA,NA,156,0.67,NA,NA,NA,1,22,Hungary
UVA-Ensemble,inc case,1,IE,NA,NA,NA,NA,NA,2486,2.55,0.59,0.82,0.33,1,22,Ireland
UVA-Ensemble,inc case,2,IE,NA,NA,NA,NA,NA,3790,2.27,0.2,0.85,0.02,1,20,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,NA,NA,NA,NA,NA,744,0.7,NA,NA,NA,1,20,Ireland
UVA-Ensemble,inc case,3,IE,NA,NA,NA,NA,NA,5418,2.12,0,0.71,-0.05,1,17,Ireland
UVA-Ensemble,inc case,4,IE,NA,NA,NA,NA,NA,5730,1.74,0,0.36,-0.41,1,14,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,NA,NA,NA,NA,NA,16,1.73,NA,NA,NA,1,20,Ireland
USyd-OneModelMan,inc death,1,IE,NA,NA,NA,NA,NA,10,1.07,NA,NA,NA,1,20,Ireland
USyd-OneModelMan,inc death,2,IE,NA,NA,NA,NA,NA,11,0.94,NA,NA,NA,1,18,Ireland
USyd-OneModelMan,inc death,3,IE,NA,NA,NA,NA,NA,12,0.75,NA,NA,NA,1,16,Ireland
USyd-OneModelMan,inc death,4,IE,NA,NA,NA,NA,NA,15,0.78,NA,NA,NA,1,14,Ireland
UVA-Ensemble,inc case,1,IS,NA,NA,NA,NA,NA,155,2.28,0.37,0.44,-0.31,1,27,Iceland
UVA-Ensemble,inc case,2,IS,NA,NA,NA,NA,NA,225,1.76,0.35,0.5,-0.29,1,26,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,NA,NA,NA,NA,NA,65,0.9,NA,NA,NA,1,25,Iceland
UVA-Ensemble,inc case,3,IS,NA,NA,NA,NA,NA,207,1.17,0.33,0.42,-0.42,1,24,Iceland
UVA-Ensemble,inc case,4,IS,NA,NA,NA,NA,NA,232,1.09,0.27,0.36,-0.64,1,22,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,NA,NA,NA,NA,NA,0,1.25,NA,NA,NA,1,25,Iceland
USyd-OneModelMan,inc death,1,IS,NA,NA,NA,NA,NA,1,2.91,NA,NA,NA,1,25,Iceland
USyd-OneModelMan,inc death,2,IS,NA,NA,NA,NA,NA,1,2.57,NA,NA,NA,1,24,Iceland
USyd-OneModelMan,inc death,3,IS,NA,NA,NA,NA,NA,1,3.41,NA,NA,NA,1,23,Iceland
USyd-OneModelMan,inc death,4,IS,NA,NA,NA,NA,NA,1,5.65,NA,NA,NA,1,22,Iceland
UVA-Ensemble,inc case,1,IT,NA,NA,NA,NA,NA,18506,2.34,0.56,0.74,0.22,1,27,Italy
UVA-Ensemble,inc case,2,IT,NA,NA,NA,NA,NA,30612,2.12,0.38,0.65,0.05,1,26,Italy
SDSC_ISG-TrendModel,inc case,1,IT,NA,NA,NA,NA,NA,3738,0.43,NA,NA,NA,1,25,Italy
UVA-Ensemble,inc case,3,IT,NA,NA,NA,NA,NA,31906,1.47,0.33,0.62,-0.08,1,24,Italy
UVA-Ensemble,inc case,4,IT,NA,NA,NA,NA,NA,31233,1.09,0.27,0.5,-0.04,1,22,Italy
BIOCOMSC-Gompertz,inc case,1,IT,NA,NA,NA,NA,NA,2278,0.37,0.89,1,-0.95,1,19,Italy
SDSC_ISG-TrendModel,inc death,1,IT,NA,NA,NA,NA,NA,83,0.58,NA,NA,NA,1,25,Italy
USyd-OneModelMan,inc death,1,IT,NA,NA,NA,NA,NA,87,0.58,NA,NA,NA,1,25,Italy
