model,continuous_weeks,target_variable,horizon,location,relative_skill,inv_skill,skill_weight
LANL-GrowthRate,11,inc death,2,RO,0.7476648084993097,1.337497751174313,0.12735303855711905
RobertWalraven-ESG,11,inc death,2,RO,1.506772152588273,0.663670348753287,0.06319295523284858
USC-SIkJalpha,11,inc death,2,RO,0.44624022706971544,2.240945435526079,0.2133769647121884
epiforecasts-EpiNow2,11,inc death,2,RO,0.6562556772177195,1.5237963414497668,0.14509190318672746
IEM_Health-CovidProject,11,inc death,3,RO,2.18666668935368,0.45731706842599457,0.050266791997303086
ILM-EKF,11,inc death,3,RO,0.7986604772939468,1.2520965146394119,0.13762634156330986
LANL-GrowthRate,11,inc death,3,RO,0.7777481472603912,1.2857632686397111,0.14132688072398908
RobertWalraven-ESG,11,inc death,3,RO,2.294419970771102,0.4358399999734673,0.04790610308549236
USC-SIkJalpha,11,inc death,3,RO,0.43740435012777057,2.2862141167729337,0.25129315611302205
epiforecasts-EpiNow2,11,inc death,3,RO,0.9219347070433982,1.0846755115738658,0.11922397410731028
IEM_Health-CovidProject,11,inc death,4,RO,2.8488615948124196,0.35101740352038546,0.038212259624148634
ILM-EKF,11,inc death,4,RO,0.920045020039544,1.086903334314031,0.11832186091237078
LANL-GrowthRate,11,inc death,4,RO,0.5983282918688109,1.671323274513082,0.18194265652092415
RobertWalraven-ESG,11,inc death,4,RO,2.7404321869684036,0.36490594613335336,0.03972418635714026
UMass-MechBayes,8,inc death,1,RO,0.7580213072224299,1.3192241306042405,0.13482752523346947
UMass-SemiMech,8,inc death,1,RO,0.8243767730669286,1.2130375729530811,0.12397503212859469
USC-SIkJalpha,11,inc death,4,RO,0.6214165190067763,1.6092266127690362,0.17518272457293854
epiforecasts-EpiNow2,11,inc death,4,RO,0.9627611829340914,1.0386791841279064,0.11307211053365739
LANL-GrowthRate,11,inc death,5,RO,0.9363833160465695,1.0679387200340362,0.532817930856241
UMass-MechBayes,8,inc death,2,RO,0.7966916787930749,1.2551907175871615,0.11951597803664833
UMass-SemiMech,8,inc death,2,RO,0.7411961706583801,1.349170488983683,0.12846448612927286
USC-SIkJalpha,11,inc death,5,RO,1.0679387200340362,0.9363833160465697,0.46718206914375915
UMass-MechBayes,8,inc death,3,RO,0.9494615280024518,1.0532285621976436,0.11576742858915393
UMass-SemiMech,8,inc death,3,RO,0.8047240923872329,1.2426619377499641,0.13658932382041933
UMass-MechBayes,8,inc death,4,RO,0.5829487267349263,1.7154167324474008,0.18674273379747666
UMass-SemiMech,8,inc death,4,RO,0.7415555213013248,1.3485166939963467,0.14680146768134356
IEM_Health-CovidProject,11,inc case,1,SE,0.8000688445518657,1.2498924396438906,0.15246129476859907
ILM-EKF,11,inc case,1,SE,0.5442014040098044,1.8375549798875268,0.2241440963687717
LANL-GrowthRate,11,inc case,1,SE,1.094858508189602,0.9133600301042964,0.11141122896884012
RobertWalraven-ESG,11,inc case,1,SE,0.6590259857709256,1.5173908489059116,0.18509062552625047
USC-SIkJalpha,11,inc case,1,SE,0.7428745184381558,1.3461223600756067,0.16419937542190613
epiforecasts-EpiNow2,11,inc case,1,SE,1.0699773467237137,0.9345992259200764,0.11400197613332429
IEM_Health-CovidProject,11,inc case,2,SE,1.0188003665223428,0.9815465648225887,0.13457541034775394
ILM-EKF,11,inc case,2,SE,0.7146768466097626,1.3992338002045746,0.1918426181533352
LANL-GrowthRate,11,inc case,2,SE,0.8508192190188092,1.175337812835529,0.16114525192002674
RobertWalraven-ESG,11,inc case,2,SE,0.8025339714368782,1.2460531710695977,0.17084071486931465
USC-SIkJalpha,11,inc case,2,SE,0.8928764873178991,1.1199757348341515,0.15355480778650124
epiforecasts-EpiNow2,11,inc case,2,SE,1.030030406808841,0.9708451259202349,0.1331081844583169
IEM_Health-CovidProject,11,inc case,3,SE,1.2094137532275289,0.8268468895209169,0.11225634158311007
ILM-EKF,11,inc case,3,SE,0.8404170003992033,1.18988549675339,0.16154404698278563
LANL-GrowthRate,11,inc case,3,SE,0.7837112498843322,1.2759801523170553,0.17323263308732406
RobertWalraven-ESG,11,inc case,3,SE,0.6254345671119061,1.5988882811798193,0.21707204963829407
USC-SIkJalpha,11,inc case,3,SE,0.8410815164980613,1.1889453999222501,0.1614164153349738
epiforecasts-EpiNow2,11,inc case,3,SE,1.043230179819225,0.9585612258392332,0.13013845460370638
IEM_Health-CovidProject,11,inc case,4,SE,1.2471200065015926,0.8018474523596082,0.09867567532929677
ILM-EKF,11,inc case,4,SE,1.08454287100273,0.922047460489446,0.11346753747451618
LANL-GrowthRate,11,inc case,4,SE,0.703003454174097,1.4224681174217282,0.1750495081177027
RobertWalraven-ESG,11,inc case,4,SE,0.5067479952973343,1.9733674514356,0.24284340540117177
USC-SIkJalpha,11,inc case,4,SE,0.865222552730873,1.1557719997516633,0.14222977483632412
epiforecasts-EpiNow2,11,inc case,4,SE,0.8764656773419379,1.1409459900731143,0.1404052800235459
LANL-GrowthRate,11,inc case,5,SE,0.8097909504314824,1.234886608040221,0.6039517590065586
UMass-SemiMech,7,inc case,1,SE,2.505155425786182,0.399176829392202,0.0486914028123082
USC-SIkJalpha,11,inc case,5,SE,1.234886608040221,0.8097909504314824,0.39604824099344127
UMass-SemiMech,7,inc case,2,SE,2.4958667153956324,0.40066242072605424,0.05493301246475139
UMass-SemiMech,7,inc case,3,SE,3.061889568131823,0.3265957108342541,0.04434005876980591
UMass-SemiMech,7,inc case,4,SE,1.4091614947349127,0.7096418712378435,0.08732881881744249
IEM_Health-CovidProject,11,inc death,1,SE,0.9181294917791296,1.0891709818211195,0.11797318619267602
ILM-EKF,11,inc death,1,SE,0.8185722279701674,1.2216392956302993,0.13232144676009427
LANL-GrowthRate,11,inc death,1,SE,0.6601713068352488,1.5147583508193248,0.1640705379970067
RobertWalraven-ESG,11,inc death,1,SE,0.476466469560258,2.098783574262683,0.22732903237160085
USC-SIkJalpha,11,inc death,1,SE,0.6839089141657718,1.4621830177777317,0.15837585859626915
epiforecasts-EpiNow2,11,inc death,1,SE,0.9688278810466718,1.0321750845151685,0.11179969487008228
IEM_Health-CovidProject,11,inc death,2,SE,1.2727006104224925,0.7857307459513473,0.10067128700977346
ILM-EKF,11,inc death,2,SE,0.9872932139003706,1.0128703265865977,0.12977341140955706
LANL-GrowthRate,11,inc death,2,SE,0.6566215171882396,1.5229473506780027,0.195126728374675
RobertWalraven-ESG,11,inc death,2,SE,0.5864134375199025,1.7052815232701086,0.2184881863744948
USC-SIkJalpha,11,inc death,2,SE,0.7230653243063236,1.3830009079184582,0.17719617318431555
epiforecasts-EpiNow2,11,inc death,2,SE,1.4856637979796914,0.6730997964410719,0.08624051323293269
IEM_Health-CovidProject,11,inc death,3,SE,1.4322665798098797,0.6981940471813152,0.08760979282519069
ILM-EKF,11,inc death,3,SE,1.0077066588488772,0.9923522795238043,0.12452093793934724
LANL-GrowthRate,11,inc death,3,SE,0.6026714977184703,1.6592787344111903,0.20820725520058445
RobertWalraven-ESG,11,inc death,3,SE,0.5787515555246635,1.7278571270421146,0.21681251156868922
USC-SIkJalpha,11,inc death,3,SE,0.6431261492262067,1.5549048988338836,0.19511036595007542
epiforecasts-EpiNow2,11,inc death,3,SE,1.6117456831239638,0.6204452789733871,0.07785383242620228
IEM_Health-CovidProject,11,inc death,4,SE,1.2649546603717736,0.7905421682909151,0.09168166631202544
ILM-EKF,11,inc death,4,SE,1.0333649874606547,0.9677122915276583,0.11222864377961334
LANL-GrowthRate,11,inc death,4,SE,0.5593667269233589,1.7877359375667943,0.20732936996436038
RobertWalraven-ESG,11,inc death,4,SE,0.537556439492034,1.8602697810576947,0.21574134835336675
USC-SIkJalpha,11,inc death,4,SE,0.6115207911743514,1.635267376730759,0.18964711052478536
epiforecasts-EpiNow2,11,inc death,4,SE,1.4037514375451874,0.7123768305796014,0.08261658579303374
LANL-GrowthRate,11,inc death,5,SE,0.7148622561940791,1.3988708892311534,0.6618010850890708
UMass-MechBayes,7,inc death,1,SE,3.993163518021859,0.25042801164711176,0.027125025307329107
UMass-SemiMech,7,inc death,1,SE,1.7754983131348228,0.5632221628160257,0.0610052179049417
USC-SIkJalpha,11,inc death,5,SE,1.3988708892311534,0.7148622561940791,0.33819891491092924
UMass-MechBayes,7,inc death,2,SE,4.461439187059404,0.2241429184780873,0.02871817883363444
UMass-SemiMech,7,inc death,2,SE,2.0086754055530176,0.4978405158123024,0.063785521580617
UMass-MechBayes,7,inc death,3,SE,3.904609776232173,0.25610753886012366,0.03213652209022354
UMass-SemiMech,7,inc death,3,SE,2.172869694953354,0.46022087855639565,0.05774878199968717
UMass-MechBayes,7,inc death,4,SE,3.606037114501731,0.2773127309140789,0.03216083123650023
UMass-SemiMech,7,inc death,4,SE,1.6907076469728164,0.59146831315898,0.06859444403631484
IEM_Health-CovidProject,11,inc case,1,SI,1.12870316857136,0.8859725283359803,0.10666851703874945
ILM-EKF,11,inc case,1,SI,0.9902699814326108,1.0098256220523951,0.12158006950212476
LANL-GrowthRate,11,inc case,1,SI,1.1256604253821028,0.8883673774535978,0.10695684991108763
RobertWalraven-ESG,11,inc case,1,SI,0.9780991635648628,1.0223912229464704,0.12309293132368623
USC-SIkJalpha,11,inc case,1,SI,1.0054942186344926,0.9945358028592606,0.11973921971620026
epiforecasts-EpiNow2,11,inc case,1,SI,0.790832358961086,1.2644904936789598,0.15224097977807827
IEM_Health-CovidProject,11,inc case,2,SI,1.0641687509867257,0.9397005870288648,0.11183403447829125
ILM-EKF,11,inc case,2,SI,0.954828600291642,1.047308385708766,0.12464046924465734
LANL-GrowthRate,11,inc case,2,SI,0.831176850078041,1.2031133926625939,0.14318286749371748
Priesemann-bayes,10,inc case,1,SI,0.7832876121778216,1.276670260646201,0.15370738831640315
RobertWalraven-ESG,11,inc case,2,SI,0.9663577377649109,1.0348134659871409,0.12315344529017642
USC-SIkJalpha,11,inc case,2,SI,1.1128251719448168,0.8986137492310323,0.10694427821090943
epiforecasts-EpiNow2,11,inc case,2,SI,0.9386800260693772,1.0653257470358601,0.1267847205473334
IEM_Health-CovidProject,11,inc case,3,SI,1.1048035470483537,0.9051382960089585,0.12868594694553948
ILM-EKF,11,inc case,3,SI,1.0528638959571288,0.9497903801620325,0.13503425389229734
LANL-GrowthRate,11,inc case,3,SI,0.7713922679392607,1.2963573029730442,0.1843066057954095
Priesemann-bayes,10,inc case,2,SI,0.8403149075739974,1.1900300601437812,0.14162581636467003
RobertWalraven-ESG,11,inc case,3,SI,1.028808813194172,0.9719978942397194,0.13819155592116347
USC-SIkJalpha,11,inc case,3,SI,1.0090203472598018,0.9910602920106633,0.14090170830232202
epiforecasts-EpiNow2,11,inc case,3,SI,1.0105681679597285,0.9895423502394055,0.14068589843646637
IEM_Health-CovidProject,11,inc case,4,SI,1.2572894467300455,0.7953618020105051,0.11568067389601806
ILM-EKF,11,inc case,4,SI,1.231545003613484,0.811988191309204,0.11809888396553511
LANL-GrowthRate,11,inc case,4,SI,0.6950718661427525,1.4387001527617893,0.20925043519199546
RobertWalraven-ESG,11,inc case,4,SI,1.035318768862999,0.9658860923560899,0.14048242421009333
UMass-SemiMech,8,inc case,1,SI,1.0377803288983345,0.9635950616461958,0.11601404441367016
USC-SIkJalpha,11,inc case,4,SI,1.119888296927363,0.8929462007449311,0.12987374801499246
epiforecasts-EpiNow2,11,inc case,4,SI,0.9551509359922356,1.0469549495454078,0.1522734104102534
LANL-GrowthRate,11,inc case,5,SI,0.7229709049760062,1.3831815265556056,0.6567338174805061
UMass-SemiMech,8,inc case,2,SI,0.9768203043242047,1.0237297439182858,0.12183436837024463
USC-SIkJalpha,11,inc case,5,SI,1.3831815265556058,0.7229709049760061,0.3432661825194939
UMass-SemiMech,8,inc case,3,SI,1.0754849510265596,0.9298131034241729,0.1321940307068018
UMass-SemiMech,8,inc case,4,SI,1.0826532015654262,0.9236568076962073,0.13434042431111215
IEM_Health-CovidProject,11,inc death,1,SI,0.684524819830384,1.4608674090850153,0.11463106341107224
ILM-EKF,11,inc death,1,SI,1.048653329659326,0.9536039906771365,0.07482721487559787
LANL-GrowthRate,11,inc death,1,SI,0.6511568244238622,1.5357283568129554,0.12050523788621453
RobertWalraven-ESG,11,inc death,1,SI,0.6803784876407337,1.469770161998477,0.1153296429176103
USC-SIkJalpha,11,inc death,1,SI,0.4599854739359226,2.1739816943421633,0.17058757824896087
epiforecasts-EpiNow2,11,inc death,1,SI,0.6935931889563748,1.441767329786881,0.11313232205537845
IEM_Health-CovidProject,11,inc death,2,SI,1.2071366855778156,0.8284066021250391,0.08729080706855656
ILM-EKF,11,inc death,2,SI,1.0880868433197184,0.9190442896534176,0.09684147563503617
LANL-GrowthRate,11,inc death,2,SI,0.7690120180605673,1.3003697946385542,0.13702248216080654
RobertWalraven-ESG,11,inc death,2,SI,0.9295812081984836,1.0757532436977584,0.11335420143696684
USC-SIkJalpha,11,inc death,2,SI,0.6772212656926895,1.4766222661025852,0.155594546220239
epiforecasts-EpiNow2,11,inc death,2,SI,0.775556679948902,1.2893964114471756,0.13586619553466087
IEM_Health-CovidProject,11,inc death,3,SI,1.485803768823084,0.6730363867579279,0.08641052213849867
ILM-EKF,11,inc death,3,SI,1.2655073690125147,0.790196900062548,0.101452652590664
LANL-GrowthRate,11,inc death,3,SI,0.9653258723460644,1.0359196087531208,0.13300076496170513
RobertWalraven-ESG,11,inc death,3,SI,1.1586636913890775,0.8630632058566867,0.11080789051517712
USC-SIkJalpha,11,inc death,3,SI,0.9142524136890549,1.0937898385905807,0.14043067049863772
epiforecasts-EpiNow2,11,inc death,3,SI,0.9703866464407044,1.0305170662311924,0.13230713750057474
IEM_Health-CovidProject,11,inc death,4,SI,1.4085014726164953,0.7099744085764819,0.09040300902237398
ILM-EKF,11,inc death,4,SI,1.2354751886306392,0.809405165884689,0.10306380290656228
LANL-GrowthRate,11,inc death,4,SI,0.8500171882795197,1.1764467987100986,0.14980023121027047
RobertWalraven-ESG,11,inc death,4,SI,1.1657635039714078,0.8578069193222286,0.10922693230933321
UMass-MechBayes,8,inc death,1,SI,0.5111156990978951,1.9565041765787512,0.15352259413460206
UMass-SemiMech,8,inc death,1,SI,0.5708229809627948,1.751856588382832,0.1374643464705636
USC-SIkJalpha,11,inc death,4,SI,0.8235148854872024,1.2143071335114806,0.1546210925642762
epiforecasts-EpiNow2,11,inc death,4,SI,1.0861975414437215,0.9206428497995385,0.11722800547654663
LANL-GrowthRate,11,inc death,5,SI,0.8822286100462193,1.13349305226863,0.5623261750171051
UMass-MechBayes,8,inc death,2,SI,0.6704882490440218,1.4914504488718394,0.15715702053897082
UMass-SemiMech,8,inc death,2,SI,0.9015913926223474,1.1091498967081126,0.11687327140476308
USC-SIkJalpha,11,inc death,5,SI,1.13349305226863,0.8822286100462193,0.4376738249828949
UMass-MechBayes,8,inc death,3,SI,0.7732036300299667,1.2933203636941584,0.16604821094072716
UMass-SemiMech,8,inc death,3,SI,0.9910988710079164,1.00898107066052,0.12954215085401544
UMass-MechBayes,8,inc death,4,SI,0.8047338970893686,1.242646797428177,0.15822966050954768
UMass-SemiMech,8,inc death,4,SI,1.084354389514566,0.9222077299356634,0.11742726600108959
IEM_Health-CovidProject,11,inc case,1,SK,1.4906167150562526,0.6708632674646092,0.0992028066605618
ILM-EKF,11,inc case,1,SK,0.7915651659171212,1.2633198668379786,0.18681135572381904
LANL-GrowthRate,11,inc case,1,SK,1.339377233718085,0.7466156470526377,0.11040456569373934
RobertWalraven-ESG,11,inc case,1,SK,0.839748197558932,1.1908331603531923,0.17609250275092098
USC-SIkJalpha,11,inc case,1,SK,1.975364419243897,0.5062357052997676,0.074858775600164
epiforecasts-EpiNow2,11,inc case,1,SK,0.5546924338530127,1.802800865794735,0.2665862246606954
IEM_Health-CovidProject,11,inc case,2,SK,1.471123498075223,0.6797525845439707,0.0923263642257984
ILM-EKF,11,inc case,2,SK,0.7634758689563045,1.3097990921010136,0.1779014759040108
LANL-GrowthRate,11,inc case,2,SK,0.91201925763871,1.0964680752345946,0.14892611396834038
RobertWalraven-ESG,11,inc case,2,SK,0.6868336259743149,1.4559566715759436,0.19775310754733347
USC-SIkJalpha,11,inc case,2,SK,1.911693801342239,0.5230963239499337,0.07104876513647701
epiforecasts-EpiNow2,11,inc case,2,SK,0.5747713404227079,1.7398223078843202,0.23630872723148325
IEM_Health-CovidProject,11,inc case,3,SK,1.4054191700929488,0.7115314927245969,0.08764705247937309
ILM-EKF,11,inc case,3,SK,0.7323569609779363,1.365454352566913,0.16819782472220496
LANL-GrowthRate,11,inc case,3,SK,0.6922426915094319,1.444580076128366,0.17794459842986338
RobertWalraven-ESG,11,inc case,3,SK,0.5664161486927421,1.7654863871871342,0.21747410987654284
USC-SIkJalpha,11,inc case,3,SK,1.6590920460699004,0.6027393129686961,0.07424593954774697
epiforecasts-EpiNow2,11,inc case,3,SK,0.6009824743782467,1.6639420326434002,0.20496579019894348
IEM_Health-CovidProject,11,inc case,4,SK,1.4221866065812383,0.7031426082712711,0.08535476507399817
ILM-EKF,11,inc case,4,SK,0.7425023149567438,1.346797147774896,0.16348824946518872
LANL-GrowthRate,11,inc case,4,SK,0.7242809141466767,1.3806797617719448,0.16760127365657057
RobertWalraven-ESG,11,inc case,4,SK,0.504768718902104,1.9811053311208502,0.24048717590931185
UMass-SemiMech,8,inc case,1,SK,1.7185830381654823,0.5818747059597769,0.08604376891009934
USC-SIkJalpha,11,inc case,4,SK,1.523836794741226,0.6562382555999492,0.07966102676812083
epiforecasts-EpiNow2,11,inc case,4,SK,0.6171663526147586,1.6203086830046451,0.1966899251422758
LANL-GrowthRate,11,inc case,5,SK,0.7227655659209941,1.3835744910256427,0.656861880617359
UMass-SemiMech,8,inc case,2,SK,1.7933938611589204,0.557601997897876,0.07573544598655665
USC-SIkJalpha,11,inc case,5,SK,1.383574491025643,0.722765565920994,0.34313811938264105
UMass-SemiMech,8,inc case,3,SK,1.7717570127484266,0.5644114812610542,0.06952468474532529
UMass-SemiMech,8,inc case,4,SK,1.8194664201909343,0.5496116822508108,0.06671758398453409
IEM_Health-CovidProject,11,inc death,1,SK,1.0451170704414758,0.9568306061421257,0.11036229172371352
ILM-EKF,11,inc death,1,SK,0.9470193556557092,1.0559446267152666,0.1217942530156983
LANL-GrowthRate,11,inc death,1,SK,1.1112889093988012,0.8998560064286004,0.10379075507546807
RobertWalraven-ESG,11,inc death,1,SK,1.001886541363132,0.9981170109735528,0.1151243282064308
USC-SIkJalpha,11,inc death,1,SK,0.8722063875971723,1.146517629565732,0.1322410803837926
epiforecasts-EpiNow2,11,inc death,1,SK,0.8209913070857824,1.2180396934404003,0.1404905435879888
IEM_Health-CovidProject,11,inc death,2,SK,1.1143866402747171,0.897354619895193,0.09475392989322051
ILM-EKF,11,inc death,2,SK,0.7834300666462601,1.2764381181856364,0.13478230933688426
LANL-GrowthRate,11,inc death,2,SK,1.1205938557636148,0.8923839755649583,0.09422906706424639
RobertWalraven-ESG,11,inc death,2,SK,0.999802229480062,1.0001978096408535,0.10561340080372146
USC-SIkJalpha,11,inc death,2,SK,0.8750485686760151,1.142793709740068,0.12067046032233154
epiforecasts-EpiNow2,11,inc death,2,SK,0.8385239894689437,1.1925717243144383,0.12592664600258632
IEM_Health-CovidProject,11,inc death,3,SK,1.4177600588200407,0.705337968705558,0.09028756280225457
ILM-EKF,11,inc death,3,SK,0.8543423181169317,1.1704910067010545,0.14982998926166113
LANL-GrowthRate,11,inc death,3,SK,1.2772602486575966,0.782925798443193,0.10021927832153023
RobertWalraven-ESG,11,inc death,3,SK,1.311653292373749,0.7623965920066131,0.09759141466231906
USC-SIkJalpha,11,inc death,3,SK,1.2972462288174624,0.7708636786029244,0.09867525339883221
epiforecasts-EpiNow2,11,inc death,3,SK,1.153789686796931,0.8667090817704646,0.11094404969470997
IEM_Health-CovidProject,11,inc death,4,SK,1.693378282289425,0.5905355055386757,0.07101516724605424
ILM-EKF,11,inc death,4,SK,0.8069541756523818,1.2392277407717116,0.14902400353824186
LANL-GrowthRate,11,inc death,4,SK,1.2610584340019757,0.7929846651328397,0.09536080064584157
RobertWalraven-ESG,11,inc death,4,SK,1.3670109062936733,0.7315230591036493,0.08796970190505944
